Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HDFS_5,Inference_time_5,New_Mistral_ZS_HDFS_5_TempOnly
Receiving block blk_-6329494504520216748 src: /10.251.25.237:39332 dest: /10.251.25.237:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-6329494504520216748 src: /10.251.25.237:39332 dest: /10.251.25.237:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-63294",5.317386865615845,<*> src: <*> dest: <*>
BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685

### Input:
BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_2008110920",5.330580949783325,BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_5114010683183383297 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_5114010683183383297 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated:",5.2745537757873535,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
PacketResponder 1 for block blk_-7656610147924319419 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-7656610147924319419 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-7656610147924319419 terminating

### Response:
PacketResponder <*> for block",5.258152723312378,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_00031",5.309546232223511,BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_<*>
PacketResponder 0 for block blk_-6500549130351529113 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6500549130351529113 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-6500549130351529113 terminating

### Response:
PacketResponder <*> for block",5.317925930023193,PacketResponder <*> for block <*> terminating
Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-82557",5.335456609725952,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-2896670847306153652 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-2896670847306153652 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-2896670847306153652 terminating

### Response:
PacketResponder <*> for block",5.295065402984619,PacketResponder <*> for block <*> terminating
Receiving block blk_-8856628810470361280 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-8856628810470361280 src: /10.250.5.237:41923 dest: /10.250.5.237:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-8856628",5.35132098197937,<*> src: <*> dest: <*>
Received block blk_3463540868626173125 of size 67108864 from /10.251.30.134,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3463540868626173125 of size 67108864 from /10.251.30.134

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_34635408686261731",5.286377668380737,Received block blk_<*> of size <*> from <*>
Received block blk_-5309211894896608429 of size 67108864 from /10.251.202.181,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>

### Input:
Received block blk_-5309211894896608429 of size 67108864 from /10.251.202.181

### Response:
Received block blk_-<*> of size <*> from <*>

### Input:
Received block blk_-530921189489660842",5.325827360153198,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.232775688171387,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_3",5.300348520278931,<*> src: <*> dest: <*>
PacketResponder 0 for block blk_-730776401372551814 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-730776401372551814 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_-730776401372551814 terminating

### Response:
PacketResponder <*> for block <*>",5.264968633651733,PacketResponder <*> for block <*> terminating
PacketResponder 2 for block blk_-7553009628768897700 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-7553009628768897700 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-7553009628768897700 terminating

### Response:
PacketResponder <*> for block",5.321823358535767,PacketResponder <*> for block <*> terminating
Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_306833516963901301",5.251647472381592,Received block blk_<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-9069971851590882719 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-9069971851590882719 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.285356521606445,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-8924134715029713489 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.4:50010 is added to blk_-8924134715029713489 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated",5.3013014793396,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_278357163850888 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>

### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_278357163850888 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is",5.272708892822266,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_-5135777574223073423 src: /10.251.65.237:48648 dest: /10.251.65.237:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_-51357",5.3201751708984375,<*> src: <*> dest: <*>
PacketResponder 2 for block blk_-1148756466197125339 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-1148756466197125339 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-1148756466197125339 terminating

### Response:
PacketResponder <*> for block",5.285742282867432,PacketResponder <*> for block <*> terminating
PacketResponder 1 for block blk_9074030793567748915 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_9074030793567748915 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_9074030793567748915 terminating

### Response:
PacketResponder <*> for block",5.348901033401489,PacketResponder <*> for block <*> terminating
Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-4067446915270471579 of size 25933924 from /10.251.110.8

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-406744691527047157",5.26543664932251,Received block blk_-<*> of size <*> from <*>
PacketResponder 0 for block blk_3259872359515191972 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_3259872359515191972 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_3259872359515191972 terminating

### Response:
PacketResponder <*> for block",5.322198152542114,PacketResponder <*> for block <*> terminating
PacketResponder 1 for block blk_5963816136267066159 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_5963816136267066159 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_5963816136267066159 terminating

### Response:
PacketResponder <*> for block",5.2395339012146,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-210021574616486609,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_00013",5.330721855163574,BLOCK* NameSystem.allocateBlock: <*> /user/root/sortrand/_temporary/_task_200811092030_0002_r_000138_0/part-00138. blk_-<*>
Verification succeeded for blk_-1547954353065580372,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_-1547954353065580372

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-1547954353065580372

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_-1547954353065",5.256227254867554,<*> succeeded for <*>
Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-8524274644018377752 src: /10.251.42.16:33011 dest: /10.251.42.16:50",5.319863319396973,<*> src: <*> dest: <*>
Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_-2015110",5.290021896362305,<*> src: <*> dest: <*>
Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_7484759945731484842 of size 67108864 from /10.251.203.149

### Response:
Received block blk_<*> of size <*> from <*>


### Input:
Received block blk_7484759945731484",5.272228240966797,Received block blk_<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.327576160430908,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-7152190882826520998 of size 67108864 from /10.250.14.143

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-71521908828265209",5.2743449211120605,Received block blk_-<*> of size <*> from <*>
Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Input:
Receiving block blk_-6543889749770222531 src: /10.251.107.98:56224 dest: /10.251.107.98:",5.280423402786255,<*> src: <*> dest: <*>
Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_<*> of size <*> from <*>

### Input:
Received block blk_8772892713521115147 of size 67108864 from /10.251.194.245

### Response:
Received block blk_<*> of size <*> from <*>

### Input:
Received block blk_877289271352111514",5.224101305007935,Received block blk_<*> of size <*> from <*>
Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-69798004215455665",5.301309823989868,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_8935202950442998446,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_00038",5.24293327331543,BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_200811092030_0003_m_000382_0/part-00382. blk_<*>
PacketResponder 1 for block blk_-4799092443170733505 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-4799092443170733505 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-4799092443170733505 terminating

### Response:
PacketResponder <*> for block",5.27371072769165,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-3010126661650043258,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_<*>_<*>_<*>/part-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000392_0/part-00392. blk_-30101266616500",5.331411361694336,BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_<*>_<*>_<*>/part-<*>
PacketResponder 2 for block blk_-5215520749152394224 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-5215520749152394224 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 2 for block blk_-5215520749152394224 terminating

### Response:
PacketResponder <*> for block",5.303071737289429,PacketResponder <*> for block <*> terminating
PacketResponder 0 for block blk_397848436489409658 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_397848436489409658 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 0 for block blk_397848436489409658 terminating

### Response:
PacketResponder <*> for block <*>",5.269428491592407,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.86:50010 is added to blk_-9181958042427679309 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.262383460998535,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-5124326558394984439 of size 67108864 from /10.251.122.79

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-51243265583949844",5.286800861358643,Received block blk_-<*> of size <*> from <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.37:50010 is added to blk_-4741127506068309449 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.274392604827881,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
PacketResponder 1 for block blk_-4937215748597091532 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-4937215748597091532 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-4937215748597091532 terminating

### Response:
PacketResponder <*> for block",5.288581609725952,PacketResponder <*> for block <*> terminating
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_541463031152673662 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: blockMap",5.302923202514648,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>
Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-7514806214244798312 of size 67108864 from /10.250.15.101

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-75148062142447983",5.333246469497681,Received block blk_-<*> of size <*> from <*>
Received block blk_-7007208336332784130 of size 67108864 from /10.251.27.63,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-7007208336332784130 of size 67108864 from /10.251.27.63

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-700720833633278413",5.275493621826172,Received block blk_-<*> of size <*> from <*>
Verification succeeded for blk_6996194389878584395,Verification succeeded for <*>,HDFS,New,"<*> succeeded for <*>

### Input:
Verification succeeded for blk_6996194389878584395

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_6996194389878584395

### Response:
<*> succeeded for <*>

### Input:
Verification succeeded for blk_6996194389878",5.302207708358765,<*> succeeded for <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-6836642008179678048 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-6836642008179678048 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.28548526763916,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
PacketResponder 1 for block blk_8060713381303305129 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_8060713381303305129 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_8060713381303305129 terminating

### Response:
PacketResponder <*> for block",5.3138086795806885,PacketResponder <*> for block <*> terminating
Receiving block blk_5760391051658436046 src: /10.251.42.84:59752 dest: /10.251.42.84:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>

### Input:
Receiving block blk_5760391051658436046 src: /10.251.42.84:59752 dest: /10.251.42.84:50010

### Response:
<*> src: <*> dest: <*>

### Input:
Receiving block blk_5760391",5.301975965499878,<*> src: <*> dest: <*>
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-7866582011201618766,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_00067",5.343356370925903,BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_200811092030_0003_m_000675_0/part-00675. blk_-<*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_-7555801584297376435 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.3294291496276855,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-5949883083428548093 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,"BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>


### Input:
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-5949883083428548093 size 67108864

### Response:
BLOCK* NameSystem.addStoredBlock: block",5.334413766860962,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_-<*> size <*>
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-9162090767925303921,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,"BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-<*>


### Input:
BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_00070",5.272132873535156,BLOCK* NameSystem.allocateBlock: <*> /user/root/randtxt/_temporary/_task_200811092030_0003_m_000705_0/part-00705. blk_-<*>
PacketResponder 1 for block blk_-4196449318426994195 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-4196449318426994195 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_-4196449318426994195 terminating

### Response:
PacketResponder <*> for block",5.29080867767334,PacketResponder <*> for block <*> terminating
Receiving block blk_4238127626194855481 src: /10.250.11.100:59324 dest: /10.250.11.100:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,"<*> src: <*> dest: <*>


### Input:
Receiving block blk_4238127626194855481 src: /10.250.11.100:59324 dest: /10.250.11.100:50010

### Response:
<*> src: <*> dest: <*>


### Input:
Receiving block blk_423",5.292466878890991,<*> src: <*> dest: <*>
Received block blk_-3805070405372551730 of size 67108864 from /10.251.109.236,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-3805070405372551730 of size 67108864 from /10.251.109.236

### Response:
Received block blk_-<*> of size <*> from <*>


### Input:
Received block blk_-3805070405372551",5.284702062606812,Received block blk_-<*> of size <*> from <*>
Received block blk_-2013946318750925538 of size 67108864 from /10.251.126.22,Received block <*> of size <*> from <*>,HDFS,New,"Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-2013946318750925538 of size 67108864 from /10.251.126.22

### Response:
Received block blk_-<*> of size <*> from /<*>


### Input:
Received block blk_-201394631875092",5.374815225601196,Received block blk_-<*> of size <*> from /<*>
PacketResponder 1 for block blk_3278280638950561822 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,"PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_3278280638950561822 terminating

### Response:
PacketResponder <*> for block <*> terminating

### Input:
PacketResponder 1 for block blk_3278280638950561822 terminating

### Response:
PacketResponder <*> for block",5.269302129745483,PacketResponder <*> for block <*> terminating
