Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Hadoop_3,Inference_time_3,Unseen_Mistral_ZS_Hadoop_3_TempOnly
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.05713628,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.287871360778809,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.321941137313843,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.209198236465454,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.282658338546753,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.293334484100342,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.234176635742188,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.259118556976318,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10004553,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"<*> of TaskAttempt attempt_<*>_00<*>_m_000000_0 is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10004553

### Response:
<*> of TaskAttempt attempt_<*>_00<*>_m_000000_0 is :",5.2872841358184814,<*> of TaskAttempt attempt_<*>_00<*>_m_000000_0 is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.079464614,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.32947039604187,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.06741504,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.305949926376343,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.329105854034424,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.330481767654419,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.31908655166626,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.275854110717773,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.356787443161011,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.295993804931641,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664

### Response:
Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_0",5.375223398208618,Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.254597187042236,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.2621378898620605,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10501281,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.275103330612183,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.103304505,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.343255996704102,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.301032543182373,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.254429340362549,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.3200225830078125,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.318161249160767,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664

### Response:
Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_0",5.346706867218018,Progress of TaskAttempt <*> is : <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.311692476272583,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.321633815765381,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.284701824188232,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.30262565612793,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.245197534561157,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.240001201629639,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.267851829528809,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.316064596176148,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.316875696182251,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.288807392120361,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664

### Response:
Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_0",5.327010631561279,Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.353183269500732,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.333666086196899,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.250964403152466,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.38251256942749,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.283262729644775,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.30879807472229,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
"Recalculating schedule, headroom=<memory:0, vCores:-27>","Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",Hadoop,Unseen,"Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, vCores:-27>

### Response:
Recalculating schedule, headroom=<*>

### Input:
Recalculating schedule, headroom=<memory:0, v",5.306598663330078,"Recalculating schedule, headroom=<*>"
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,Hadoop,Unseen,"<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>

### Input:
Reduce slow start threshold not met. completedMapsForReduceSlowstart 1

### Response:
<*> slow start threshold not met. completedMapsForReduceSlowstart <*>",5.360920667648315,<*> slow start threshold not met. completedMapsForReduceSlowstart <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,"Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664

### Response:
Progress of TaskAttempt <*> is : <*>


### Input:
Progress of TaskAttempt attempt_1445144423722_0020_m_0",5.335524559020996,Progress of TaskAttempt <*> is : <*>
Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,Progress of TaskAttempt <*> is : <*>,Hadoop,Unseen,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<,5.26663613319397,<*> of TaskAttempt attempt_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<*>_<
