Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_3,Inference_time_3,Unseen_Mistral_ZS_Spark_3_TempOnly
Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver",5.219501733779907,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 12.0 (TID 480),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 12.0 (TID 480)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 12.0 (TID 480)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.225475072860718,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 12.0 (TID 494),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 12.0 (TID 494)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 12.0 (TID 494)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 12.0 (T",5.166065216064453,<*> in stage <*> (TID <*>
Running task 2.0 in stage 12.0 (TID 508),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 12.0 (TID 508)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 12.0 (TID 508)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.23279070854187,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 12.0 (TID 518),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 12.0 (TID 518)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 12.0 (TID 518)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.181486129760742,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 12.0 (TID 519),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 12.0 (TID 519)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 12.0 (TID 519)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 12.0 (T",5.219747304916382,<*> in stage <*> (TID <*>
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver",5.223469972610474,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver",5.198514223098755,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver",5.22445273399353,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver",5.21107816696167,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver",5.213806629180908,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 13.0 (TID 528),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 13.0 (TID 528)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 13.0 (TID 528)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.199750900268555,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 13.0 (TID 542),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 13.0 (TID 542)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 13.0 (TID 542)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.20421838760376,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 13.0 (TID 553),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 13.0 (TID 553)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 13.0 (TID 553)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.183043003082275,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 13.0 (TID 558),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 13.0 (TID 558)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 13.0 (TID 558)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.186075210571289,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 13.0 (TID 559),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 13.0 (TID 559)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 13.0 (TID 559)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 13.0 (T",5.173772573471069,<*> in stage <*> (TID <*>
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver",5.2135536670684814,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver",5.187024593353272,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver",5.170079469680786,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver",5.217020273208618,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver",5.18636965751648,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 14.0 (TID 562),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 14.0 (TID 562)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 14.0 (TID 562)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.201426982879639,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 14.0 (TID 576),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 14.0 (TID 576)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 14.0 (TID 576)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.212917566299439,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 14.0 (TID 590),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 14.0 (TID 590)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 14.0 (TID 590)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.213137626647949,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 14.0 (TID 598),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 14.0 (TID 598)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 14.0 (TID 598)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 14.0 (T",5.192279100418091,<*> in stage <*> (TID <*>
Running task 4.0 in stage 14.0 (TID 599),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 14.0 (TID 599)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 14.0 (TID 599)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 14.0 (T",5.230093240737915,<*> in stage <*> (TID <*>
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver",5.20934009552002,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver",5.237522125244141,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver",5.228034019470215,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver",5.2315404415130615,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver",5.221555948257446,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 15.0 (TID 612),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 15.0 (TID 612)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 15.0 (TID 612)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.1697773933410645,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 15.0 (TID 626),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 15.0 (TID 626)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 15.0 (TID 626)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 15.0 (T",5.206191301345825,<*> in stage <*> (TID <*>
Running task 2.0 in stage 15.0 (TID 636),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 15.0 (TID 636)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 15.0 (TID 636)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.177448749542236,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 15.0 (TID 638),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 15.0 (TID 638)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 15.0 (TID 638)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 15.0 (T",5.220813274383545,<*> in stage <*> (TID <*>
Running task 4.0 in stage 15.0 (TID 639),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 15.0 (TID 639)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 15.0 (TID 639)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 15.0 (T",5.198548793792725,<*> in stage <*> (TID <*>
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver",5.236507892608643,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver",5.203406572341919,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver",5.241158962249756,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver",5.220035076141357,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver",5.240068197250366,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 16.0 (TID 643)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 16.0 (TID 643)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.20138955116272,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 16.0 (TID 657)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 16.0 (TID 657)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.188055276870728,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 16.0 (TID 671)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 16.0 (TID 671)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.172855138778687,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 16.0 (TID 678)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 16.0 (TID 678)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.167145013809204,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 16.0 (TID 679)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 16.0 (TID 679)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 16.0 (T",5.18217396736145,<*> in stage <*> (TID <*>
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver",5.193458080291748,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver",5.213804244995117,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver",5.161062240600586,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver",5.20162558555603,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver",5.207389116287232,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 17.0 (TID 692)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 17.0 (TID 692)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.206711053848267,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 17.0 (TID 706)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 17.0 (TID 706)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 17.",5.166481971740723,<*> in stage <*> (TID <*>).
Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 17.0 (TID 716)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 17.0 (TID 716)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.172314405441284,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 17.0 (TID 718)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 17.0 (TID 718)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 17.0 (T",5.200872421264648,<*> in stage <*> (TID <*>
Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 17.0 (TID 719)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 17.0 (TID 719)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 17.0 (T",5.196101903915405,<*> in stage <*> (TID <*>
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver",5.230962038040161,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver",5.204751968383789,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
