Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Linux_3,Inference_time_3,Unseen_Mistral_ZS_Linux_3_TempOnly
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.221684455871582,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.245713233947754,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.181138515472412,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.323780059814453,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.271134853363037,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.297833681106567,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.1961705684661865,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.267011404037476,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.25061821937561,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.246009588241577,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.29011344909668,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.232940196990967,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.245806217193604,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.236405372619629,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.240878582000732,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.215477705001831,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.2581095695495605,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.197648048400879,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.225820064544678,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.210516452789307,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.21458625793457,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.263946771621704,connection from <*> at <*>
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005

### Response:
connection from <*> at <*>


### Input:
connection from 63.197.98.106 (adsl",5.18774938583374,connection from <*> at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.272018909454346,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.236556529998779,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.257869958877564,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.232500791549683,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.284867286682129,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.197648286819458,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.200863599777222,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.192499399185181,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.229591608047485,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.184638977050781,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.152023315429688,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.220588684082031,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005

### Response:
<*> from <",5.211437463760376,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.241369009017944,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.207159519195557,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.256602048873901,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.1679627895355225,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.200144767761231,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.214085340499878,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.20185923576355,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.18111515045166,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.246658802032471,<*> from <*> () at <*>
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005

### Response:
<*> from <",5.18084716796875,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.221035003662109,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.320511817932129,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.183461427688599,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.283049583435059,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.184964895248413,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.2751288414001465,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.165103435516357,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.2049720287323,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.239519119262695,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.192138433456421,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.2170398235321045,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.1823718547821045,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.195204019546509,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.24558424949646,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.206554889678955,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.2475574016571045,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.259369611740112,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.169151782989502,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.157388210296631,<*> from <*> () at <*>
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from <*> (<*>) at <*>:<*>:<*>,Linux,Unseen,"<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*> from <*> () at <*>


### Input:
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005

### Response:
<*>",5.142260789871216,<*> from <*> () at <*>
