Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Spark_1,Inference_time_1,Unseen_Mistral_ZS_Spark_1_TempOnly
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver",5.148587465286255,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 16.0 (TID 643)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 16.0 (TID 643)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.2265918254852295,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 16.0 (TID 657)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 16.0 (TID 657)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.246043920516968,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 16.0 (TID 671)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 16.0 (TID 671)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.163994550704956,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 16.0 (TID 678)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 16.0 (TID 678)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.172920227050781,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 16.0 (TID 679)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 16.0 (TID 679)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 16.0 (T",5.187730073928833,<*> in stage <*> (TID <*>
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver",5.161926031112671,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver",5.2264485359191895,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver",5.151571035385132,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver",5.267136812210083,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver",5.256113767623901,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 17.0 (TID 692)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 17.0 (TID 692)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.217209100723267,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 17.0 (TID 706)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 17.0 (TID 706)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 17.",5.177758932113648,<*> in stage <*> (TID <*>).
Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 17.0 (TID 716)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 17.0 (TID 716)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.174540519714356,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 17.0 (TID 718)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 17.0 (TID 718)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 17.0 (T",5.163136720657349,<*> in stage <*> (TID <*>
Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 17.0 (TID 719)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 17.0 (TID 719)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 17.0 (T",5.1701836585998535,<*> in stage <*> (TID <*>
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver",5.223834276199341,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver",5.175893068313599,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver",5.1999428272247314,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver",5.1953442096710205,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver",5.19264030456543,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 18.0 (TID 722),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 18.0 (TID 722)

### Response:
<*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 18.0 (TID 722)

### Response:
<*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage",5.182829856872559,<*> in stage <*> (TID <*>).
Running task 1.0 in stage 18.0 (TID 736),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 18.0 (TID 736)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 18.0 (TID 736)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 1.0 in stage 18.0 (T",5.24404764175415,<*> in stage <*> (TID <*>
Running task 2.0 in stage 18.0 (TID 750),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 18.0 (TID 750)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 18.0 (TID 750)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.215362310409546,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 18.0 (TID 758),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 18.0 (TID 758)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 18.0 (TID 758)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 18.0 (T",5.215453863143921,<*> in stage <*> (TID <*>
Running task 4.0 in stage 18.0 (TID 759),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 18.0 (TID 759)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 18.0 (TID 759)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 18.0 (T",5.18049955368042,<*> in stage <*> (TID <*>
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver",5.1488800048828125,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver",5.242174863815308,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver",5.18100380897522,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver",5.188870906829834,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver",5.172794818878174,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 19.0 (TID 762),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 19.0 (TID 762)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 19.0 (TID 762)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.207855224609375,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 19.0 (TID 776),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 19.0 (TID 776)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 19.0 (TID 776)

### Response:
<*> in stage <*> (TID <*>).

### Input:
Running task 1.0 in stage 19.",5.175940990447998,<*> in stage <*> (TID <*>).
Running task 2.0 in stage 19.0 (TID 789),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 19.0 (TID 789)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 19.0 (TID 789)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.223550081253052,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 19.0 (TID 798),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 19.0 (TID 798)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 19.0 (TID 798)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 3.0 in stage 19.0 (T",5.202793836593628,<*> in stage <*> (TID <*>
Running task 4.0 in stage 19.0 (TID 799),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 19.0 (TID 799)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 19.0 (TID 799)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 19.0 (T",5.208998680114746,<*> in stage <*> (TID <*>
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver",5.237849473953247,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver",5.155718803405762,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver",5.2544026374816895,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver",5.208693981170654,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver",5.254676342010498,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 20.0 (TID 807),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 20.0 (TID 807)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 20.0 (TID 807)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.203242540359497,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 20.0 (TID 821),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 20.0 (TID 821)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 20.0 (TID 821)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.177873611450195,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 20.0 (TID 833),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 20.0 (TID 833)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 20.0 (TID 833)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.170477390289307,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 20.0 (TID 838),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 20.0 (TID 838)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 20.0 (TID 838)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.224714279174805,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 20.0 (TID 839),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 20.0 (TID 839)

### Response:
<*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage 20.0 (TID 839)

### Response:
<*> in stage <*> (TID <*>).


### Input:
Running task 4.0 in stage",5.222050428390503,<*> in stage <*> (TID <*>).
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver",5.24074387550354,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver",5.174193620681763,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver",5.175023078918457,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver",5.220766067504883,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver",5.24531888961792,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Running task 0.0 in stage 21.0 (TID 853),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 21.0 (TID 853)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 0.0 in stage 21.0 (TID 853)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.319444417953491,Running task <*> in stage <*> (TID <*>).
Running task 1.0 in stage 21.0 (TID 867),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 21.0 (TID 867)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 1.0 in stage 21.0 (TID 867)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.21561861038208,Running task <*> in stage <*> (TID <*>).
Running task 2.0 in stage 21.0 (TID 877),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 21.0 (TID 877)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 2.0 in stage 21.0 (TID 877)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.19961953163147,Running task <*> in stage <*> (TID <*>).
Running task 3.0 in stage 21.0 (TID 878),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 21.0 (TID 878)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task 3.0 in stage 21.0 (TID 878)

### Response:
Running task <*> in stage <*> (TID <*>).


### Input:
Running task",5.162437200546265,Running task <*> in stage <*> (TID <*>).
Running task 4.0 in stage 21.0 (TID 879),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 21.0 (TID 879)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 21.0 (TID 879)

### Response:
<*> in stage <*> (TID <*>

### Input:
Running task 4.0 in stage 21.0 (T",5.2576048374176025,<*> in stage <*> (TID <*>
Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver",5.235549211502075,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver

### Response:
<*> in stage <*> (TID <*>). <*> bytes result sent to driver

### Input:
Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver",5.193854093551636,<*> in stage <*> (TID <*>). <*> bytes result sent to driver
