Content,EventTemplate,Dataset,Category,Unseen_LLAMA_2S_BGL_4,Inference_time_4
generating core.31758,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.36253905296325684
generating core.7205,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9349470138549805
generating core.10247,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)
",1.5051286220550537
generating core.30230,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.19377326965332
generating core.2299,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating) failed: No such file at /10.10.34.20:56374 point [/generating], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.736239194869995
generating core.28666,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.924656391143799
generating core.2481,generating core.<*>,BGL,Unseen,"Error =, generating core.2481 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",2.375638246536255
generating core.52376,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.8969712257385254
generating core.10930,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9164273738861084
generating core.51134,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.5274713039398193
generating core.5235,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)

### Expected output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",3.0926122665405273
generating core.50841,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.932159900665283
generating core.48433,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.25945782661438
generating core.34955,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST",5.199048280715942
generating core.46408,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.208160638809204
generating core.35872,generating core.<*>,BGL,Unseen,"Error =, generating core.35872 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",2.3801586627960205
generating core.133,generating core.<*>,BGL,Unseen,generating core.<*>,0.3235785961151123
generating core.4622,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.5615665912628174
generating core.58351,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.36500024795532227
generating core.9158,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.36320924758911133
generating core.22376,generating core.<*>,BGL,Unseen,"Error =, generating core.22376 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",2.356710433959961
generating core.12329,generating core.<*>,BGL,Unseen,"generating <>

### Explanation:
generating is a variable element.
core.12329 is a variable element.
",1.0962944030761719
generating core.4035,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.88944935798645
generating core.15459,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST",5.200488805770874
generating core.55384,generating core.<*>,BGL,Unseen,"Error =, generating core.<*>",0.4102797508239746
generating core.5342,generating core.<*>,BGL,Unseen,generating core.<*>,0.3213663101196289
generating core.46559,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.508805274963379
generating core.25604,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3665626049041748
generating core.61172,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.91974139213562
generating core.25271,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.40642786026000977
generating core.34015,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.5383718013763428
generating core.63070,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9513707160949707
generating core.31192,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST",5.187783718109131
generating core.40344,generating core.<*>,BGL,Unseen,"Error =, generating core.40344 failed: No such file at 10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",2.7736241817474365
generating core.62462,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Input:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11",5.166709899902344
generating core.40528,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.8939173221588135
generating core.42234,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9001307487487793
generating core.23259,generating core.<*>,BGL,Unseen,generating core.<*>,0.319746732711792
generating core.24314,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3728039264678955
generating core.4180,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3631420135498047
generating core.24538,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.184903621673584
generating core.26078,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.36261963844299316
generating core.30706,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.15334153175354
generating core.8147,generating core.<*>,BGL,Unseen,generating core.<*>,0.32215237617492676
generating core.57391,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.532780408859253
generating core.11784,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.207174301147461
generating core.61963,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.5056824684143066
generating core.33163,generating core.<*>,BGL,Unseen,"Error = generating core.33163
",0.4501481056213379
generating core.30275,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)
",1.4659373760223389
generating core.15753,generating core.<*>,BGL,Unseen,"generating core.15753

### Input:
generating core.15753

### Response:
generating core.15753

### Input:
generating core.15753

### Response:
generating core.15753

### Input:
generating core.15753

### Response:
generating core.15753

### Input:
generating core.15753

### Response:
generating core.15753

### Input:
generating core.15753

### Response:
generating core.15753

### Input:
generating core.15753

### Response:",5.21337890625
generating core.7362,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.18311333656311
generating core.8575,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.913400173187256
generating core.9784,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.5054574012756348
generating core.11921,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Input:
ciod: In packet from nodes 91.0 and node-234 (R62-M1-Nf-C:J03-U11",5.206308364868164
generating core.11879,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.229545831680298
generating core.13067,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)",1.484689712524414
generating core.13131,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST",5.219008207321167
generating core.14071,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.941394329071045
generating core.8544,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9032487869262695
generating core.8531,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.923276662826538
generating core.13946,generating core.<*>,BGL,Unseen,"Error =, generating core.<*>",0.4135007858276367
generating core.16095,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.895073890686035
generating core.7183,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.36487889289855957
generating core.1988,generating core.<*>,BGL,Unseen,"Error =, generating core.1988 failed: No such file at 10.10.34.20:56374 point [core.1988], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",2.4197592735290527
generating core.2347,generating core.<*>,BGL,Unseen,"Error =, generating core.2347 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",2.7410147190093994
generating core.2790,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3646554946899414
generating core.2573,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)
",1.5118699073791504
generating core.3985,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3622581958770752
generating core.13592,generating core.<*>,BGL,Unseen,"Error =, generating core.13592 failed: No such file at /10.10.34.20:56374 point [core.13592], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)",2.3975977897644043
generating core.10019,generating core.<*>,BGL,Unseen,"Error =, generating core.10019 failed: No such file at 10.10.34.20:56374 point [core.10019], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",2.7538094520568848
generating core.10842,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3739297389984131
generating core.8138,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9105920791625977
generating core.32657,generating core.<*>,BGL,Unseen,generating core.<*>,0.3213505744934082
generating core.26835,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9056384563446045
generating core.28242,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.35951948165893555
generating core.20970,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/generating) failed: No such file at /10.10.34.20:56374 point [/generating], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.724914073944092
generating core.18514,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.5067694187164307
generating core.19321,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)

### Output:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578",5.182986736297607
generating core.13753,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.216874122619629
generating core.23542,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.8944976329803467
generating core.28918,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.8953566551208496
generating core.21145,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)

### Output:
Error =, LOGIN chdir(generating core.21145) failed: No such file at /10.10.34.20:56374 point [/generating core.21145], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",4.593672513961792
generating core.8832,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.3631916046142578
generating core.20015,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.53603196144104
generating core.11564,generating core.<*>,BGL,Unseen,generating core.<*>,0.32001185417175293
generating core.1557,generating core.<*>,BGL,Unseen,"generating core.1557
",0.40668535232543945
generating core.5167,generating core.<*>,BGL,Unseen,generating core.<*>,0.3257119655609131
generating core.3111,generating core.<*>,BGL,Unseen,"generating core.<*>

### Hint:
The placeholder is the same for all variable elements.",0.9105367660522461
generating core.7193,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Response:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k",5.1191725730896
generating core.5861,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Input:
generating core.5862

### Response:
ciod: In packet from nodes 91.0 and node-234 (R62",5.201333284378052
generating core.15425,generating core.<*>,BGL,Unseen,generating core.<*>,0.328869104385376
generating core.560,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.5086369514465332
generating core.5760,generating core.<*>,BGL,Unseen,generating core.<*>,0.3247568607330322
generating core.13752,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.924401044845581
generating core.10860,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)

### Hint:
1. Identify the variable elements within the log message.
2. Generalize these variable elements.
3. Construct a template that represents the structure of these log messages.
",3.062894582748413
generating core.12536,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.92647647857666
generating core.19744,generating core.<*>,BGL,Unseen,"Error =, generating core.19744 failed: No such file or directory at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (<*>)
",2.495814323425293
generating core.8803,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.5304677486419678
generating core.28238,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST",5.234030485153198
generating core.12643,generating core.<*>,BGL,Unseen,generating core.<*>,0.32180142402648926
generating core.12927,generating core.<*>,BGL,Unseen,generating core.<*>,0.3220229148864746
generating core.6917,generating core.<*>,BGL,Unseen,"Error =, generating core.6917 failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",2.7726457118988037
generating core.21353,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*>)",1.5165846347808838
generating core.17276,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",3.9602043628692627
generating core.26955,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Response:
Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k",5.189554452896118
generating core.11135,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)

### Output:
Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to",5.228170156478882
generating core.6711,generating core.<*>,BGL,Unseen,"generating core.<*>
",0.36855578422546387
generating core.22283,generating core.<*>,BGL,Unseen,"Error =, generating core.22283 failed: No such file at 10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x14f05578bd8001b)
",2.749417781829834
generating core.21175,generating core.<*>,BGL,Unseen,generating core.<*>,0.3201022148132324
generating core.28329,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)
",1.4927003383636475
generating core.20367,generating core.<*>,BGL,Unseen,generating core.<*>,0.3197765350341797
generating core.23838,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<>)",1.4832816123962402
generating core.16300,generating core.<*>,BGL,Unseen,"Error =, LOGIN chdir(<>) failed: No such file at <>:<> point [<>], connect to proxy <>:<> to renew session (<*)

### Instruction:
Extract the template for the following log message. Replace any variable element with the placeholder '<*>'. Do not provide any explanation, only return the template.

### Example 1:
Log message: Error =, LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34",5.218095064163208
