Content,EventTemplate,Dataset,Category,New_Mistral_FT_Proxifier_4,Inference_time_4
"showxml.qq.com:80 close, 600 bytes sent, 1716 bytes (1.67 KB) received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*> sec",1.6573822498321533
"2052.flash2-http.qq.com:80 close, 466 bytes sent, 125682 bytes (122 KB) received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <* sec",1.8473074436187744
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1208584308624268
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.108506202697754
"proxy.cse.cuhk.edu.hk:5070 close, 493 bytes sent, 523 bytes received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.601827621459961
"proxy.cse.cuhk.edu.hk:5070 close, 1002 bytes sent, 12309 bytes (12.0 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9736032485961914
"proxy.cse.cuhk.edu.hk:5070 close, 493 bytes sent, 523 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",1.4988384246826172
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1019294261932373
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1222443580627441
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1083111763000488
"proxy.cse.cuhk.edu.hk:5070 close, 1417 bytes (1.38 KB) sent, 4631 bytes (4.52 KB) received, lifetime 01:05","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.342012882232666
cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1221468448638916
"proxy.cse.cuhk.edu.hk:5070 close, 2553 bytes (2.49 KB) sent, 2221 bytes (2.16 KB) received, lifetime 04:00","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.333752393722534
"impservice.dictapp.youdao.com:80 close, 666 bytes sent, 709 bytes received, lifetime 00:10","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.598555088043213
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1258211135864258
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1223640441894531
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1151063442230225
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1385982036590576
"proxy.cse.cuhk.edu.hk:5070 close, 1644 bytes (1.60 KB) sent, 388 bytes received, lifetime 01:06","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>:<*>",2.0041487216949463
"proxy.cse.cuhk.edu.hk:5070 close, 3319 bytes (3.24 KB) sent, 2402 bytes (2.34 KB) received, lifetime 04:00","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.3477282524108887
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1244635581970215
"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",1.4903593063354492
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.104067325592041
"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",1.4807744026184082
oimagec7.ydstatic.com:80 error : A connection request was canceled before the completion.,<*>:<*> error : A connection request was canceled before the completion.,Proxifier,New,<*>:<*> error : A connection request was canceled before the completion.,1.220301866531372
"proxy.cse.cuhk.edu.hk:5070 close, 293 bytes sent, 514 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",1.485968828201294
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1411855220794678
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1227948665618896
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1132910251617432
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1105716228485107
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1083018779754639
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.098644733428955
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1228318214416504
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1114544868469238
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1185352802276611
"proxy.cse.cuhk.edu.hk:5070 close, 1555 bytes (1.51 KB) sent, 457464 bytes (446 KB) received, lifetime 00:46","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.1596224308013916
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.103806972503662
"proxy.cse.cuhk.edu.hk:5070 close, 950 bytes sent, 3559 bytes (3.47 KB) received, lifetime 01:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9676299095153809
"formi.baidu.com:843 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",Proxifier,New,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",2.2195358276367188
"proxy.cse.cuhk.edu.hk:5070 close, 1212 bytes (1.18 KB) sent, 11440 bytes (11.1 KB) received, lifetime 00:59","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.1606359481811523
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1238534450531006
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1248040199279785
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1348137855529785
"proxy.cse.cuhk.edu.hk:5070 close, 47856 bytes (46.7 KB) sent, 4090387 bytes (3.90 MB) received, lifetime 01:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> MB) received, lifetime <*>:<*>",2.2822580337524414
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1150705814361572
"proxy.cse.cuhk.edu.hk:5070 close, 877 bytes sent, 3806 bytes (3.71 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9731390476226807
"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 353 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",1.4672081470489502
"get.sogou.com:80 close, 967 bytes sent, 316 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec",1.4626100063323975
"proxy.cse.cuhk.edu.hk:5070 close, 101 bytes sent, 3449 bytes (3.36 KB) received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <* sec",1.840773105621338
"proxy.cse.cuhk.edu.hk:5070 close, 2928 bytes (2.85 KB) sent, 567520 bytes (554 KB) received, lifetime 01:55","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.183840036392212
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1136410236358643
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0912911891937256
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0988168716430664
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0907924175262451
"proxy.cse.cuhk.edu.hk:5070 close, 388 bytes sent, 2501 bytes (2.44 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.970719337463379
"proxy.cse.cuhk.edu.hk:5070 close, 1309 bytes (1.27 KB) sent, 34052 bytes (33.2 KB) received, lifetime 01:57","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.331087112426758
"proxy.cse.cuhk.edu.hk:5070 close, 2531 bytes (2.47 KB) sent, 59451 bytes (58.0 KB) received, lifetime 02:00","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.2116355895996094
"proxy.cse.cuhk.edu.hk:5070 close, 2813 bytes (2.74 KB) sent, 11743 bytes (11.4 KB) received, lifetime 02:02","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.3508589267730713
oimagec7.ydstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0952303409576416
"91.190.218.40:443 close, 497 bytes sent, 302 bytes received, lifetime 00:12","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.598820686340332
"proxy.cse.cuhk.edu.hk:5070 close, 1318 bytes (1.28 KB) sent, 5380 bytes (5.25 KB) received, lifetime 00:02","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.136850595474243
"91.190.218.125:80 close, 5 bytes sent, 0 bytes received, lifetime 00:05","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.5710563659667969
"91.190.216.125:443 close, 5 bytes sent, 0 bytes received, lifetime 00:04","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.6353628635406494
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1135964393615723
"proxy.cse.cuhk.edu.hk:5070 close, 287 bytes sent, 2229 bytes (2.17 KB) received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <* sec",1.8560197353363037
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.121964454650879
"proxy.cse.cuhk.edu.hk:5070 close, 429 bytes sent, 318 bytes received, lifetime <1 sec","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <* sec",1.483689546585083
"proxy.cse.cuhk.edu.hk:5070 close, 1028 bytes (1.00 KB) sent, 4559 bytes (4.45 KB) received, lifetime 00:08","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.159162759780884
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1166043281555176
"24.135.95.248:443 close, 131 bytes sent, 153 bytes received, lifetime 00:12","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.6067771911621094
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1247620582580566
"BAYMSGR2012806.gateway.messenger.live.com:443 close, 13155 bytes (12.8 KB) sent, 21737 bytes (21.2 KB) received, lifetime 00:35","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.130768060684204
"91.190.216.212:443 close, 5 bytes sent, 5 bytes received, lifetime 00:04","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>",1.5808367729187012
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1109421253204346
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1192989349365234
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0957980155944824
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0889534950256348
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.0884854793548584
86.99.222.235:443 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy closed the connection unexpectedly.,Proxifier,New,<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy closed the connection unexpectedly.,1.8051679134368896
"proxy.cse.cuhk.edu.hk:5070 close, 983 bytes sent, 308385 bytes (301 KB) received, lifetime 01:57","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9655342102050781
"proxy.cse.cuhk.edu.hk:5070 close, 983 bytes sent, 268665 bytes (262 KB) received, lifetime 01:57","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9673335552215576
"proxy.cse.cuhk.edu.hk:5070 close, 1535 bytes (1.49 KB) sent, 972 bytes received, lifetime 00:07","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>:<*>",1.967085838317871
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1171321868896484
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1128337383270264
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1144425868988037
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1016786098480225
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1238665580749512
"proxy.cse.cuhk.edu.hk:5070 close, 715 bytes sent, 4417 bytes (4.31 KB) received, lifetime 00:10","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.0050976276397705
"proxy.cse.cuhk.edu.hk:5070 close, 1368 bytes (1.33 KB) sent, 20811 bytes (20.3 KB) received, lifetime 01:00","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.145240545272827
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1008050441741943
"proxy.cse.cuhk.edu.hk:5070 close, 1277 bytes (1.24 KB) sent, 15408 bytes (15.0 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.1598944664001465
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1182410717010498
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1248371601104736
"proxy.cse.cuhk.edu.hk:5070 close, 1312 bytes (1.28 KB) sent, 2783 bytes (2.71 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.1779801845550537
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1087207794189453
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1221725940704346
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1184093952178955
"proxy.cse.cuhk.edu.hk:5070 close, 705 bytes sent, 492 bytes received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*>, <*> received, lifetime <*>:<*>",1.4237637519836426
"proxy.cse.cuhk.edu.hk:5070 close, 1398 bytes (1.36 KB) sent, 11654 bytes (11.3 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>",2.111082077026367
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1138982772827148
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.104551076889038
"proxy.cse.cuhk.edu.hk:5070 close, 2501 bytes (2.44 KB) sent, 4848 bytes (4.73 KB) received, lifetime 01:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",2.3702304363250732
proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*>:<*> open through proxy <*>:<*> HTTPS,Proxifier,New,<*>:<*> open through proxy <*>:<*> HTTPS,1.1059038639068604
"proxy.cse.cuhk.edu.hk:5070 close, 326 bytes sent, 103039 bytes (100 KB) received, lifetime 00:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9718363285064697
"proxy.cse.cuhk.edu.hk:5070 close, 849 bytes sent, 9333 bytes (9.11 KB) received, lifetime 02:01","<*> close, <*> <*>, <*> <*>, lifetime <*>",Proxifier,New,"<*>:<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>:<*>",1.9779539108276367
