Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_4,Inference_time_4
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-<*>,1.2869517803192139
ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node <*>,1.0793092250823975
ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-<*>,1.2693202495574951
ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node <*>,1.0483298301696777
ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-<*>,1.272083044052124
ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,1.2255384922027588
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-<*>,1.2813687324523926
ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node <*>,1.0456440448760986
ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,1.2140965461730957
ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-<*>,1.251293659210205
ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-<*>,1.2520174980163574
ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node <*>,1.0082974433898926
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-<*>,1.2725389003753662
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-<*>,1.2718265056610107
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-<*>,1.2576916217803955
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-<*>,1.1952214241027832
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-<*>,1.2759439945220947
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node <*>,1.1167018413543701
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node <*>,1.09474515914917
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-<*>,1.2693474292755127
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-<*>,1.288905382156372
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-<*>,1.2788372039794922
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node <*>,1.16953444480896
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node <*>,1.1445286273956299
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-<*>,1.2651710510253906
running,running,HPC,New,running,0.1861109733581543
running,running,HPC,New,running,0.1876981258392334
running,running,HPC,New,running,0.18721890449523926
running,running,HPC,New,running,0.18813085556030273
running,running,HPC,New,running,0.1865386962890625
running,running,HPC,New,running,0.18920612335205078
running,running,HPC,New,running,0.1852860450744629
blocked,blocked,HPC,New,blocked,0.18992090225219727
blocked,blocked,HPC,New,blocked,0.18780040740966797
running,running,HPC,New,running,0.18656373023986816
running,running,HPC,New,running,0.1829078197479248
not responding,not responding,HPC,New,not responding,0.24540400505065918
not responding,not responding,HPC,New,not responding,0.2456955909729004
configured out,configured out,HPC,New,configured out,0.25254344940185547
running,running,HPC,New,running,0.1846752166748047
running,running,HPC,New,running,0.1828782558441162
running,running,HPC,New,running,0.1835930347442627
not responding,not responding,HPC,New,not responding,0.24625778198242188
not responding,not responding,HPC,New,not responding,0.2511887550354004
running,running,HPC,New,running,0.18604803085327148
not responding,not responding,HPC,New,not responding,0.24636292457580566
not responding,not responding,HPC,New,not responding,0.2469480037689209
configured out,configured out,HPC,New,configured out,0.24748611450195312
not responding,not responding,HPC,New,not responding,0.2476787567138672
running,running,HPC,New,running,0.18593382835388184
running,running,HPC,New,running,0.18675470352172852
running,running,HPC,New,running,0.1824190616607666
running,running,HPC,New,running,0.18355107307434082
not responding,not responding,HPC,New,not responding,0.2419743537902832
not responding,not responding,HPC,New,not responding,0.24300932884216309
not responding,not responding,HPC,New,not responding,0.24131083488464355
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*>,0.6608619689941406
running,running,HPC,New,running,0.18236064910888672
running,running,HPC,New,running,0.18366479873657227
running,running,HPC,New,running,0.18274974822998047
running,running,HPC,New,running,0.1862010955810547
running,running,HPC,New,running,0.18525457382202148
running,running,HPC,New,running,0.18509864807128906
running,running,HPC,New,running,0.18292927742004395
configured out,configured out,HPC,New,configured out,0.24428486824035645
running,running,HPC,New,running,0.18496036529541016
active,active,HPC,New,active,0.18734216690063477
configured out,configured out,HPC,New,configured out,0.25319361686706543
running,running,HPC,New,running,0.18311452865600586
running,running,HPC,New,running,0.18328619003295898
configured out,configured out,HPC,New,configured out,0.24407339096069336
configured out,configured out,HPC,New,configured out,0.24367094039916992
configured out,configured out,HPC,New,configured out,0.24622845649719238
running,running,HPC,New,running,0.18715906143188477
configured out,configured out,HPC,New,configured out,0.24991703033447266
not responding,not responding,HPC,New,not responding,0.24716854095458984
running,running,HPC,New,running,0.1847400665283203
running,running,HPC,New,running,0.18824005126953125
configured out,configured out,HPC,New,configured out,0.24802589416503906
not responding,not responding,HPC,New,not responding,0.2505452632904053
running,running,HPC,New,running,0.1882035732269287
configured out,configured out,HPC,New,configured out,0.25002622604370117
not responding,not responding,HPC,New,not responding,0.24459433555603027
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*>,0.6817178726196289
configured out,configured out,HPC,New,configured out,0.2454211711883545
not responding,not responding,HPC,New,not responding,0.24846363067626953
running,running,HPC,New,running,0.18853306770324707
configured out,configured out,HPC,New,configured out,0.2491011619567871
configured out,configured out,HPC,New,configured out,0.2431485652923584
configured out,configured out,HPC,New,configured out,0.24340152740478516
not responding,not responding,HPC,New,not responding,0.24371814727783203
configured out,configured out,HPC,New,configured out,0.24414420127868652
configured out,configured out,HPC,New,configured out,0.24544405937194824
running,running,HPC,New,running,0.18165969848632812
running,running,HPC,New,running,0.18373727798461914
running,running,HPC,New,running,0.18251872062683105
configured out,configured out,HPC,New,configured out,0.24449706077575684
configured out,configured out,HPC,New,configured out,0.24387383460998535
not responding,not responding,HPC,New,not responding,0.2420179843902588
not responding,not responding,HPC,New,not responding,0.24515986442565918
configured out,configured out,HPC,New,configured out,0.24833250045776367
running,running,HPC,New,running,0.186265230178833
configured out,configured out,HPC,New,configured out,0.2477550506591797
configured out,configured out,HPC,New,configured out,0.24895334243774414
running,running,HPC,New,running,0.18640708923339844
not responding,not responding,HPC,New,not responding,0.25176191329956055
active,active,HPC,New,active,0.18602323532104492
running,running,HPC,New,running,0.18883752822875977
running,running,HPC,New,running,0.18680500984191895
configured out,configured out,HPC,New,configured out,0.24710965156555176
running,running,HPC,New,running,0.1866004467010498
configured out,configured out,HPC,New,configured out,0.24498462677001953
running,running,HPC,New,running,0.1848897933959961
running,running,HPC,New,running,0.18549442291259766
blocked,blocked,HPC,New,blocked,0.18525958061218262
not responding,not responding,HPC,New,not responding,0.24926209449768066
not responding,not responding,HPC,New,not responding,0.24657964706420898
running,running,HPC,New,running,0.18203973770141602
not responding,not responding,HPC,New,not responding,0.24622631072998047
not responding,not responding,HPC,New,not responding,0.25188612937927246
not responding,not responding,HPC,New,not responding,0.24826908111572266
running,running,HPC,New,running,0.18499517440795898
running,running,HPC,New,running,0.18674302101135254
running,running,HPC,New,running,0.18648171424865723
not responding,not responding,HPC,New,not responding,0.24957752227783203
running,running,HPC,New,running,0.18679571151733398
running,running,HPC,New,running,0.18563127517700195
configured out,configured out,HPC,New,configured out,0.2451798915863037
configured out,configured out,HPC,New,configured out,0.24576616287231445
running,running,HPC,New,running,0.1824958324432373
running,running,HPC,New,running,0.1843852996826172
not responding,not responding,HPC,New,not responding,0.24245357513427734
running,running,HPC,New,running,0.1825556755065918
running,running,HPC,New,running,0.1936323642730713
not responding,not responding,HPC,New,not responding,0.2478470802307129
configured out,configured out,HPC,New,configured out,0.24735474586486816
configured out,configured out,HPC,New,configured out,0.25253915786743164
configured out,configured out,HPC,New,configured out,0.2499678134918213
configured out,configured out,HPC,New,configured out,0.25496983528137207
configured out,configured out,HPC,New,configured out,0.24409747123718262
not responding,not responding,HPC,New,not responding,0.2424182891845703
not responding,not responding,HPC,New,not responding,0.24795055389404297
not responding,not responding,HPC,New,not responding,0.2480018138885498
running,running,HPC,New,running,0.18260574340820312
running,running,HPC,New,running,0.18289804458618164
configured out,configured out,HPC,New,configured out,0.24457192420959473
configured out,configured out,HPC,New,configured out,0.2459275722503662
configured out,configured out,HPC,New,configured out,0.24355053901672363
configured out,configured out,HPC,New,configured out,0.2431964874267578
running,running,HPC,New,running,0.1823279857635498
running,running,HPC,New,running,0.1861879825592041
configured out,configured out,HPC,New,configured out,0.2451627254486084
running,running,HPC,New,running,0.18279004096984863
not responding,not responding,HPC,New,not responding,0.24264860153198242
not responding,not responding,HPC,New,not responding,0.24274230003356934
not responding,not responding,HPC,New,not responding,0.24620532989501953
running,running,HPC,New,running,0.18287014961242676
running,running,HPC,New,running,0.18525290489196777
configured out,configured out,HPC,New,configured out,0.24378371238708496
not responding,not responding,HPC,New,not responding,0.246384859085083
running,running,HPC,New,running,0.18450164794921875
not responding,not responding,HPC,New,not responding,0.24805951118469238
running,running,HPC,New,running,0.18470525741577148
configured out,configured out,HPC,New,configured out,0.2443225383758545
running,running,HPC,New,running,0.1865849494934082
running,running,HPC,New,running,0.1874525547027588
not responding,not responding,HPC,New,not responding,0.24849486351013184
not responding,not responding,HPC,New,not responding,0.24683260917663574
configured out,configured out,HPC,New,configured out,0.2478961944580078
configured out,configured out,HPC,New,configured out,0.24421930313110352
running,running,HPC,New,running,0.18341302871704102
running,running,HPC,New,running,0.18467164039611816
running,running,HPC,New,running,0.18460845947265625
configured out,configured out,HPC,New,configured out,0.24489283561706543
running,running,HPC,New,running,0.1824488639831543
running,running,HPC,New,running,0.18370842933654785
configured out,configured out,HPC,New,configured out,0.241990327835083
configured out,configured out,HPC,New,configured out,0.24101591110229492
configured out,configured out,HPC,New,configured out,0.24395203590393066
running,running,HPC,New,running,0.18278241157531738
running,running,HPC,New,running,0.18542933464050293
running,running,HPC,New,running,0.18201255798339844
blocked,blocked,HPC,New,blocked,0.18318772315979004
blocked,blocked,HPC,New,blocked,0.18499207496643066
not responding,not responding,HPC,New,not responding,0.25028181076049805
running,running,HPC,New,running,0.18665599822998047
running,running,HPC,New,running,0.18631362915039062
configured out,configured out,HPC,New,configured out,0.245269775390625
running,running,HPC,New,running,0.1843128204345703
running,running,HPC,New,running,0.18801641464233398
running,running,HPC,New,running,0.18738341331481934
running,running,HPC,New,running,0.2033219337463379
running,running,HPC,New,running,0.1831221580505371
configured out,configured out,HPC,New,configured out,0.24540495872497559
configured out,configured out,HPC,New,configured out,0.24448919296264648
not-responding,not-responding,HPC,New,not-responding,0.3641245365142822
running,running,HPC,New,running,0.18343758583068848
running,running,HPC,New,running,0.18375396728515625
active,active,HPC,New,active,0.18322348594665527
running,running,HPC,New,running,0.1851179599761963
running,running,HPC,New,running,0.1821596622467041
running,running,HPC,New,running,0.18442702293395996
running,running,HPC,New,running,0.18327713012695312
running,running,HPC,New,running,0.19157147407531738
running,running,HPC,New,running,0.18439912796020508
not responding,not responding,HPC,New,not responding,0.24455952644348145
configured out,configured out,HPC,New,configured out,0.24419116973876953
configured out,configured out,HPC,New,configured out,0.24376606941223145
not responding,not responding,HPC,New,not responding,0.24428462982177734
running,running,HPC,New,running,0.18169784545898438
running,running,HPC,New,running,0.18243193626403809
configured out,configured out,HPC,New,configured out,0.24446988105773926
configured out,configured out,HPC,New,configured out,0.24456095695495605
running,running,HPC,New,running,0.1825098991394043
running,running,HPC,New,running,0.1841278076171875
running,running,HPC,New,running,0.18647027015686035
configured out,configured out,HPC,New,configured out,0.24640583992004395
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,,7.25690221786499
configured out,configured out,HPC,New,configured out,0.24904537200927734
blocked,blocked,HPC,New,blocked,0.18267154693603516
configured out,configured out,HPC,New,configured out,0.24515128135681152
running,running,HPC,New,running,0.18273234367370605
running,running,HPC,New,running,0.18406891822814941
running,running,HPC,New,running,0.181931734085083
configured out,configured out,HPC,New,configured out,0.24293208122253418
not responding,not responding,HPC,New,not responding,0.24366092681884766
configured out,configured out,HPC,New,configured out,0.24589300155639648
not responding,not responding,HPC,New,not responding,0.24982619285583496
running,running,HPC,New,running,0.18268275260925293
active,active,HPC,New,active,0.18511724472045898
not responding,not responding,HPC,New,not responding,0.24392414093017578
configured out,configured out,HPC,New,configured out,0.24591279029846191
configured out,configured out,HPC,New,configured out,0.2531294822692871
running,running,HPC,New,running,0.1830427646636963
running,running,HPC,New,running,0.1841592788696289
configured out,configured out,HPC,New,configured out,0.2522616386413574
not responding,not responding,HPC,New,not responding,0.24946331977844238
running,running,HPC,New,running,0.18445968627929688
configured out,configured out,HPC,New,configured out,0.25198960304260254
blocked,blocked,HPC,New,blocked,0.18654870986938477
running,running,HPC,New,running,0.1888563632965088
configured out,configured out,HPC,New,configured out,0.24889445304870605
not responding,not responding,HPC,New,not responding,0.2462010383605957
configured out,configured out,HPC,New,configured out,0.24527907371520996
configured out,configured out,HPC,New,configured out,0.2430274486541748
configured out,configured out,HPC,New,configured out,0.2445070743560791
configured out,configured out,HPC,New,configured out,0.24450278282165527
running,running,HPC,New,running,0.18281817436218262
configured out,configured out,HPC,New,configured out,0.2450406551361084
configured out,configured out,HPC,New,configured out,0.24743866920471191
running,running,HPC,New,running,0.18335366249084473
running,running,HPC,New,running,0.1838674545288086
running,running,HPC,New,running,0.18152666091918945
running,running,HPC,New,running,0.1835041046142578
running,running,HPC,New,running,0.18179893493652344
configured out,configured out,HPC,New,configured out,0.24741125106811523
configured out,configured out,HPC,New,configured out,0.2454831600189209
running,running,HPC,New,running,0.18705391883850098
blocked,blocked,HPC,New,blocked,0.19271206855773926
configured out,configured out,HPC,New,configured out,0.25370049476623535
running,running,HPC,New,running,0.18589997291564941
running,running,HPC,New,running,0.18500041961669922
running,running,HPC,New,running,0.18862605094909668
running,running,HPC,New,running,0.19089531898498535
blocked,blocked,HPC,New,blocked,0.18731307983398438
configured out,configured out,HPC,New,configured out,0.2470848560333252
running,running,HPC,New,running,0.18322515487670898
not responding,not responding,HPC,New,not responding,0.24352335929870605
running,running,HPC,New,running,0.1814117431640625
running,running,HPC,New,running,0.18315720558166504
running,running,HPC,New,running,0.1819169521331787
running,running,HPC,New,running,0.18418598175048828
configured out,configured out,HPC,New,configured out,0.24571514129638672
configured out,configured out,HPC,New,configured out,0.24277043342590332
not responding,not responding,HPC,New,not responding,0.24275565147399902
running,running,HPC,New,running,0.1820535659790039
running,running,HPC,New,running,0.1852092742919922
running,running,HPC,New,running,0.1822061538696289
not responding,not responding,HPC,New,not responding,0.2429509162902832
running,running,HPC,New,running,0.1817493438720703
running,running,HPC,New,running,0.1836564540863037
not responding,not responding,HPC,New,not responding,0.2447049617767334
starting,starting,HPC,New,starting,0.18277859687805176
configured out,configured out,HPC,New,configured out,0.24410104751586914
configured out,configured out,HPC,New,configured out,0.24239468574523926
configured out,configured out,HPC,New,configured out,0.24407172203063965
configured out,configured out,HPC,New,configured out,0.2426748275756836
running,running,HPC,New,running,0.18151140213012695
configured out,configured out,HPC,New,configured out,0.24676775932312012
not responding,not responding,HPC,New,not responding,0.2461252212524414
not responding,not responding,HPC,New,not responding,0.24555325508117676
configured out,configured out,HPC,New,configured out,0.2445359230041504
running,running,HPC,New,running,0.18590831756591797
running,running,HPC,New,running,0.18893146514892578
configured out,configured out,HPC,New,configured out,0.24796652793884277
not responding,not responding,HPC,New,not responding,0.24406123161315918
running,running,HPC,New,running,0.18175029754638672
configured out,configured out,HPC,New,configured out,0.24188733100891113
running,running,HPC,New,running,0.1813981533050537
configured out,configured out,HPC,New,configured out,0.2426612377166748
blocked,blocked,HPC,New,blocked,0.18213462829589844
running,running,HPC,New,running,0.1827855110168457
running,running,HPC,New,running,0.18148231506347656
running,running,HPC,New,running,0.18326091766357422
running,running,HPC,New,running,0.1831655502319336
blocked,blocked,HPC,New,blocked,0.1831350326538086
running,running,HPC,New,running,0.18222618103027344
running,running,HPC,New,running,0.18265032768249512
running,running,HPC,New,running,0.1823594570159912
configured out,configured out,HPC,New,configured out,0.24446535110473633
closing,closing,HPC,New,closing,0.1822373867034912
running,running,HPC,New,running,0.18742966651916504
running,running,HPC,New,running,0.19411683082580566
running,running,HPC,New,running,0.1897437572479248
running,running,HPC,New,running,0.18497037887573242
running,running,HPC,New,running,0.18863129615783691
running,running,HPC,New,running,0.18338704109191895
running,running,HPC,New,running,0.18794512748718262
running,running,HPC,New,running,0.18927001953125
running,running,HPC,New,running,0.18978428840637207
running,running,HPC,New,running,0.18336272239685059
running,running,HPC,New,running,0.18308424949645996
configured out,configured out,HPC,New,configured out,0.24259185791015625
not responding,not responding,HPC,New,not responding,0.24305200576782227
not responding,not responding,HPC,New,not responding,0.24505162239074707
blocked,blocked,HPC,New,blocked,0.18326950073242188
running,running,HPC,New,running,0.1831352710723877
not responding,not responding,HPC,New,not responding,0.2420196533203125
running,running,HPC,New,running,0.1809525489807129
active,active,HPC,New,active,0.1830613613128662
not responding,not responding,HPC,New,not responding,0.24460387229919434
configured out,configured out,HPC,New,configured out,0.24383783340454102
not responding,not responding,HPC,New,not responding,0.24256324768066406
running,running,HPC,New,running,0.1807384490966797
running,running,HPC,New,running,0.1861419677734375
blocked,blocked,HPC,New,blocked,0.18215250968933105
running,running,HPC,New,running,0.18251991271972656
not responding,not responding,HPC,New,not responding,0.24251270294189453
not responding,not responding,HPC,New,not responding,0.2416977882385254
running,running,HPC,New,running,0.18417620658874512
running,running,HPC,New,running,0.1824934482574463
blocked,blocked,HPC,New,blocked,0.18115496635437012
not responding,not responding,HPC,New,not responding,0.2418227195739746
configured out,configured out,HPC,New,configured out,0.24806451797485352
configured out,configured out,HPC,New,configured out,0.2476024627685547
running,running,HPC,New,running,0.18434739112854004
running,running,HPC,New,running,0.18391656875610352
running,running,HPC,New,running,0.18468070030212402
configured out,configured out,HPC,New,configured out,0.24797463417053223
configured out,configured out,HPC,New,configured out,0.24860906600952148
configured out,configured out,HPC,New,configured out,0.25047850608825684
running,running,HPC,New,running,0.18227267265319824
running,running,HPC,New,running,0.18310046195983887
running,running,HPC,New,running,0.1853504180908203
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*> <*> <*>,0.7832810878753662
configured out,configured out,HPC,New,configured out,0.24667978286743164
running,running,HPC,New,running,0.18261098861694336
blocked,blocked,HPC,New,blocked,0.18484735488891602
running,running,HPC,New,running,0.18206357955932617
not responding,not responding,HPC,New,not responding,0.24311017990112305
configured out,configured out,HPC,New,configured out,0.24482512474060059
running,running,HPC,New,running,0.18294906616210938
running,running,HPC,New,running,0.18526029586791992
running,running,HPC,New,running,0.1813352108001709
running,running,HPC,New,running,0.1880950927734375
normal,normal,HPC,New,normal,0.19154763221740723
normal,normal,HPC,New,normal,0.1903061866760254
warning,warning,HPC,New,warning,0.18767023086547852
normal,normal,HPC,New,normal,0.19148778915405273
normal,normal,HPC,New,normal,0.1918940544128418
warning,warning,HPC,New,warning,0.19736576080322266
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3208937644958496
normal,normal,HPC,New,normal,0.1878206729888916
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3127419948577881
normal,normal,HPC,New,normal,0.19182443618774414
normal,normal,HPC,New,normal,0.1911461353302002
critical,critical,HPC,New,critical,0.18892812728881836
normal,normal,HPC,New,normal,0.18859338760375977
normal,normal,HPC,New,normal,0.1927051544189453
critical,critical,HPC,New,critical,0.1905345916748047
normal,normal,HPC,New,normal,0.18636679649353027
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.31053876876831055
normal,normal,HPC,New,normal,0.1819603443145752
normal,normal,HPC,New,normal,0.18318510055541992
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.30510663986206055
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3036372661590576
normal,normal,HPC,New,normal,0.18254399299621582
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3032217025756836
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3029158115386963
warning,warning,HPC,New,warning,0.18322181701660156
critical,critical,HPC,New,critical,0.18273568153381348
normal,normal,HPC,New,normal,0.18171167373657227
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.30345678329467773
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.30774712562561035
normal,normal,HPC,New,normal,0.18498492240905762
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3092186450958252
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.30644893646240234
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3099071979522705
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.30718159675598145
normal,normal,HPC,New,normal,0.1824510097503662
warning,warning,HPC,New,warning,0.18428659439086914
warning,warning,HPC,New,warning,0.18291878700256348
warning,warning,HPC,New,warning,0.18567109107971191
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.30501317977905273
warning,warning,HPC,New,warning,0.18306636810302734
normal,normal,HPC,New,normal,0.18427801132202148
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.30478763580322266
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3048062324523926
normal,normal,HPC,New,normal,0.18155884742736816
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.30377721786499023
warning,warning,HPC,New,warning,0.18312764167785645
warning,warning,HPC,New,warning,0.1829361915588379
normal,normal,HPC,New,normal,0.18216896057128906
warning,warning,HPC,New,warning,0.18377208709716797
normal,normal,HPC,New,normal,0.19002079963684082
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3191184997558594
warning,warning,HPC,New,warning,0.18815898895263672
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3136458396911621
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3227202892303467
normal,normal,HPC,New,normal,0.19508814811706543
warning,warning,HPC,New,warning,0.18812847137451172
normal,normal,HPC,New,normal,0.1871657371520996
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3116135597229004
warning,warning,HPC,New,warning,0.18806862831115723
warning,warning,HPC,New,warning,0.18967413902282715
warning,warning,HPC,New,warning,0.18719935417175293
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.3086092472076416
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3031120300292969
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3073697090148926
warning,warning,HPC,New,warning,0.18367505073547363
warning,warning,HPC,New,warning,0.18494439125061035
normal,normal,HPC,New,normal,0.1818380355834961
warning,warning,HPC,New,warning,0.1856999397277832
