Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HDFS_3,Inference_time_3
Deleting block blk_5272005015837990021 file /mnt/hadoop/dfs/data/current/subdir0/blk_5272005015837990021,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir0/blk_<*>,1.3760154247283936
Deleting block blk_7090935285617451450 file /mnt/hadoop/dfs/data/current/subdir60/blk_7090935285617451450,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir60/blk_<*>,1.3951241970062256
Deleting block blk_8145984793403459836 file /mnt/hadoop/dfs/data/current/blk_8145984793403459836,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.43036675453186035
Deleting block blk_7603278760520020831 file /mnt/hadoop/dfs/data/current/subdir59/blk_7603278760520020831,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.43620800971984863
Deleting block blk_9169945668827621796 file /mnt/hadoop/dfs/data/current/subdir50/blk_9169945668827621796,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4270954132080078
Received block blk_-5668584889663038916 of size 67108864 from /10.250.9.207,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7307500839233398
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_5277338321835341602 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>: <*> is added to blk_<*> size <*>,1.526482105255127
Deleting block blk_6973321719929905054 file /mnt/hadoop/dfs/data/current/subdir14/blk_6973321719929905054,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42761683464050293
Deleting block blk_5948455948626091880 file /mnt/hadoop/dfs/data/current/subdir28/blk_5948455948626091880,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir28/blk_<*>,1.382521629333496
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-3684613761619321001 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.496236801147461
Deleting block blk_6497260538939100482 file /mnt/hadoop/dfs/data/current/subdir46/blk_6497260538939100482,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir46/blk_<*>,1.3824608325958252
PacketResponder 2 for block blk_-6991853982611346454 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> terminating,0.36347079277038574
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-00056. blk_6140788650991100539,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/<*>/<*>/_temporary/_task_<*>_0001_m_<*>_0/part-<*>. blk_<*>,2.2308833599090576
Deleting block blk_7754477838724397551 file /mnt/hadoop/dfs/data/current/subdir46/blk_7754477838724397551,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir46/blk_<*>,1.403916597366333
PacketResponder 0 for block blk_-3452734573703603740 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6661391258239746
Received block blk_-4034227974316905164 of size 67108864 from /10.250.15.198,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7342307567596436
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000346_0/part-00346. blk_-2016403519138424998,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.7931966781616211
Receiving block blk_2972699288862031202 src: /10.250.5.161:51077 dest: /10.250.5.161:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<> dest: <*>:<*>,1.083801507949829
Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<> dest: <*>:<>,1.0864713191986084
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3793361186981201
PacketResponder 2 for block blk_-6035642070260562886 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.66739821434021
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3870182037353516
Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<*> dest: <*>:<*>,1.0863580703735352
PacketResponder 2 for block blk_859668537217019080 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6687617301940918
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121. blk_-2073265102548439691,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.8124372959136963
Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7617988586425781
PacketResponder 1 for block blk_-4624597753370705281 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6849026679992676
Received block blk_-5236578579938215340 of size 67108864 from /10.250.7.244,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7496545314788818
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<> is added to blk_<*> size <*>,1.5387747287750244
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.4044394493103027
Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5475289821624756
Receiving block blk_-8198423074054354279 src: /10.251.203.149:46429 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<> dest: <*>:<>,1.0935931205749512
PacketResponder 0 for block blk_391813102554451063 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6723558902740479
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-6449891932967810179 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5101091861724854
Receiving block blk_-8563999607069929505 src: /10.251.107.19:60076 dest: /10.251.107.19:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.089778184890747
Deleting block blk_-4304240611296196935 file /mnt/hadoop/dfs/data/current/subdir55/blk_-4304240611296196935,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir55/blk_<*>,1.4129772186279297
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_-3663004104512304532 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5429108142852783
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000749_0/part-00749. blk_-6909607053783233975,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /<*>/<*>/_temporary/_task_<*>/<*>/<*> blk_<*>,1.6483895778656006
Received block blk_-2141627858612526069 of size 67108864 from /10.251.111.37,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7293205261230469
Receiving block blk_5272731391668336674 src: /10.250.6.191:46509 dest: /10.250.6.191:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.0931479930877686
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_5491101910066444061 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3793683052062988
Deleting block blk_5075966182561035053 file /mnt/hadoop/dfs/data/current/subdir53/blk_5075966182561035053,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42348289489746094
Received block blk_-5421365489363678155 of size 67108864 from /10.251.122.38,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7254760265350342
Received block blk_2294700909811950327 of size 67108864 from /10.251.90.64,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7270457744598389
Received block blk_7224257732880626802 of size 67108864 from /10.251.122.79,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7197668552398682
Received block blk_-8049908920306758342 of size 67108864 from /10.251.73.220,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7181377410888672
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6582383997201802925 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5039350986480713
Received block blk_6746178639682808096 of size 67108864 from /10.251.125.174,Received block <*> of size <*> from <*>,HDFS,New,Received block <*> of size <*> from <*>,0.6092350482940674
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-5363213609331400263 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5060670375823975
Received block blk_-5586529360624346565 of size 67108864 from /10.251.43.115,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7233812808990479
Received block blk_2063252936853409868 of size 67108864 from /10.251.43.192,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.719078540802002
Receiving block blk_8752665860595246441 src: /10.251.70.5:44006 dest: /10.251.70.5:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<*> dest: <*>:<*>,1.0842413902282715
PacketResponder 2 for block blk_2974262690755997396 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> terminating,0.36850881576538086
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to blk_-7030770677241078854 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3981692790985107
PacketResponder 1 for block blk_3318864983801406136 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6632654666900635
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001197_0/part-01197. blk_-5255262711039499896,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.7796633243560791
Receiving block blk_-3612946656596896413 src: /10.251.105.189:48488 dest: /10.251.105.189:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.841712236404419
Received block blk_8751697793900992450 of size 67108864 from /10.251.71.16,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7337968349456787
Receiving block blk_5816171803790152026 src: /10.251.194.102:43940 dest: /10.251.194.102:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.0906968116760254
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.192:50010 is added to blk_-6068587951382721748 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.4086706638336182
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001353_0/part-01353. blk_5782729236964719738,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.8047795295715332
Received block blk_-2856928563366064757 of size 67108864 from /10.251.42.9,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7347853183746338
PacketResponder 2 for block blk_8348114876238571434 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6692020893096924
Receiving block blk_1744485040428751334 src: /10.250.5.237:52234 dest: /10.250.5.237:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.854926586151123
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001495_0/part-01495. blk_-7592643790414500555,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.7882649898529053
Received block blk_-5960135894031733009 of size 67108864 from /10.251.126.83,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7413201332092285
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.143:50010 is added to blk_8952177028039691517 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5315179824829102
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.13.240:50010 is added to blk_939695665085237271 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<> is added to blk_<*> size <*>,1.5221118927001953
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001587_0/part-01587. blk_6374836031306809839,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_001587_0/part-01587. blk_<*>,2.3588407039642334
Receiving block blk_1394107495884949139 src: /10.250.10.100:33314 dest: /10.250.10.100:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8653676509857178
PacketResponder 1 for block blk_-1751996688557225241 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.679579496383667
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.47:50010 is added to blk_-3990317238913332296 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5222249031066895
PacketResponder 0 for block blk_7837529475466774167 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6707677841186523
Receiving block blk_1057763407402503745 src: /10.251.30.134:36059 dest: /10.251.30.134:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8496971130371094
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_8988793695103110546 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.505354404449463
Received block blk_-5340841684362207777 of size 67108864 from /10.251.198.33,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7335364818572998
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.99:50010 is added to blk_-2600305892036631113 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<* is added to blk_<*> size <*>,1.524209976196289
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-2144263949276079479 size 3547172,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5153155326843262
Receiving block blk_-6927870228542972281 src: /10.250.7.230:41059 dest: /10.250.7.230:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8445649147033691
PacketResponder 0 for block blk_6610244864386894422 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> terminating,0.36636900901794434
Verification succeeded for blk_774612454978154966,Verification succeeded for <*>,HDFS,New,Verification succeeded for blk_<*>,0.48237109184265137
Receiving block blk_6672666770563118759 src: /10.251.71.68:44457 dest: /10.251.71.68:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<*> dest: <*>:<*>,1.0976133346557617
Receiving block blk_4783621682384104986 src: /10.251.193.224:52556 dest: /10.251.193.224:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.0857558250427246
PacketResponder 0 for block blk_-1387034299358896632 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6479947566986084
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-5012639079435860269 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.4815280437469482
Received block blk_5600017220681756254 of size 67108864 from /10.251.214.130,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7151339054107666
Receiving block blk_8235751201501175836 src: /10.250.11.194:37449 dest: /10.250.11.194:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<*> dest: <*>:<*>,1.0563178062438965
Receiving block blk_-8838161455213213548 src: /10.251.199.150:58165 dest: /10.251.199.150:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>:<*>,1.0650107860565186
Received block blk_-3741526967786688540 of size 67108864 from /10.251.74.79,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7139382362365723
Received block blk_120277101968534224 of size 67108864 from /10.251.122.65,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7206826210021973
Receiving block blk_7535677865140289610 src: /10.251.26.131:47660 dest: /10.251.26.131:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>:<*>,1.1030774116516113
Received block blk_-5814328448485070742 of size 67108864 from /10.251.74.134,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7270092964172363
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.10.100:50010 is added to blk_1021828391502582165 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.512603998184204
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_3202507081359904616 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.4107446670532227
Receiving block blk_102441832197223997 src: /10.251.123.195:49611 dest: /10.251.123.195:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<*> dest: <*>:<*>,1.0838160514831543
Received block blk_3242229894054064344 of size 3540106 from /10.250.15.240,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7241871356964111
Deleting block blk_-7601381921195183756 file /mnt/hadoop/dfs/data/current/subdir48/blk_-7601381921195183756,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir48/blk_<*>,1.383732557296753
Received block blk_2157471834570224881 of size 67108864 from /10.251.126.22,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7260375022888184
Received block blk_-7029628814943626474 of size 67108864 from /10.250.7.230,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7259190082550049
Receiving block blk_-931590117143327078 src: /10.251.42.191:44480 dest: /10.251.42.191:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.0836453437805176
PacketResponder 1 for block blk_4967492069970766092 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> terminating,0.3724637031555176
PacketResponder 2 for block blk_-1485317050914225917 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6693551540374756
Receiving block blk_1727371778357941761 src: /10.251.126.255:42844 dest: /10.251.126.255:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8505549430847168
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.177:50010 is added to blk_-2402036602753320612 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.4965968132019043
Received block blk_-1849105860762445186 of size 67108864 from /10.251.91.229,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7359304428100586
Receiving block blk_-7820996703068538967 src: /10.251.35.1:59569 dest: /10.251.35.1:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8729574680328369
BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000299_0/part-00299. blk_4984150784048864430,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /<*>/<*>/<*>/_temporary/_task_<*>/<*>/<*>/<*>. blk_<*>,1.9583828449249268
Received block blk_1646909113279517647 of size 67108864 from /10.251.214.130,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.721907377243042
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.25.237:50010 is added to blk_-8145226289286457574 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5006425380706787
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.18:50010 is added to blk_5809900021002850724 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3955252170562744
Receiving block blk_2735034460607366827 src: /10.251.91.15:57370 dest: /10.251.91.15:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<> dest: <*>:<*>,1.0807301998138428
Receiving block blk_-7486746679002157277 src: /10.251.42.207:57669 dest: /10.251.42.207:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8502089977264404
Receiving block blk_-8876879715755468215 src: /10.251.111.80:43834 dest: /10.251.111.80:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8552007675170898
BLOCK* NameSystem.allocateBlock: /user/root/randtxt2/_temporary/_task_200811101024_0002_m_000054_0/part-00054. blk_-4139299269696044017,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.8534421920776367
Receiving block blk_591323161994959677 src: /10.251.195.33:50123 dest: /10.251.195.33:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.0893478393554688
PacketResponder 1 for block blk_-5828360070550196756 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6800165176391602
PacketResponder 2 for block blk_-7683667795522321323 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6845970153808594
Receiving block blk_7733243482102436613 src: /10.250.6.223:34069 dest: /10.250.6.223:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8550453186035156
Receiving block blk_2980964138205299397 src: /10.251.110.196:53450 dest: /10.251.110.196:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>:<*>,1.093705654144287
