Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_1,Inference_time_1
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node <*>,1.09641695022583
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-<*>,1.2781338691711426
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-<*>,1.2397246360778809
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-<*>,1.3052198886871338
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,1.2112114429473877
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-<*>,1.2607572078704834
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node <*>,1.0922126770019531
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-<*>,1.2805373668670654
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-<*>,1.282372236251831
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node <*>,1.160642385482788
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,0.9748985767364502
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,1.2027075290679932
running,running,HPC,New,running,0.1958932876586914
running,running,HPC,New,running,0.1927189826965332
running,running,HPC,New,running,0.18713116645812988
running,running,HPC,New,running,0.1862337589263916
running,running,HPC,New,running,0.18509411811828613
running,running,HPC,New,running,0.19425392150878906
running,running,HPC,New,running,0.20194125175476074
blocked,blocked,HPC,New,blocked,0.20757317543029785
blocked,blocked,HPC,New,blocked,0.18685436248779297
running,running,HPC,New,running,0.18600773811340332
running,running,HPC,New,running,0.18564772605895996
not responding,not responding,HPC,New,not responding,0.24687719345092773
not responding,not responding,HPC,New,not responding,0.2469649314880371
configured out,configured out,HPC,New,configured out,0.24674749374389648
running,running,HPC,New,running,0.18477940559387207
running,running,HPC,New,running,0.1849217414855957
running,running,HPC,New,running,0.18587684631347656
not responding,not responding,HPC,New,not responding,0.24695754051208496
not responding,not responding,HPC,New,not responding,0.24736356735229492
running,running,HPC,New,running,0.18636322021484375
not responding,not responding,HPC,New,not responding,0.24593377113342285
not responding,not responding,HPC,New,not responding,0.2451474666595459
configured out,configured out,HPC,New,configured out,0.24659299850463867
not responding,not responding,HPC,New,not responding,0.24866962432861328
running,running,HPC,New,running,0.18419146537780762
running,running,HPC,New,running,0.18569540977478027
running,running,HPC,New,running,0.18320584297180176
running,running,HPC,New,running,0.18617749214172363
not responding,not responding,HPC,New,not responding,0.2509572505950928
not responding,not responding,HPC,New,not responding,0.24781203269958496
not responding,not responding,HPC,New,not responding,0.24797701835632324
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets node-<*> <*> node-<*> <*> node-<*> <*> node-<*> <*>,1.5876719951629639
running,running,HPC,New,running,0.1885204315185547
running,running,HPC,New,running,0.1867237091064453
running,running,HPC,New,running,0.18431615829467773
running,running,HPC,New,running,0.1887965202331543
running,running,HPC,New,running,0.18493986129760742
running,running,HPC,New,running,0.18673324584960938
running,running,HPC,New,running,0.18463444709777832
configured out,configured out,HPC,New,configured out,0.2463090419769287
running,running,HPC,New,running,0.18856334686279297
active,active,HPC,New,active,0.18587684631347656
configured out,configured out,HPC,New,configured out,0.2460310459136963
running,running,HPC,New,running,0.1833939552307129
running,running,HPC,New,running,0.18546390533447266
configured out,configured out,HPC,New,configured out,0.25155138969421387
configured out,configured out,HPC,New,configured out,0.24756813049316406
configured out,configured out,HPC,New,configured out,0.24617671966552734
running,running,HPC,New,running,0.19292950630187988
configured out,configured out,HPC,New,configured out,0.24828743934631348
not responding,not responding,HPC,New,not responding,0.24832773208618164
running,running,HPC,New,running,0.18510770797729492
running,running,HPC,New,running,0.18758702278137207
configured out,configured out,HPC,New,configured out,0.2632579803466797
not responding,not responding,HPC,New,not responding,0.2631514072418213
running,running,HPC,New,running,0.18731117248535156
configured out,configured out,HPC,New,configured out,0.24986791610717773
not responding,not responding,HPC,New,not responding,0.24903512001037598
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets node-<*> <*> node-<*> <*> node-<*> <*>,1.285374402999878
configured out,configured out,HPC,New,configured out,0.24927353858947754
not responding,not responding,HPC,New,not responding,0.24603915214538574
running,running,HPC,New,running,0.18424201011657715
configured out,configured out,HPC,New,configured out,0.24982333183288574
configured out,configured out,HPC,New,configured out,0.24738359451293945
configured out,configured out,HPC,New,configured out,0.24668169021606445
not responding,not responding,HPC,New,not responding,0.24719548225402832
configured out,configured out,HPC,New,configured out,0.24985456466674805
configured out,configured out,HPC,New,configured out,0.24886798858642578
running,running,HPC,New,running,0.18446683883666992
running,running,HPC,New,running,0.1854860782623291
running,running,HPC,New,running,0.1875591278076172
configured out,configured out,HPC,New,configured out,0.25167131423950195
configured out,configured out,HPC,New,configured out,0.24979591369628906
not responding,not responding,HPC,New,not responding,0.24767851829528809
not responding,not responding,HPC,New,not responding,0.24547600746154785
configured out,configured out,HPC,New,configured out,0.25048303604125977
running,running,HPC,New,running,0.18616724014282227
configured out,configured out,HPC,New,configured out,0.24788665771484375
configured out,configured out,HPC,New,configured out,0.25363707542419434
running,running,HPC,New,running,0.18802094459533691
not responding,not responding,HPC,New,not responding,0.24848175048828125
active,active,HPC,New,active,0.1857461929321289
running,running,HPC,New,running,0.183396577835083
running,running,HPC,New,running,0.1833360195159912
configured out,configured out,HPC,New,configured out,0.24954795837402344
running,running,HPC,New,running,0.18825626373291016
configured out,configured out,HPC,New,configured out,0.2483658790588379
running,running,HPC,New,running,0.18406343460083008
running,running,HPC,New,running,0.18607163429260254
blocked,blocked,HPC,New,blocked,0.18613290786743164
not responding,not responding,HPC,New,not responding,0.2479245662689209
not responding,not responding,HPC,New,not responding,0.24653410911560059
running,running,HPC,New,running,0.18365859985351562
not responding,not responding,HPC,New,not responding,0.25090694427490234
not responding,not responding,HPC,New,not responding,0.2593100070953369
not responding,not responding,HPC,New,not responding,0.2545609474182129
running,running,HPC,New,running,0.18609380722045898
running,running,HPC,New,running,0.18834185600280762
running,running,HPC,New,running,0.18800926208496094
not responding,not responding,HPC,New,not responding,0.2570204734802246
running,running,HPC,New,running,0.19171667098999023
running,running,HPC,New,running,0.1908872127532959
configured out,configured out,HPC,New,configured out,0.2548103332519531
configured out,configured out,HPC,New,configured out,0.25226473808288574
running,running,HPC,New,running,0.19103240966796875
running,running,HPC,New,running,0.19054341316223145
not responding,not responding,HPC,New,not responding,0.25562572479248047
running,running,HPC,New,running,0.18731904029846191
running,running,HPC,New,running,0.1931760311126709
not responding,not responding,HPC,New,not responding,0.2555274963378906
configured out,configured out,HPC,New,configured out,0.25388288497924805
configured out,configured out,HPC,New,configured out,0.25121641159057617
configured out,configured out,HPC,New,configured out,0.2505953311920166
configured out,configured out,HPC,New,configured out,0.24924778938293457
configured out,configured out,HPC,New,configured out,0.24672198295593262
not responding,not responding,HPC,New,not responding,0.2504727840423584
not responding,not responding,HPC,New,not responding,0.2465362548828125
not responding,not responding,HPC,New,not responding,0.2505147457122803
running,running,HPC,New,running,0.1861116886138916
running,running,HPC,New,running,0.18575644493103027
configured out,configured out,HPC,New,configured out,0.24933552742004395
configured out,configured out,HPC,New,configured out,0.25042104721069336
configured out,configured out,HPC,New,configured out,0.24755024909973145
configured out,configured out,HPC,New,configured out,0.24860024452209473
running,running,HPC,New,running,0.1836237907409668
running,running,HPC,New,running,0.18616342544555664
configured out,configured out,HPC,New,configured out,0.24889278411865234
running,running,HPC,New,running,0.1842653751373291
not responding,not responding,HPC,New,not responding,0.24838566780090332
not responding,not responding,HPC,New,not responding,0.24574923515319824
not responding,not responding,HPC,New,not responding,0.2502279281616211
running,running,HPC,New,running,0.18587112426757812
running,running,HPC,New,running,0.1876511573791504
configured out,configured out,HPC,New,configured out,0.2505652904510498
not responding,not responding,HPC,New,not responding,0.24802708625793457
running,running,HPC,New,running,0.18669795989990234
not responding,not responding,HPC,New,not responding,0.24792814254760742
running,running,HPC,New,running,0.18474578857421875
configured out,configured out,HPC,New,configured out,0.24833297729492188
running,running,HPC,New,running,0.18645882606506348
running,running,HPC,New,running,0.1893458366394043
not responding,not responding,HPC,New,not responding,0.24967646598815918
not responding,not responding,HPC,New,not responding,0.24582910537719727
configured out,configured out,HPC,New,configured out,0.24831724166870117
configured out,configured out,HPC,New,configured out,0.25443243980407715
running,running,HPC,New,running,0.18625783920288086
running,running,HPC,New,running,0.18590736389160156
running,running,HPC,New,running,0.18421173095703125
configured out,configured out,HPC,New,configured out,0.24573683738708496
running,running,HPC,New,running,0.18842315673828125
running,running,HPC,New,running,0.1908721923828125
configured out,configured out,HPC,New,configured out,0.2486426830291748
configured out,configured out,HPC,New,configured out,0.24819684028625488
configured out,configured out,HPC,New,configured out,0.2516591548919678
running,running,HPC,New,running,0.18487000465393066
running,running,HPC,New,running,0.18576407432556152
running,running,HPC,New,running,0.1843092441558838
blocked,blocked,HPC,New,blocked,0.18483901023864746
blocked,blocked,HPC,New,blocked,0.18620085716247559
not responding,not responding,HPC,New,not responding,0.2484874725341797
running,running,HPC,New,running,0.18496251106262207
running,running,HPC,New,running,0.1860027313232422
configured out,configured out,HPC,New,configured out,0.24704217910766602
running,running,HPC,New,running,0.18843841552734375
running,running,HPC,New,running,0.18793344497680664
running,running,HPC,New,running,0.1844782829284668
running,running,HPC,New,running,0.1848587989807129
running,running,HPC,New,running,0.18395018577575684
configured out,configured out,HPC,New,configured out,0.24579501152038574
configured out,configured out,HPC,New,configured out,0.247023344039917
not-responding,not-responding,HPC,New,not-responding,0.37341737747192383
running,running,HPC,New,running,0.19573616981506348
running,running,HPC,New,running,0.18645620346069336
active,active,HPC,New,active,0.18274617195129395
running,running,HPC,New,running,0.1848757266998291
running,running,HPC,New,running,0.1822516918182373
running,running,HPC,New,running,0.19096708297729492
running,running,HPC,New,running,0.1861567497253418
running,running,HPC,New,running,0.18686509132385254
running,running,HPC,New,running,0.1860952377319336
not responding,not responding,HPC,New,not responding,0.24836301803588867
configured out,configured out,HPC,New,configured out,0.2463986873626709
configured out,configured out,HPC,New,configured out,0.24556303024291992
not responding,not responding,HPC,New,not responding,0.246718168258667
running,running,HPC,New,running,0.1864466667175293
running,running,HPC,New,running,0.18990731239318848
configured out,configured out,HPC,New,configured out,0.2501845359802246
configured out,configured out,HPC,New,configured out,0.2513306140899658
running,running,HPC,New,running,0.18721222877502441
running,running,HPC,New,running,0.18870782852172852
running,running,HPC,New,running,0.1850271224975586
configured out,configured out,HPC,New,configured out,0.24887394905090332
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,,7.425312757492065
configured out,configured out,HPC,New,configured out,0.2551894187927246
blocked,blocked,HPC,New,blocked,0.18498730659484863
configured out,configured out,HPC,New,configured out,0.24666666984558105
running,running,HPC,New,running,0.1851811408996582
running,running,HPC,New,running,0.1896677017211914
running,running,HPC,New,running,0.18366050720214844
configured out,configured out,HPC,New,configured out,0.24832391738891602
not responding,not responding,HPC,New,not responding,0.2488880157470703
configured out,configured out,HPC,New,configured out,0.2509188652038574
not responding,not responding,HPC,New,not responding,0.2496345043182373
running,running,HPC,New,running,0.18547558784484863
active,active,HPC,New,active,0.18608784675598145
not responding,not responding,HPC,New,not responding,0.24854278564453125
configured out,configured out,HPC,New,configured out,0.24721121788024902
configured out,configured out,HPC,New,configured out,0.2460768222808838
running,running,HPC,New,running,0.18415188789367676
running,running,HPC,New,running,0.1852872371673584
configured out,configured out,HPC,New,configured out,0.24686980247497559
not responding,not responding,HPC,New,not responding,0.24981403350830078
running,running,HPC,New,running,0.18588900566101074
configured out,configured out,HPC,New,configured out,0.24685144424438477
blocked,blocked,HPC,New,blocked,0.18388748168945312
running,running,HPC,New,running,0.18823671340942383
configured out,configured out,HPC,New,configured out,0.24714064598083496
not responding,not responding,HPC,New,not responding,0.2539222240447998
configured out,configured out,HPC,New,configured out,0.24754095077514648
configured out,configured out,HPC,New,configured out,0.24843096733093262
configured out,configured out,HPC,New,configured out,0.25391650199890137
configured out,configured out,HPC,New,configured out,0.2534806728363037
running,running,HPC,New,running,0.1881711483001709
configured out,configured out,HPC,New,configured out,0.2508523464202881
configured out,configured out,HPC,New,configured out,0.24773216247558594
running,running,HPC,New,running,0.18468856811523438
running,running,HPC,New,running,0.18468117713928223
running,running,HPC,New,running,0.18439054489135742
running,running,HPC,New,running,0.18550491333007812
running,running,HPC,New,running,0.18848967552185059
configured out,configured out,HPC,New,configured out,0.24976873397827148
configured out,configured out,HPC,New,configured out,0.24745702743530273
running,running,HPC,New,running,0.18466973304748535
blocked,blocked,HPC,New,blocked,0.18790888786315918
configured out,configured out,HPC,New,configured out,0.24636149406433105
running,running,HPC,New,running,0.18447160720825195
running,running,HPC,New,running,0.18524670600891113
running,running,HPC,New,running,0.18432116508483887
running,running,HPC,New,running,0.18522000312805176
blocked,blocked,HPC,New,blocked,0.18668341636657715
configured out,configured out,HPC,New,configured out,0.2503659725189209
running,running,HPC,New,running,0.18412208557128906
not responding,not responding,HPC,New,not responding,0.2456221580505371
running,running,HPC,New,running,0.18602538108825684
running,running,HPC,New,running,0.18524837493896484
running,running,HPC,New,running,0.18607735633850098
running,running,HPC,New,running,0.18582677841186523
configured out,configured out,HPC,New,configured out,0.24983859062194824
configured out,configured out,HPC,New,configured out,0.2476027011871338
not responding,not responding,HPC,New,not responding,0.24804234504699707
running,running,HPC,New,running,0.18440747261047363
running,running,HPC,New,running,0.18478775024414062
running,running,HPC,New,running,0.18723082542419434
not responding,not responding,HPC,New,not responding,0.24690675735473633
running,running,HPC,New,running,0.18535327911376953
running,running,HPC,New,running,0.18536663055419922
not responding,not responding,HPC,New,not responding,0.2489631175994873
starting,starting,HPC,New,starting,0.18480181694030762
configured out,configured out,HPC,New,configured out,0.24700260162353516
configured out,configured out,HPC,New,configured out,0.24620485305786133
configured out,configured out,HPC,New,configured out,0.2460007667541504
configured out,configured out,HPC,New,configured out,0.24854230880737305
running,running,HPC,New,running,0.18426847457885742
configured out,configured out,HPC,New,configured out,0.24694371223449707
not responding,not responding,HPC,New,not responding,0.24603700637817383
not responding,not responding,HPC,New,not responding,0.24953913688659668
configured out,configured out,HPC,New,configured out,0.2486708164215088
running,running,HPC,New,running,0.1854102611541748
running,running,HPC,New,running,0.18802332878112793
configured out,configured out,HPC,New,configured out,0.25322985649108887
not responding,not responding,HPC,New,not responding,0.25258660316467285
running,running,HPC,New,running,0.18569040298461914
configured out,configured out,HPC,New,configured out,0.24842286109924316
running,running,HPC,New,running,0.18606829643249512
configured out,configured out,HPC,New,configured out,0.25279712677001953
blocked,blocked,HPC,New,blocked,0.18909072875976562
running,running,HPC,New,running,0.1867969036102295
running,running,HPC,New,running,0.18488788604736328
running,running,HPC,New,running,0.185896635055542
running,running,HPC,New,running,0.18392634391784668
blocked,blocked,HPC,New,blocked,0.19053292274475098
running,running,HPC,New,running,0.18522024154663086
running,running,HPC,New,running,0.18906450271606445
running,running,HPC,New,running,0.18391704559326172
configured out,configured out,HPC,New,configured out,0.24652743339538574
closing,closing,HPC,New,closing,0.1861882209777832
running,running,HPC,New,running,0.18600726127624512
running,running,HPC,New,running,0.18674159049987793
running,running,HPC,New,running,0.18718171119689941
running,running,HPC,New,running,0.18400788307189941
running,running,HPC,New,running,0.18893098831176758
running,running,HPC,New,running,0.18358373641967773
running,running,HPC,New,running,0.18492937088012695
running,running,HPC,New,running,0.18841052055358887
running,running,HPC,New,running,0.1863572597503662
running,running,HPC,New,running,0.18735027313232422
running,running,HPC,New,running,0.1859588623046875
configured out,configured out,HPC,New,configured out,0.24680042266845703
not responding,not responding,HPC,New,not responding,0.25059032440185547
not responding,not responding,HPC,New,not responding,0.24650359153747559
blocked,blocked,HPC,New,blocked,0.18921899795532227
running,running,HPC,New,running,0.18586444854736328
not responding,not responding,HPC,New,not responding,0.24698710441589355
running,running,HPC,New,running,0.18532347679138184
active,active,HPC,New,active,0.18581461906433105
not responding,not responding,HPC,New,not responding,0.2508702278137207
configured out,configured out,HPC,New,configured out,0.24721908569335938
not responding,not responding,HPC,New,not responding,0.24675250053405762
running,running,HPC,New,running,0.1865537166595459
running,running,HPC,New,running,0.18591976165771484
blocked,blocked,HPC,New,blocked,0.18677687644958496
running,running,HPC,New,running,0.18704867362976074
not responding,not responding,HPC,New,not responding,0.24987196922302246
not responding,not responding,HPC,New,not responding,0.24971294403076172
running,running,HPC,New,running,0.18563175201416016
running,running,HPC,New,running,0.18612146377563477
blocked,blocked,HPC,New,blocked,0.1878070831298828
not responding,not responding,HPC,New,not responding,0.25040531158447266
configured out,configured out,HPC,New,configured out,0.2503678798675537
configured out,configured out,HPC,New,configured out,0.247514009475708
running,running,HPC,New,running,0.1851975917816162
running,running,HPC,New,running,0.18615221977233887
running,running,HPC,New,running,0.19335556030273438
configured out,configured out,HPC,New,configured out,0.25242161750793457
configured out,configured out,HPC,New,configured out,0.2568802833557129
configured out,configured out,HPC,New,configured out,0.2509181499481201
running,running,HPC,New,running,0.1844615936279297
running,running,HPC,New,running,0.19236993789672852
running,running,HPC,New,running,0.18630146980285645
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*> <*>,0.7452704906463623
configured out,configured out,HPC,New,configured out,0.2523622512817383
running,running,HPC,New,running,0.18450045585632324
blocked,blocked,HPC,New,blocked,0.18811345100402832
running,running,HPC,New,running,0.1840059757232666
not responding,not responding,HPC,New,not responding,0.24592971801757812
configured out,configured out,HPC,New,configured out,0.2482471466064453
running,running,HPC,New,running,0.18547844886779785
running,running,HPC,New,running,0.1923809051513672
running,running,HPC,New,running,0.18576550483703613
running,running,HPC,New,running,0.18625402450561523
normal,normal,HPC,New,normal,0.18721246719360352
normal,normal,HPC,New,normal,0.18848872184753418
warning,warning,HPC,New,warning,0.1903853416442871
normal,normal,HPC,New,normal,0.19232797622680664
normal,normal,HPC,New,normal,0.18970632553100586
warning,warning,HPC,New,warning,0.19344663619995117
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.31842994689941406
normal,normal,HPC,New,normal,0.19095802307128906
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.31501173973083496
normal,normal,HPC,New,normal,0.19234919548034668
normal,normal,HPC,New,normal,0.1890699863433838
critical,critical,HPC,New,critical,0.19060182571411133
normal,normal,HPC,New,normal,0.1879138946533203
normal,normal,HPC,New,normal,0.18899059295654297
critical,critical,HPC,New,critical,0.18492412567138672
normal,normal,HPC,New,normal,0.18804574012756348
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3093414306640625
normal,normal,HPC,New,normal,0.18465352058410645
normal,normal,HPC,New,normal,0.1890850067138672
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3095078468322754
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3096890449523926
normal,normal,HPC,New,normal,0.1853024959564209
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3135502338409424
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3068211078643799
warning,warning,HPC,New,warning,0.18468499183654785
critical,critical,HPC,New,critical,0.18741893768310547
normal,normal,HPC,New,normal,0.18619656562805176
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.309767484664917
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3063516616821289
normal,normal,HPC,New,normal,0.18183660507202148
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3066270351409912
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.30500030517578125
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.31774401664733887
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.31548118591308594
normal,normal,HPC,New,normal,0.18720674514770508
warning,warning,HPC,New,warning,0.1876232624053955
warning,warning,HPC,New,warning,0.1875472068786621
warning,warning,HPC,New,warning,0.19066476821899414
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.31568312644958496
warning,warning,HPC,New,warning,0.1855030059814453
normal,normal,HPC,New,normal,0.18660807609558105
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.30937910079956055
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.31107354164123535
normal,normal,HPC,New,normal,0.18716073036193848
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.30754590034484863
warning,warning,HPC,New,warning,0.18475747108459473
warning,warning,HPC,New,warning,0.18575239181518555
normal,normal,HPC,New,normal,0.1877295970916748
warning,warning,HPC,New,warning,0.18602228164672852
normal,normal,HPC,New,normal,0.18337368965148926
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.30635857582092285
warning,warning,HPC,New,warning,0.18752193450927734
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.30937886238098145
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3127293586730957
normal,normal,HPC,New,normal,0.18443989753723145
warning,warning,HPC,New,warning,0.18757390975952148
normal,normal,HPC,New,normal,0.18638348579406738
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.30792999267578125
warning,warning,HPC,New,warning,0.18412089347839355
warning,warning,HPC,New,warning,0.18505358695983887
warning,warning,HPC,New,warning,0.18439507484436035
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.31348657608032227
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.31137561798095703
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.31123805046081543
warning,warning,HPC,New,warning,0.18544554710388184
warning,warning,HPC,New,warning,0.18770146369934082
normal,normal,HPC,New,normal,0.18412256240844727
warning,warning,HPC,New,warning,0.18496060371398926
normal,normal,HPC,New,normal,0.18317174911499023
normal,normal,HPC,New,normal,0.18753957748413086
normal,normal,HPC,New,normal,0.18604779243469238
normal,normal,HPC,New,normal,0.18660187721252441
warning,warning,HPC,New,warning,0.18349051475524902
warning,warning,HPC,New,warning,0.1856367588043213
normal,normal,HPC,New,normal,0.18473219871520996
warning,warning,HPC,New,warning,0.18814349174499512
normal,normal,HPC,New,normal,0.18512916564941406
normal,normal,HPC,New,normal,0.18530607223510742
normal,normal,HPC,New,normal,0.18118524551391602
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.3096466064453125
warning,warning,HPC,New,warning,0.18656659126281738
warning,warning,HPC,New,warning,0.207167387008667
normal,normal,HPC,New,normal,0.18319463729858398
warning,warning,HPC,New,warning,0.18433547019958496
normal,normal,HPC,New,normal,0.18847298622131348
warning,warning,HPC,New,warning,0.192793607711792
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.31061768531799316
normal,normal,HPC,New,normal,0.18629741668701172
warning,warning,HPC,New,warning,0.19217324256896973
warning,warning,HPC,New,warning,0.18927645683288574
warning,warning,HPC,New,warning,0.19404911994934082
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.3119547367095947
normal,normal,HPC,New,normal,0.18564295768737793
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3116886615753174
warning,warning,HPC,New,warning,0.18760323524475098
warning,warning,HPC,New,warning,0.18725800514221191
warning,warning,HPC,New,warning,0.1856684684753418
warning,warning,HPC,New,warning,0.18561434745788574
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3098902702331543
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3107638359069824
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.30979180335998535
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3117976188659668
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.309584379196167
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3156888484954834
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3150053024291992
warning,warning,HPC,New,warning,0.18665289878845215
normal,normal,HPC,New,normal,0.18857479095458984
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.31262731552124023
normal,normal,HPC,New,normal,0.1879875659942627
warning,warning,HPC,New,warning,0.18650364875793457
normal,normal,HPC,New,normal,0.1851038932800293
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3123352527618408
normal,normal,HPC,New,normal,0.1855027675628662
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.31699538230895996
warning,warning,HPC,New,warning,0.18511176109313965
critical,critical,HPC,New,critical,0.18818211555480957
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.30907654762268066
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3099703788757324
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3095252513885498
warning,warning,HPC,New,warning,0.18458271026611328
ambient=35,ambient=<*>,HPC,New,ambient=<*>,0.3138692378997803
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.306809663772583
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.310194730758667
normal,normal,HPC,New,normal,0.18583083152770996
