Content,EventTemplate,Dataset,Category,Unseen_LLAMA_FT_Spark_5,Inference_time_5
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1944046020507812
Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1714730262756348
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1760609149932861
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1720802783966064
Running task 0.0 in stage 14.0 (TID 562),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8062286376953125
Running task 1.0 in stage 14.0 (TID 576),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8106305599212646
Running task 2.0 in stage 14.0 (TID 590),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8085529804229736
Running task 3.0 in stage 14.0 (TID 598),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8015201091766357
Running task 4.0 in stage 14.0 (TID 599),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8083558082580566
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1722118854522705
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1913363933563232
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.184844970703125
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1774497032165527
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.170661211013794
Running task 0.0 in stage 15.0 (TID 612),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8269462585449219
Running task 1.0 in stage 15.0 (TID 626),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8055715560913086
Running task 2.0 in stage 15.0 (TID 636),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.811682939529419
Running task 3.0 in stage 15.0 (TID 638),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8126249313354492
Running task 4.0 in stage 15.0 (TID 639),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8151729106903076
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1870722770690918
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1713929176330566
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.183309555053711
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2118110656738281
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.185307502746582
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.823387861251831
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8104422092437744
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8175363540649414
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.7991271018981934
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8076715469360352
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1750273704528809
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.164494514465332
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1765503883361816
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1671197414398193
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2149910926818848
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8211841583251953
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8175866603851318
Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8072547912597656
Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8002293109893799
Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8059415817260742
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1788134574890137
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1772665977478027
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1754262447357178
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1928255558013916
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.184483528137207
Running task 0.0 in stage 18.0 (TID 722),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8278491497039795
Running task 1.0 in stage 18.0 (TID 736),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8402667045593262
Running task 2.0 in stage 18.0 (TID 750),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8227591514587402
Running task 3.0 in stage 18.0 (TID 758),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8057529926300049
Running task 4.0 in stage 18.0 (TID 759),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.806818962097168
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1835205554962158
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1855812072753906
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1909112930297852
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1856739521026611
Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1764566898345947
Running task 0.0 in stage 19.0 (TID 762),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.843268632888794
Running task 1.0 in stage 19.0 (TID 776),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.805077075958252
Running task 2.0 in stage 19.0 (TID 789),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8330695629119873
Running task 3.0 in stage 19.0 (TID 798),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8111429214477539
Running task 4.0 in stage 19.0 (TID 799),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8129279613494873
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.206101417541504
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.192140817642212
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1761970520019531
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1807584762573242
Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1802587509155273
Running task 0.0 in stage 20.0 (TID 807),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8019671440124512
Running task 1.0 in stage 20.0 (TID 821),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.808457612991333
Running task 2.0 in stage 20.0 (TID 833),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8146605491638184
Running task 3.0 in stage 20.0 (TID 838),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8169803619384766
Running task 4.0 in stage 20.0 (TID 839),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8362166881561279
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.179884433746338
Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2123043537139893
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1733739376068115
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.179332971572876
Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1754775047302246
Running task 0.0 in stage 21.0 (TID 853),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8088736534118652
Running task 1.0 in stage 21.0 (TID 867),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8103246688842773
Running task 2.0 in stage 21.0 (TID 877),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8106162548065186
Running task 3.0 in stage 21.0 (TID 878),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8073816299438477
Running task 4.0 in stage 21.0 (TID 879),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8102338314056396
Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.219062328338623
Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2142448425292969
Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.182286024093628
Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1754796504974365
Finished task 2.0 in stage 21.0 (TID 877). 2333 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1927106380462646
Running task 0.0 in stage 22.0 (TID 886),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8113129138946533
Running task 1.0 in stage 22.0 (TID 900),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8054649829864502
Running task 2.0 in stage 22.0 (TID 912),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8092732429504395
Running task 3.0 in stage 22.0 (TID 918),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>,0.7388691902160645
Running task 4.0 in stage 22.0 (TID 919),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8068363666534424
Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1831128597259521
Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2187204360961914
Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2226061820983887
Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.170487880706787
Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1775851249694824
Running task 0.0 in stage 23.0 (TID 926),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8062245845794678
Running task 1.0 in stage 23.0 (TID 940),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8024330139160156
Running task 2.0 in stage 23.0 (TID 951),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8083829879760742
Running task 3.0 in stage 23.0 (TID 958),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8062953948974609
Running task 4.0 in stage 23.0 (TID 959),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.7989897727966309
Finished task 0.0 in stage 23.0 (TID 926). 2211 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1852202415466309
Finished task 2.0 in stage 23.0 (TID 951). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1960232257843018
Finished task 3.0 in stage 23.0 (TID 958). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1845669746398926
Finished task 4.0 in stage 23.0 (TID 959). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2230370044708252
Finished task 1.0 in stage 23.0 (TID 940). 2223 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1887905597686768
Running task 0.0 in stage 24.0 (TID 970),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8115904331207275
Running task 1.0 in stage 24.0 (TID 984),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8049623966217041
Running task 2.0 in stage 24.0 (TID 998),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8190391063690186
Running task 3.0 in stage 24.0 (TID 1012),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.804837703704834
Running task 4.0 in stage 24.0 (TID 1026),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.805037260055542
Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.174504041671753
Finished task 4.0 in stage 24.0 (TID 1026). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1830992698669434
Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.167539119720459
Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1814303398132324
Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.2156448364257812
Running task 40.0 in stage 24.0 (TID 1125),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8254790306091309
Running task 41.0 in stage 24.0 (TID 1126),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8091399669647217
Running task 42.0 in stage 24.0 (TID 1127),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8282327651977539
Running task 43.0 in stage 24.0 (TID 1128),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8124837875366211
Running task 44.0 in stage 24.0 (TID 1129),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8093223571777344
Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1964821815490723
Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.180220603942871
Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.167001485824585
Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1942644119262695
Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1838972568511963
Running task 80.0 in stage 24.0 (TID 1135),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8318779468536377
Running task 81.0 in stage 24.0 (TID 1136),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8388330936431885
Running task 82.0 in stage 24.0 (TID 1137),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8312292098999023
Running task 83.0 in stage 24.0 (TID 1138),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8074557781219482
Running task 84.0 in stage 24.0 (TID 1141),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8090567588806152
Finished task 83.0 in stage 24.0 (TID 1138). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1826081275939941
Finished task 84.0 in stage 24.0 (TID 1141). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1773855686187744
Finished task 80.0 in stage 24.0 (TID 1135). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1685256958007812
Finished task 82.0 in stage 24.0 (TID 1137). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1700782775878906
Finished task 81.0 in stage 24.0 (TID 1136). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.1690669059753418
Running task 120.0 in stage 24.0 (TID 1145),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.806849479675293
Running task 121.0 in stage 24.0 (TID 1146),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.7985918521881104
Running task 122.0 in stage 24.0 (TID 1147),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8148248195648193
Running task 123.0 in stage 24.0 (TID 1150),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.831840991973877
Running task 124.0 in stage 24.0 (TID 1151),Running task <*> in stage <*> (TID <*>),Spark,Unseen,Running task <*> in stage <*> (TID <*>),0.8027803897857666
Finished task 124.0 in stage 24.0 (TID 1151). 2364 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,1.180802583694458
