Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HDFS_4,Inference_time_4
BLOCK* NameSystem.delete: blk_-7111788899695387329 is added to invalidSet of 10.251.75.228:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.2065489292144775
BLOCK* NameSystem.delete: blk_-1110880362999960078 is added to invalidSet of 10.251.194.147:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.1981799602508545
BLOCK* NameSystem.delete: blk_6489659315944341351 is added to invalidSet of 10.251.106.50:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.1946043968200684
BLOCK* NameSystem.delete: blk_7324196727355442810 is added to invalidSet of 10.251.203.80:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.1983511447906494
BLOCK* NameSystem.delete: blk_-2589662411410634043 is added to invalidSet of 10.251.42.16:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>,1.0834412574768066
BLOCK* NameSystem.delete: blk_8602496359012842630 is added to invalidSet of 10.250.7.32:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.2050139904022217
BLOCK* NameSystem.delete: blk_-133919539232421451 is added to invalidSet of 10.250.10.176:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.2157282829284668
BLOCK* NameSystem.delete: blk_-6136511938931864993 is added to invalidSet of 10.250.14.38:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.203629493713379
BLOCK* NameSystem.delete: blk_8871064397020855320 is added to invalidSet of 10.251.42.84:50010,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>:<*>,HDFS,New,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,1.2101402282714844
Deleting block blk_8483848473254499625 file /mnt/hadoop/dfs/data/current/subdir51/blk_8483848473254499625,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4242072105407715
Received block blk_-9188933731705791676 of size 67108864 from /10.251.39.192,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7346706390380859
Deleting block blk_-8898274302731129139 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8898274302731129139,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4239463806152344
Deleting block blk_-8014701913801168461 file /mnt/hadoop/dfs/data/current/subdir27/blk_-8014701913801168461,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.541053056716919
Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir29/blk_-8775602795571523802,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir29/blk_<*>,1.3760862350463867
Deleting block blk_-7928230000822317050 file /mnt/hadoop/dfs/data/current/subdir9/blk_-7928230000822317050,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.425567626953125
Deleting block blk_8303413189200230139 file /mnt/hadoop/dfs/data/current/subdir32/blk_8303413189200230139,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir32/blk_<*>,1.3805534839630127
Deleting block blk_-9038475355621289969 file /mnt/hadoop/dfs/data/current/subdir41/blk_-9038475355621289969,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir41/blk_<*>,1.3814289569854736
Received block blk_4263664068073345850 of size 67108864 from /10.251.214.67,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7213742733001709
Deleting block blk_-8848810702648406400 file /mnt/hadoop/dfs/data/current/subdir11/blk_-8848810702648406400,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir11/blk_<*>,1.3938899040222168
PacketResponder 2 for block blk_-6997219177553478996 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6628916263580322
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000206_0/part-00206. blk_-2230892279625104430,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,,7.255032062530518
Deleting block blk_-7515058933811567980 file /mnt/hadoop/dfs/data/current/subdir1/blk_-7515058933811567980,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5411844253540039
Deleting block blk_-8484827087450439270 file /mnt/hadoop/dfs/data/current/subdir25/blk_-8484827087450439270,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5417919158935547
Deleting block blk_-8144387882075572886 file /mnt/hadoop/dfs/data/current/subdir42/blk_-8144387882075572886,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir42/blk_<*>,1.3829505443572998
Deleting block blk_-8383503596684323017 file /mnt/hadoop/dfs/data/current/subdir26/blk_-8383503596684323017,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir26/blk_<*>,1.3871097564697266
Deleting block blk_-8796256534683400159 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8796256534683400159,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir18/blk_<*>,1.3766682147979736
Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir41/blk_-8775602795571523802,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5496213436126709
Received block blk_4098532420907418423 of size 67108864 from /10.251.43.147,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7268657684326172
Deleting block blk_-4368236874477798428 file /mnt/hadoop/dfs/data/current/subdir33/blk_-4368236874477798428,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir33/blk_<*>,1.3887238502502441
Deleting block blk_-4223625526513535681 file /mnt/hadoop/dfs/data/current/subdir60/blk_-4223625526513535681,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir60/blk_<*>,1.3776333332061768
Deleting block blk_-6400421658804613208 file /mnt/hadoop/dfs/data/current/subdir29/blk_-6400421658804613208,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir29/blk_<*>,1.3747141361236572
Deleting block blk_-5880591395067598620 file /mnt/hadoop/dfs/data/current/subdir32/blk_-5880591395067598620,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir32/blk_<*>,1.377272605895996
Deleting block blk_-7096508472270520039 file /mnt/hadoop/dfs/data/current/subdir20/blk_-7096508472270520039,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5429866313934326
Deleting block blk_-1939956833921604216 file /mnt/hadoop/dfs/data/current/subdir34/blk_-1939956833921604216,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.422335147857666
Deleting block blk_-3860035787700398391 file /mnt/hadoop/dfs/data/current/subdir6/blk_-3860035787700398391,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir6/blk_<*>,1.3933703899383545
Deleting block blk_-6008397446568765070 file /mnt/hadoop/dfs/data/current/blk_-6008397446568765070,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/blk_<*>,1.2093966007232666
Deleting block blk_-2425070029518924403 file /mnt/hadoop/dfs/data/current/subdir39/blk_-2425070029518924403,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir39/blk_<*>,1.3806922435760498
Deleting block blk_826351419727053015 file /mnt/hadoop/dfs/data/current/subdir6/blk_826351419727053015,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5555593967437744
Deleting block blk_-3437475890798229344 file /mnt/hadoop/dfs/data/current/subdir57/blk_-3437475890798229344,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4284989833831787
Deleting block blk_-1492402439215451727 file /mnt/hadoop/dfs/data/current/subdir25/blk_-1492402439215451727,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4376261234283447
Deleting block blk_-4298255715894292387 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4298255715894292387,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4258589744567871
Deleting block blk_-4295805058711840933 file /mnt/hadoop/dfs/data/current/subdir0/blk_-4295805058711840933,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir0/blk_<*>,1.381079912185669
Deleting block blk_830855781964014378 file /mnt/hadoop/dfs/data/current/subdir48/blk_830855781964014378,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4267146587371826
Deleting block blk_8291708741145026623 file /mnt/hadoop/dfs/data/current/subdir57/blk_8291708741145026623,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42401957511901855
Deleting block blk_-921231092429668424 file /mnt/hadoop/dfs/data/current/subdir23/blk_-921231092429668424,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir23/blk_<*>,1.3767626285552979
Deleting block blk_-1581605246928123722 file /mnt/hadoop/dfs/data/current/subdir13/blk_-1581605246928123722,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4220602512359619
Deleting block blk_-2445347158368483245 file /mnt/hadoop/dfs/data/current/subdir30/blk_-2445347158368483245,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir30/blk_<*>,1.370764970779419
Deleting block blk_-1897524391075610396 file /mnt/hadoop/dfs/data/current/subdir47/blk_-1897524391075610396,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4215352535247803
Deleting block blk_-8588908000680498 file /mnt/hadoop/dfs/data/current/subdir21/blk_-8588908000680498,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir21/blk_<*>,1.3833999633789062
Deleting block blk_561417755647618727 file /mnt/hadoop/dfs/data/current/subdir4/blk_561417755647618727,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42801523208618164
Deleting block blk_-6127741703501838658 file /mnt/hadoop/dfs/data/current/subdir53/blk_-6127741703501838658,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir53/blk_<*>,1.3750629425048828
Deleting block blk_-3636681193077858741 file /mnt/hadoop/dfs/data/current/subdir37/blk_-3636681193077858741,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5395417213439941
Deleting block blk_-643763844763678010 file /mnt/hadoop/dfs/data/current/subdir29/blk_-643763844763678010,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5577807426452637
Deleting block blk_-2826763604408365998 file /mnt/hadoop/dfs/data/current/subdir40/blk_-2826763604408365998,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir40/blk_<*>,1.4067938327789307
Deleting block blk_2278708746675870163 file /mnt/hadoop/dfs/data/current/subdir27/blk_2278708746675870163,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4223597049713135
Deleting block blk_153508158653341141 file /mnt/hadoop/dfs/data/current/subdir50/blk_153508158653341141,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42271947860717773
Deleting block blk_-1775264355226395799 file /mnt/hadoop/dfs/data/current/subdir26/blk_-1775264355226395799,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir26/blk_<*>,1.3761122226715088
Deleting block blk_-1599621098605751235 file /mnt/hadoop/dfs/data/current/subdir16/blk_-1599621098605751235,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5430631637573242
Deleting block blk_-1111344660779690782 file /mnt/hadoop/dfs/data/current/subdir40/blk_-1111344660779690782,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir40/blk_<*>,1.3806707859039307
Deleting block blk_3585588704565901062 file /mnt/hadoop/dfs/data/current/subdir15/blk_3585588704565901062,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42377161979675293
Deleting block blk_2756799797410851893 file /mnt/hadoop/dfs/data/current/subdir24/blk_2756799797410851893,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42176055908203125
Deleting block blk_7323287581932922676 file /mnt/hadoop/dfs/data/current/subdir12/blk_7323287581932922676,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.421710729598999
Received block blk_-4935573595350235765 of size 67108864 from /10.251.123.195,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7207229137420654
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000097_0/part-00097. blk_496376132244907301,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /<*>/<*>/_temporary/_task_<*>/<*>/part-<*>. blk_<*>,1.8609426021575928
Deleting block blk_2731617036199392057 file /mnt/hadoop/dfs/data/current/subdir39/blk_2731617036199392057,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42473411560058594
Deleting block blk_7190156588310412626 file /mnt/hadoop/dfs/data/current/subdir30/blk_7190156588310412626,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<> file /mnt/hadoop/dfs/data/current/subdir30/blk_<*>,1.3915388584136963
Deleting block blk_8189008752707332487 file /mnt/hadoop/dfs/data/current/subdir7/blk_8189008752707332487,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir7/blk_<*>,1.3896195888519287
Deleting block blk_6828263829429857572 file /mnt/hadoop/dfs/data/current/subdir26/blk_6828263829429857572,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir26/blk_<*>,1.37150239944458
Deleting block blk_8492196963764530259 file /mnt/hadoop/dfs/data/current/subdir45/blk_8492196963764530259,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4217641353607178
Deleting block blk_7942183449206967755 file /mnt/hadoop/dfs/data/current/subdir30/blk_7942183449206967755,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42671918869018555
Deleting block blk_6223504502438507199 file /mnt/hadoop/dfs/data/current/subdir0/blk_6223504502438507199,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4222867488861084
Deleting block blk_7519257846502835091 file /mnt/hadoop/dfs/data/current/subdir15/blk_7519257846502835091,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir15/blk_<*>,1.381727933883667
Deleting block blk_5272005015837990021 file /mnt/hadoop/dfs/data/current/subdir0/blk_5272005015837990021,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4254589080810547
Deleting block blk_7090935285617451450 file /mnt/hadoop/dfs/data/current/subdir60/blk_7090935285617451450,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir60/blk_<*>,1.3824937343597412
Deleting block blk_8145984793403459836 file /mnt/hadoop/dfs/data/current/blk_8145984793403459836,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4255204200744629
Deleting block blk_7603278760520020831 file /mnt/hadoop/dfs/data/current/subdir59/blk_7603278760520020831,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5526232719421387
Deleting block blk_9169945668827621796 file /mnt/hadoop/dfs/data/current/subdir50/blk_9169945668827621796,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file <*>,0.5483171939849854
Received block blk_-5668584889663038916 of size 67108864 from /10.250.9.207,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7309610843658447
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_5277338321835341602 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3834457397460938
Deleting block blk_6973321719929905054 file /mnt/hadoop/dfs/data/current/subdir14/blk_6973321719929905054,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.4338569641113281
Deleting block blk_5948455948626091880 file /mnt/hadoop/dfs/data/current/subdir28/blk_5948455948626091880,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42455530166625977
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-3684613761619321001 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5148673057556152
Deleting block blk_6497260538939100482 file /mnt/hadoop/dfs/data/current/subdir46/blk_6497260538939100482,Deleting block <*> file <*>,HDFS,New,Deleting block <*> file <*>,0.42413949966430664
PacketResponder 2 for block blk_-6991853982611346454 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6625556945800781
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000056_0/part-00056. blk_6140788650991100539,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/<*>/<*>/_temporary/_task_<*>_0001_m_<*>_0/part-<*>. blk_<*>,2.216128349304199
Deleting block blk_7754477838724397551 file /mnt/hadoop/dfs/data/current/subdir46/blk_7754477838724397551,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir46/blk_<*>,1.3850367069244385
PacketResponder 0 for block blk_-3452734573703603740 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6664307117462158
Received block blk_-4034227974316905164 of size 67108864 from /10.250.15.198,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.729863166809082
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000346_0/part-00346. blk_-2016403519138424998,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.7970664501190186
Receiving block blk_2972699288862031202 src: /10.250.5.161:51077 dest: /10.250.5.161:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.0825071334838867
Receiving block blk_-4956232013010963754 src: /10.251.126.22:58984 dest: /10.251.126.22:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*> dest: <*>,0.8387985229492188
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.198:50010 is added to blk_8894334107354324777 size 3549832,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3950114250183105
PacketResponder 2 for block blk_-6035642070260562886 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6718523502349854
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_4802366409699286298 size 3547304,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.4934799671173096
Receiving block blk_-1753161039594546561 src: /10.251.203.149:33685 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<> dest: <*>:<*>,1.0837295055389404
PacketResponder 2 for block blk_859668537217019080 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6631128787994385
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000121_0/part-00121. blk_-2073265102548439691,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: <*> blk_<*>,0.7846152782440186
Received block blk_3083630442630693250 of size 67108864 from /10.251.215.70,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.726203203201294
PacketResponder 1 for block blk_-4624597753370705281 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6619586944580078
Received block blk_-5236578579938215340 of size 67108864 from /10.250.7.244,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.726323127746582
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.144:50010 is added to blk_-6592952246351162022 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3990983963012695
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5067474842071533
Deleting block blk_-1347057913082589493 file /mnt/hadoop/dfs/data/current/subdir56/blk_-1347057913082589493,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir56/blk_<*>,1.405599594116211
Receiving block blk_-8198423074054354279 src: /10.251.203.149:46429 dest: /10.251.203.149:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>: <*>,1.1016619205474854
PacketResponder 0 for block blk_391813102554451063 terminating,PacketResponder <*> for block <*> terminating,HDFS,New,PacketResponder <*> for block blk_<*> terminating,0.6680374145507812
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-6449891932967810179 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to blk_<*> size <*>,1.3823542594909668
Receiving block blk_-8563999607069929505 src: /10.251.107.19:60076 dest: /10.251.107.19:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>: <*> dest: <*>:<*>,1.0847249031066895
Deleting block blk_-4304240611296196935 file /mnt/hadoop/dfs/data/current/subdir55/blk_-4304240611296196935,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir55/blk_<*>,1.387312650680542
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_-3663004104512304532 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<> is added to blk_<*> size <*>,1.500985860824585
BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811101024_0001_m_000749_0/part-00749. blk_-6909607053783233975,BLOCK* NameSystem.allocateBlock: <*> <*>,HDFS,New,BLOCK* NameSystem.allocateBlock: /user/<*>/<*>/_temporary/_task_<*>_0001_m_<*>_0/part-<*>. blk_<*>,2.238020896911621
Received block blk_-2141627858612526069 of size 67108864 from /10.251.111.37,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.722320556640625
Receiving block blk_5272731391668336674 src: /10.250.6.191:46509 dest: /10.250.6.191:50010,Receiving block <*> src: <*>:<*> dest: <*>:<*>,HDFS,New,Receiving block blk_<*> src: <*>:<> dest: <*>:<*>,1.0954768657684326
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.179:50010 is added to blk_5491101910066444061 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.5110499858856201
Deleting block blk_5075966182561035053 file /mnt/hadoop/dfs/data/current/subdir53/blk_5075966182561035053,Deleting block <*> file <*>,HDFS,New,Deleting block blk_<*> file /mnt/hadoop/dfs/data/current/subdir53/blk_<*>,1.3894217014312744
Received block blk_-5421365489363678155 of size 67108864 from /10.251.122.38,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7270841598510742
Received block blk_2294700909811950327 of size 67108864 from /10.251.90.64,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.734215259552002
Received block blk_7224257732880626802 of size 67108864 from /10.251.122.79,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7233724594116211
Received block blk_-8049908920306758342 of size 67108864 from /10.251.73.220,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7208054065704346
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6582383997201802925 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.4974603652954102
Received block blk_6746178639682808096 of size 67108864 from /10.251.125.174,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7311687469482422
BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.214:50010 is added to blk_-5363213609331400263 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to <*> size <*>,HDFS,New,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,1.508035659790039
Received block blk_-5586529360624346565 of size 67108864 from /10.251.43.115,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7236344814300537
Received block blk_2063252936853409868 of size 67108864 from /10.251.43.192,Received block <*> of size <*> from <*>,HDFS,New,Received block blk_<*> of size <*> from <*>,0.7299656867980957
