Content,EventTemplate,Dataset,Category,Unseen_LLAMA_FT_Mac_3,Inference_time_3
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,Mac,Unseen,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,1.3968284130096436
hibernate_machine_init reading,hibernate_machine_init reading,Mac,Unseen,hibernate_machine_init reading,0.6494824886322021
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,Mac,Unseen,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,1.4079253673553467
hciControllerOnline; HID devices? 0,hciControllerOnline; HID devices? <*>,Mac,Unseen,hciControllerOnline; HID devices? <*>,0.8323633670806885
"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major <*>, minor <*>, blocksize <*>, pollers <*>",Mac,Unseen,"polled file major <*>, minor <*>, blocksize <*>, pollers <*>",1.398818016052246
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=<*>}",3.265144109725952
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.227:80,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,__<*>-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc<*> <*>:<*>,2.895817995071411
Wake reason: ARPT (Network),Wake reason: ARPT (Network),Mac,Unseen,Wake reason: ARPT (Network),0.7005133628845215
"CCFile::copyFile fileName is [2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_19,05,37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.4629883766174316
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,RTC: PowerByCalendarDate setting ignored,0.701991081237793
BuildActDeviceEntry enter,BuildActDeviceEntry enter,Mac,Unseen,BuildActDeviceEntry enter,0.4518916606903076
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,Captive: CNPluginHandler en0: Authenticated,0.9595506191253662
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,KeychainGetICDPStatus: status: off,0.7699282169342041
"CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_21,30,40.703152]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.4731814861297607
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.74:443,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,__<*>-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc<*> <*>:<*>,2.87886643409729
"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520841203.7","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",2.573621988296509
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,Location icon should now be in state 'Active',0.7682099342346191
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,KeychainGetICDPStatus: status: off,0.7735223770141602
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>,Mac,Unseen,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>,2.2303802967071533
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,RTC: PowerByCalendarDate setting ignored,0.7074947357177734
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = <*> dlla_reporting_supported = <*>,2.4348838329315186
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread,0.6464722156524658
"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520871064.1","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",2.5430147647857666
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,Captive: CNPluginHandler en0: Authenticated,0.9512386322021484
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread,0.6378369331359863
"ARPT: 700311.376459: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",1.7734498977661133
[10:13:05.044] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,Mac,Unseen,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,2.342142105102539
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread,0.6407537460327148
"CCFile::captureLog Received Capture notice id: 1499192921.020010, reason = AssocFail:sts:5_rsn:0","CCFile::captureLog Received Capture notice id: <*>, reason = AssocFail:sts:<NUM>_rsn:<NUM>",Mac,Unseen,"CCFile::captureLog Received Capture notice id: <*>, reason = AssocFail:sts:<*>_rsn:<*>",2.104358434677124
"ARPT: 702351.279867: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",2.1143693923950195
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread,0.6482524871826172
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,RTC: PowerByCalendarDate setting ignored,0.7021884918212891
"[Accounts] Failed to update account with identifier 76FE6715-3D27-4F21-AA35-C88C1EA820E8, error: Error Domain=ABAddressBookErrorDomain Code=1002 ""(null)""","[Accounts] Failed to update account with identifier <*>-<*>-<*>-<*>-<*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(<*>)""",Mac,Unseen,"[Accounts] Failed to update account with identifier <*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(null)""",2.163952112197876
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,Location icon should now be in state 'Active',0.7608656883239746
"2017-07-04 15:03:53.270 GoogleSoftwareUpdateAgent[35018/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=a70d6372a4e45a6cbba61cd7f057c79bf73c79db1b1951dc17c605e870f0419b&cup2key=7:934679018""","<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",Mac,Unseen,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=<*>&cup2key=<*>:<*>""",6.214005708694458
"NETWORK: requery, 0, 0, 0, 0, 300, items, fQueryRetries, 0, fLastRetryTimestamp, 520899307.1","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",2.5315611362457275
"ARPT: 711979.641310: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",2.083056688308716
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread,0.6376521587371826
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=<*>}",3.166846513748169
"ARPT: 712526.783763: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",2.1103262901306152
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=<*>}",3.1878855228424072
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,Wake reason: RTC (Alarm),0.7665901184082031
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22491 203.205.142.158:8080,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,__<*>-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc<*> <*>:<*>,2.875502347946167
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],Mac,Unseen,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [<*>].],2.6801092624664307
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,KeychainGetICDPStatus: status: off,0.795750617980957
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[<*>]: Class TSUCustomFormatData is implemented in both <*> and <*> One of the two will be used. Which one is undefined.,Mac,Unseen,objc[<*>: Class TSUCustomFormatData is implemented in both <*> and <*>. One of the two will be used. Which one is undefined.,2.3314578533172607
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=<*>}",3.169889211654663
[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-<*>].],Mac,Unseen,[com.apple.calendar.store.log.caldav.coredav] [Refusing to parse response to PROPPATCH because of content-type: [<*>].],2.6641623973846436
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 21335 bytes @ 5481561 took 0.501237 sec. to complete, 16 reads >= 0.5 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",Mac,Unseen,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> sec. to complete, <*> reads >= <*> sec.",2.6544501781463623
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,<*>-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,Mac,Unseen,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,1.5963151454925537
[00:28:42.167] (Fig) signalled err=-12871,[<*>:<*>:<*>] (Fig) signalled err=<*>,Mac,Unseen,[<*>:<*>:<*>] (Fig) signalled err=<*>,1.2724189758300781
"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",Mac,Unseen,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",2.029984712600708
"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",2.528973340988159
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread,0.6356008052825928
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,RTC: PowerByCalendarDate setting ignored,0.6988065242767334
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),Mac,Unseen,Wake reason: RTC (Alarm),0.7609083652496338
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,Mac,Unseen,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,1.7671899795532227
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",Mac,Unseen,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",2.298642635345459
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,Location icon should now be in state 'Active',0.7701036930084229
"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""","<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",Mac,Unseen,,7.623215675354004
2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,Mac,Unseen,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,3.6036365032196045
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,KeychainGetICDPStatus: status: off,0.7679193019866943
"CCFile::copyFile fileName is [2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.459578514099121
<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,Mac,Unseen,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,1.1443989276885986
<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: NO,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,Mac,Unseen,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,1.1433117389678955
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc22930 125.39.240.34:14000,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,__<*>-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.<*> tc<*> <*>:<*>,2.858198881149292
"CCFile::copyFile fileName is [2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-05_14,04,19.222771]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-05_14,04,19.163834]-AirPortBrcm4360_Logs-025.txt","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.4622085094451904
"CCFile::copyFile fileName is [2017-07-05_14,04,25.705173]-CCIOReporter-044.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_14,04,25.705173]-CCIOReporter-044.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,25.777317]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_14,04,25.705173]-CCIOReporter-044.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.4601478576660156
"CCFile::copyFile fileName is [2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,32.969558]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,32.840703]-io80211Family-056.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.461991786956787
"CCFile::copyFile fileName is [2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_14,04,33.736169]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_14,04,33.660387]-io80211Family-063.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>",1.4465525150299072
hibernate_rebuild completed - took 10042450943433 msecs,hibernate_rebuild completed - took <*> msecs,Mac,Unseen,hibernate_rebuild completed - took <*> msecs,1.018345832824707
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,Mac,Unseen,AppleActuatorDevice::stop Entered,0.7664806842803955
"NETWORK: requery, 0, 0, 0, 0, 252, items, fQueryRetries, 0, fLastRetryTimestamp, 520989480.3","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",2.5437471866607666
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,KeychainGetICDPStatus: status: off,0.7642471790313721
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,Location icon should now be in state 'Active',0.7693593502044678
"ARPT: 728173.580097: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",Mac,Unseen,"ARPT: <*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>",2.1134581565856934
[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,Mac,Unseen,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,2.3726024627685547
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",Mac,Unseen,,7.661646604537964
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>",Mac,Unseen,"Unexpected payload found for message <*>, dataLen <*>",0.8775439262390137
"ARPT: 728563.210777: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3174,","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",Mac,Unseen,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",2.5746254920959473
"ARPT: 728620.515604: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",1.779327630996704
"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms","booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms",Mac,Unseen,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms",2.844637632369995
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",Mac,Unseen,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",2.3067946434020996
