Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Mac_5,Inference_time_5
[11:31:49.593] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[11:31:49.593] itemasync_CopyProperty signalled err=-12785",5.169862508773804
[11:34:44.290] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[11:34:44.290] itemasync_CopyProperty signalled err=-12785",5.095221281051636
[11:58:36.563] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[11:58:36.563] itemasync_CopyProperty signalled err=-12785",5.126125812530518
[12:11:47.043] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[12:11:47.043] itemasync_CopyProperty signalled err=-12785",5.123156309127808
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>",Mac,Unseen,"<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>",5.04210901260376
Internal name did not resolve to internal address!,Internal name did not resolve to internal address!,Mac,Unseen,"<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:
<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:
<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:
<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:",5.13470721244812
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14:14000,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 14.17.42.14:14000

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14",5.082169055938721
"CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_13,50,14.954481]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>-<*>.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>-io80211Family-<*>-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AssocFail:sts:2",5.1410136222839355
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.11881685256958
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",Mac,Unseen,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <*> read of <*> bytes @ <*> took <*> secs. to complete, <*> reads >= 1 sec.

### Input:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec.

### Response:
<<<< FigByteStream >>>> FigByteStreamStatsLog",5.147836923599243
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,"AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0

### Response:
AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go",5.077659606933594
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.068935871124268
"CCFile::copyFile fileName is [2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_15,47,15.349129]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,CCFile::copyFile <*> is <*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<,5.121580362319946
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",Mac,Unseen,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <*> read of <*> bytes @ <*> took <*> to complete, <*> reads >= 0.5 sec.

### Input:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec.

### Response:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <",5.118110179901123
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.1231677532196045
"CCFile::copyFile fileName is [2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:<*>_rsn:<*>//<",5.148037433624268
"CCFile::copyFile fileName is [2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>., source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//<*>-io80211Family-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:<",5.235907316207886
"CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:5_rsn:0/<*>//",5.210631608963013
ARPT: 682834.192587: wlc_dump_aggfifo:,ARPT: <*>: wlc_dump_aggfifo:,Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.211956739425659
"CCFile::copyFile fileName is [2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:5_rsn:0/<*>//",5.102027416229248
"CCFile::copyFile fileName is [2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>., source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//<*>-io80211Family-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>AuthFail:sts:<*>",5.203435659408569
ARPT: 682977.654133: wlc_dump_aggfifo:,ARPT: <*>: wlc_dump_aggfifo:,Mac,Unseen,"ARPT: <*>

### Input:
ARPT: 682977.654133: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 682977.654133: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 682977.654133: wlc_",5.13302755355835
"CCFile::copyFile fileName is [2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_16,27,10.162319]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,CCFile::copyFile <*> is <*>-AirPortBrcm4360_Logs-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.175560474395752
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated",5.128602981567383
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! <*>

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80

### Response:
__42-[NETClientConnection evaluateCrazyI",5.078963279724121
"ARPT: 683239.026135: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.137786388397217
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,Mac,Unseen,"hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages

### Response:
hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages

### Response:
hibernate_flush_memory:",5.1340978145599365
hibernate_machine_init reading,hibernate_machine_init reading,Mac,Unseen,"<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading",5.128232002258301
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,Mac,Unseen,"hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages

### Response:
hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages

### Response:
hibernate_flush_memory: buffer_",5.123477458953857
hciControllerOnline; HID devices? 0,hciControllerOnline; HID devices? <*>,Mac,Unseen,"hciControllerOnline; <*> devices? <*>

### Input:
hciControllerOnline; HID devices? 1

### Response:
hciControllerOnline; <*> devices? <*>

### Input:
hciControllerOnline; HID devices? 2

### Response:
hciControllerOnline; <*> devices? <*>

### Input:
hciControllerOnline; HID devices? 3

### Response:
hciControllerOnline; <*> devices? <*>

### Input:
hci",5.124506235122681
"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major <*>, minor <*>, blocksize <*>, pollers <*>",Mac,Unseen,"polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor",5.040566682815552
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.099637985229492
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.227:80,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 119.81.102.227:80

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.",5.123833417892456
Wake reason: ARPT (Network),Wake reason: ARPT (Network),Mac,Unseen,"Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)",5.149435520172119
"CCFile::copyFile fileName is [2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_19,05,37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>-<*>.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>-io80211Family-<*>-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:2_",5.175520658493042
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.164974927902222
BuildActDeviceEntry enter,BuildActDeviceEntry enter,Mac,Unseen,"BuildActDeviceEntry <*>

### Input:
BuildActDeviceEntry enter <*>

### Response:
BuildActDeviceEntry <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*>

### Response:
BuildActDeviceEntry <*> <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*> <*>

### Response:
BuildActDeviceEntry <*> <*> <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*>",5.191388130187988
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated",5.082472324371338
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.169116973876953
"CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_21,30,40.703152]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:<*> path:<*> dest path:<*>

### Input:
CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/",5.116630792617798
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.74:443,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 184.105.67.74:443

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.",5.174065113067627
"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520841203.7","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.170104026794434
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.1677165031433105
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.204691410064697
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>,Mac,Unseen,"tcp_connection_tls_session_error_callback_imp <*> <*> <*> <*> <*> <*>


### Input:
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60

### Response:
tcp_connection_tls_session_error_callback_imp <*> <*> <*> <*> <*> <*>


### Input:
tcp_connection_tls_session_error_callback",5.142170190811157
