Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HPC_3,Inference_time_3
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.1237335205078125
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.113028049468994
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.19933819770813
blocked,blocked,HPC,New,"<*>


### Input:
blocked 192.168.0.1

### Response:
<*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2

### Response:
<*> <*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2 192.168.",5.187688589096069
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.261531352996826
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.152095556259155
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.203824281692505
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.116960287094116
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.19184684753418
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.193959474563599
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.134855508804321
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.128807067871094
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.066036224365234
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.132879972457886
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.069756984710693
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.189415454864502
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.207566976547241
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.198884725570679
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.205317497253418
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.1672070026397705
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.178896188735962
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.152826547622681
blocked,blocked,HPC,New,"<*>


### Input:
blocked 192.168.0.1

### Response:
<*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2

### Response:
<*> <*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2 192.168.",5.188784837722778
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.161172151565552
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.185387134552002
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.131148338317871
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.134477615356445
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.075495004653931
blocked,blocked,HPC,New,"<*>


### Input:
blocked 192.168.0.1

### Response:
<*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2

### Response:
<*> <*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2 192.168.",5.156254053115845
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.091876268386841
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.203802585601807
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.1503801345825195
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.177831649780273
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.216290712356567
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.13891339302063
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.229095458984375
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.177031517028809
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.229400873184204
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.158015966415405
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.219484329223633
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.153565168380737
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.15932559967041
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.198062419891357
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.126952886581421
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.224240303039551
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.1693902015686035
starting,starting,HPC,New,"<*>


### Input:
starting

### Response:
<*>


### Input:
starting

### Response:
<*>


### Input:
starting

### Response:
<*>


### Input:
starting

### Response:
<*>


### Input:
starting

### Response:
<*>


### Input:
starting

### Response:
<*>


### Input:
starting

### Response:
<",5.2316813468933105
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.145893096923828
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.202171325683594
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.154315233230591
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.119628429412842
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.164993762969971
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.157785654067993
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.185736417770386
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.181344985961914
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.211470365524292
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.180998086929321
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.211131572723389
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.100208759307861
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.187708377838135
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.134505748748779
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.24054217338562
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.147310972213745
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.201776742935181
blocked,blocked,HPC,New,"<*>


### Input:
blocked 192.168.0.1

### Response:
<*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2

### Response:
<*> <*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2 192.168.",5.182805061340332
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.152846097946167
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.210684299468994
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.126799821853638
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.2136549949646
blocked,blocked,HPC,New,"<*>


### Input:
blocked 192.168.0.1

### Response:
<*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2

### Response:
<*> <*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2 192.168.",5.166749954223633
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.2275800704956055
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.171786069869995
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.196613073348999
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.162540435791016
closing,closing,HPC,New,"<*> closing

### Input:
<*> closing

### Response:
<*> <*> closing

### Input:
<*> <*> closing

### Response:
<*> <*> <*> closing

### Input:
<*> <*> closing

### Response:
<*> <*> <*> closing

### Input:
<*> <*> <*> closing

### Response:
<*> <*> <*> <*> closing

### Input:
<*> <*> <*> closing

### Response:
<*>",5.1666648387908936
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.181646108627319
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.139914035797119
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.1543426513671875
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.110567808151245
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.185156345367432
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.146555185317993
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.212130546569824
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.1674230098724365
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.211238622665405
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.156642436981201
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.172348499298096
