Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_Mac_3,Inference_time_3
[11:31:49.593] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[11:31:49.593] itemasync_CopyProperty signalled err=-12785",5.182889223098755
[11:34:44.290] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[11:34:44.290] itemasync_CopyProperty signalled err=-12785",5.1837992668151855
[11:58:36.563] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[11:58:36.563] itemasync_CopyProperty signalled err=-12785",5.201468467712402
[12:11:47.043] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,[<*>:<*>:<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,Mac,Unseen,"[*]:[*] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092

### Input:
[12:11:47.043] itemasync_CopyProperty signalled err=-12785",5.195150136947632
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>",Mac,Unseen,"<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>

### Input:
Unexpected payload found for message 9, dataLen 0

### Response:
<*> payload found for message <*> dataLen <*>",5.294975519180298
Internal name did not resolve to internal address!,Internal name did not resolve to internal address!,Mac,Unseen,"<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:
<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:
<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:
<*> did not resolve to <*>!

### Input:
Internal name did not resolve to internal address!

### Response:",5.180206775665283
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14:14000,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 14.17.42.14:14000

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14",5.231457710266113
"CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_13,50,14.954481]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>-<*>.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>-io80211Family-<*>-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AssocFail:sts:2",5.239581346511841
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.190749406814575
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",Mac,Unseen,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <*> read of <*> bytes @ <*> took <*> secs. to complete, <*> reads >= 1 sec.

### Input:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec.

### Response:
<<<< FigByteStream >>>> FigByteStreamStatsLog",5.25994873046875
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,Mac,Unseen,"AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0

### Response:
AppleThunderboltNHIType2::waitForOk2Go2Sx - <*> = <*>

### Input:
AppleThunderboltNHIType2::waitForOk2Go",5.1869142055511475
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.209625244140625
"CCFile::copyFile fileName is [2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_15,47,15.349129]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,CCFile::copyFile <*> is <*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<,5.171862363815308
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",Mac,Unseen,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <*> read of <*> bytes @ <*> took <*> to complete, <*> reads >= 0.5 sec.

### Input:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec.

### Response:
<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: <",5.208781480789185
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,Mac,Unseen,AppleCamIn::wakeEventHandlerThread(<*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.151371717453003
"CCFile::copyFile fileName is [2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:<*>_rsn:<*>//<",5.145301580429077
"CCFile::copyFile fileName is [2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>., source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//<*>-io80211Family-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:<",5.1833648681640625
"CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:5_rsn:0/<*>//",5.188089847564697
ARPT: 682834.192587: wlc_dump_aggfifo:,ARPT: <*>: wlc_dump_aggfifo:,Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.2033562660217285
"CCFile::copyFile fileName is [2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>//<*>-CCIOReporter-<*>.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:5_rsn:0/<*>//",5.166039705276489
"CCFile::copyFile fileName is [2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>., source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//<*>-io80211Family-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>AuthFail:sts:<*>",5.207693815231323
ARPT: 682977.654133: wlc_dump_aggfifo:,ARPT: <*>: wlc_dump_aggfifo:,Mac,Unseen,"ARPT: <*>

### Input:
ARPT: 682977.654133: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 682977.654133: wlc_dump_aggfifo:

### Response:
ARPT: <*>

### Input:
ARPT: 682977.654133: wlc_",5.2047810554504395
"CCFile::copyFile fileName is [2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_16,27,10.162319]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_16,27,09.910337]-AirPortBrcm4360_Logs-047.txt","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,CCFile::copyFile <*> is <*>-AirPortBrcm4360_Logs-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-<*>-,5.214925527572632
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated",5.178912401199341
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! <*>

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! NeteaseMusic.17988 tc9008 103.251.128.144:80

### Response:
__42-[NETClientConnection evaluateCrazyI",5.237184762954712
"ARPT: 683239.026135: wl0: MDNS: 0 SRV Recs, 0 TXT Recs","ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",Mac,Unseen,ARPT: <*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><*><,5.206116437911987
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,Mac,Unseen,"hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages

### Response:
hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 13202 wired pages

### Response:
hibernate_flush_memory:",5.210961103439331
hibernate_machine_init reading,hibernate_machine_init reading,Mac,Unseen,"<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading

### Input:
hibernate_machine_init reading

### Response:
<*> reading",5.1770546436309814
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages,hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages,Mac,Unseen,"hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages

### Response:
hibernate_flush_memory: buffer_cache_gc freed up <*> wired pages

### Input:
hibernate_flush_memory: buffer_cache_gc freed up 3349 wired pages

### Response:
hibernate_flush_memory: buffer_",5.1929755210876465
hciControllerOnline; HID devices? 0,hciControllerOnline; HID devices? <*>,Mac,Unseen,"hciControllerOnline; <*> devices? <*>

### Input:
hciControllerOnline; HID devices? 1

### Response:
hciControllerOnline; <*> devices? <*>

### Input:
hciControllerOnline; HID devices? 2

### Response:
hciControllerOnline; <*> devices? <*>

### Input:
hciControllerOnline; HID devices? 3

### Response:
hciControllerOnline; <*> devices? <*>

### Input:
hci",5.210924863815308
"polled file major 1, minor 0, blocksize 4096, pollers 5","polled file major <*>, minor <*>, blocksize <*>, pollers <*>",Mac,Unseen,"polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor 0, blocksize 4096, pollers 5

### Response:
polled file <*> <*> <*> <*>


### Input:
polled file major 1, minor",5.169132709503174
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",Mac,Unseen,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>

### Input:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}

### Response:
SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=<*> ""<*>",5.211970567703247
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.227:80,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 119.81.102.227:80

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21242 119.81.102.",5.167760372161865
Wake reason: ARPT (Network),Wake reason: ARPT (Network),Mac,Unseen,"Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)

### Response:
Wake reason: <*> (<*>).

### Input:
Wake reason: ARPT (Network)",5.200230360031128
"CCFile::copyFile fileName is [2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_19,05,37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,04,57.722196]-io80211Family-018.pcapng","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-io80211Family-<*>-<*>.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/<*>-io80211Family-<*>-<*>.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/<*>=AuthFail:sts:2_",5.164060831069946
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,Mac,Unseen,"RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored

### Input:
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored
RTC: PowerByCalendarDate setting ignored

### Response:
RTC: <*> setting ignored
RTC: <*> setting ignored
RTC: <*> setting ignored

###",5.201278209686279
BuildActDeviceEntry enter,BuildActDeviceEntry enter,Mac,Unseen,"BuildActDeviceEntry <*>

### Input:
BuildActDeviceEntry enter <*>

### Response:
BuildActDeviceEntry <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*>

### Response:
BuildActDeviceEntry <*> <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*> <*>

### Response:
BuildActDeviceEntry <*> <*> <*> <*>

### Input:
BuildActDeviceEntry enter <*> <*> <*>",5.19081449508667
Captive: CNPluginHandler en0: Authenticated,Captive: CNPluginHandler en0: Authenticated,Mac,Unseen,"Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated

### Input:
Captive: CNPluginHandler en0: Authenticated

### Response:
Captive: <*> en0: Authenticated",5.147227764129639
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.14154052734375
"CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_21,30,40.703152]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_21,30,41.859869]-CCIOReporter-002.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>",Mac,Unseen,"CCFile::copyFile <*> is <*>-CCIOReporter-<*>-<*>.xml, source path:<*> path:<*> dest path:<*>

### Input:
CCFile::copyFile fileName is [2017-07-03_21,30,41.859869]-CCIOReporter-002.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/",5.171964645385742
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.74:443,<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>:<*>,Mac,Unseen,"__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke <*> - Hit by torpedo! QQ.10018 <*> 184.105.67.74:443

### Input:
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc21519 184.105.67.",5.217785596847534
"NETWORK: requery, 0, 0, 0, 0, 320, items, fQueryRetries, 1, fLastRetryTimestamp, 520841203.7","NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>",Mac,Unseen,NETWORK: <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <,5.236701965332031
Location icon should now be in state 'Active',Location icon should now be in state 'Active',Mac,Unseen,"Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state 'Active'

### Response:
Location icon should now be in state '<*>'

### Input:
Location icon should now be in state '",5.249769687652588
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,Mac,Unseen,"KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: off

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetICDPStatus: status: on

### Response:
KeychainGetICDPStatus: status: <*>

### Input:
KeychainGetIC",5.252448797225952
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60,tcp_connection_tls_session_error_callback_imp <*> tcp_connection_tls_session_handle_read_error.<*> error <*>,Mac,Unseen,"tcp_connection_tls_session_error_callback_imp <*> <*> <*> <*> <*> <*>


### Input:
tcp_connection_tls_session_error_callback_imp 2210 tcp_connection_tls_session_handle_read_error.790 error 60

### Response:
tcp_connection_tls_session_error_callback_imp <*> <*> <*> <*> <*> <*>


### Input:
tcp_connection_tls_session_error_callback",5.253870487213135
