Content,EventTemplate,Dataset,Category,New_Mistral_ZS_HPC_1,Inference_time_1
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.999344825744629
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.967804908752441
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.06354546546936
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.012428045272827
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",4.999318838119507
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.008442401885986
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.043599843978882
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.006560802459717
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.061720609664917
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.033204555511475
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",4.984260320663452
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.0379345417022705
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.011888742446899
active,active,HPC,New,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.046094179153442
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.031033277511597
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.039128303527832
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.037262439727783
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.054263591766357
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.0970189571380615
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.043145418167114
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.995103120803833
blocked,blocked,HPC,New,"<*>


### Input:
blocked 192.168.0.1

### Response:
<*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2

### Response:
<*> <*> <*>


### Input:
blocked 192.168.0.1 192.168.0.2 192.168.",5.039635419845581
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.013455867767334
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.023892164230347
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.9914398193359375
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.053506135940552
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.0493786334991455
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.108498573303223
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.021298408508301
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.028372049331665
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.0268919467926025
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.01907753944397
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.034287214279175
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.022206783294678
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.032808065414429
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.001481294631958
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.02382493019104
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.009255647659302
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.042770147323608
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.97436785697937
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.986940383911133
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.018026351928711
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.0278096199035645
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.065114974975586
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.011663198471069
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.04040002822876
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",4.990467309951782
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.030619144439697
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.050451755523682
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.037729024887085
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.0456037521362305
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.013415336608887
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.019447326660156
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",4.982587099075317
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.004029989242554
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",4.994330406188965
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.97952675819397
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.024253606796265
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.004913330078125
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.998950719833374
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.0236194133758545
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.03338885307312
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.046520948410034
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.0174806118011475
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.9795756340026855
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.032735824584961
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.042669296264648
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.017056226730347
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.055795431137085
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.025529384613037
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.022125244140625
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.035700082778931
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.039886951446533
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.006527900695801
not responding,not responding,HPC,New,"<*> not responding

### Input:
not responding to request

### Response:
<*> not responding to <*>

### Input:
not responding to request from 192.168.0.1

### Response:
<*> not responding to <*> from <*>

### Input:
not responding to request from 192.168.0.1 for /index.html

### Response:
<*> not responding to <*> from <*> for <*>

### Input:
not",5.041667938232422
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.04964017868042
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.0322980880737305
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.007382869720459
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.011173248291016
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.032067775726318
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.004504203796387
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",5.043726205825806
running,running,HPC,New,"<*> running

### Input:
running <*>

### Response:
<*> <*> running

### Input:
running <*> <*>

### Response:
<*> <*> <*> running

### Input:
running <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> running

### Input:
running <*> <*> <*> <*> <*>

### Response:
<*> <*> <*> <*> <*> running

### Input:
running <*>",4.999136209487915
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.005117654800415
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.050337076187134
configured out,configured out,HPC,New,"<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out

### Input:
configured out

### Response:
<*> configured out",5.006502389907837
