Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_BGL_4,Inference_time_4
generating core.23259,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.23259

### Response:
generating <*>


### Input:
generating core.23259

### Response:
generating <*>


### Input:
generating core.23259

### Response:
generating <*>


### Input:
generating core.23259

### Response:
generating <*>


### Input:
generating core.2",5.042856931686401
generating core.24314,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.24314

### Response:
generating <*>


### Input:
generating core.24314

### Response:
generating <*>


### Input:
generating core.24314

### Response:
generating <*>


### Input:
generating core.24314

### Response:
generating <*>


### Input:
generating core.2",5.0564284324646
generating core.4180,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.4180

### Response:
generating <*>


### Input:
generating core.4180

### Response:
generating <*>


### Input:
generating core.4180

### Response:
generating <*>


### Input:
generating core.4180

### Response:
generating <*>


### Input:
generating core.4180",5.0541441440582275
generating core.24538,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.24538

### Response:
generating <*>


### Input:
generating core.24538

### Response:
generating <*>


### Input:
generating core.24538

### Response:
generating <*>


### Input:
generating core.24538

### Response:
generating <*>


### Input:
generating core.2",5.099672317504883
generating core.26078,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.26078

### Response:
generating <*>


### Input:
generating core.26078

### Response:
generating <*>


### Input:
generating core.26078

### Response:
generating <*>


### Input:
generating core.26078

### Response:
generating <*>


### Input:
generating core.2",5.023169040679932
generating core.30706,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.30706

### Response:
generating <*>


### Input:
generating core.30706

### Response:
generating <*>


### Input:
generating core.30706

### Response:
generating <*>


### Input:
generating core.30706

### Response:
generating <*>


### Input:
generating core.3",5.091327905654907
generating core.8147,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8147

### Response:
generating <*>


### Input:
generating core.8147

### Response:
generating <*>


### Input:
generating core.8147

### Response:
generating <*>


### Input:
generating core.8147

### Response:
generating <*>


### Input:
generating core.8147",5.041654586791992
generating core.57391,generating core.<*>,BGL,Unseen,"<*> generating core.<*>


### Input:
generating core.57391

### Response:
<*> generating core.<*>


### Input:
generating core.57391

### Response:
<*> generating core.<*>


### Input:
generating core.57391

### Response:
<*> generating core.<*>


### Input:
generating core.57391

### Response:
<*> generating core.<*>",5.059312582015991
generating core.11784,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.11784

### Response:
generating <*>


### Input:
generating core.11784

### Response:
generating <*>


### Input:
generating core.11784

### Response:
generating <*>


### Input:
generating core.11784

### Response:
generating <*>


### Input:
generating core.1",5.017544269561768
generating core.61963,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.61963

### Response:
generating <*>


### Input:
generating core.61963

### Response:
generating <*>


### Input:
generating core.61963

### Response:
generating <*>


### Input:
generating core.61963

### Response:
generating <*>


### Input:
generating core.6",5.039548873901367
generating core.33163,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.33163

### Response:
generating <*>


### Input:
generating core.33163

### Response:
generating <*>


### Input:
generating core.33163

### Response:
generating <*>


### Input:
generating core.33163

### Response:
generating <*>


### Input:
generating core.3",5.0451812744140625
generating core.30275,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.30275

### Response:
generating <*>


### Input:
generating core.30275

### Response:
generating <*>


### Input:
generating core.30275

### Response:
generating <*>


### Input:
generating core.30275

### Response:
generating <*>


### Input:
generating core.3",5.029319524765015
generating core.15753,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.15753

### Response:
generating <*>


### Input:
generating core.15753

### Response:
generating <*>


### Input:
generating core.15753

### Response:
generating <*>


### Input:
generating core.15753

### Response:
generating <*>


### Input:
generating core.1",5.031353712081909
generating core.7362,generating core.<*>,BGL,Unseen,"<*> generating core.<*>


### Input:
generating core.7362

### Response:
<*> generating core.<*>


### Input:
generating core.7362

### Response:
<*> generating core.<*>


### Input:
generating core.7362

### Response:
<*> generating core.<*>


### Input:
generating core.7362

### Response:
<*> generating core.<*>


### Input:",5.042051792144775
generating core.8575,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8575

### Response:
generating <*>


### Input:
generating core.8575

### Response:
generating <*>


### Input:
generating core.8575

### Response:
generating <*>


### Input:
generating core.8575

### Response:
generating <*>


### Input:
generating core.8575",5.073200464248657
generating core.9784,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.9784

### Response:
generating <*>


### Input:
generating core.9784

### Response:
generating <*>


### Input:
generating core.9784

### Response:
generating <*>


### Input:
generating core.9784

### Response:
generating <*>


### Input:
generating core.9784",5.049329042434692
generating core.11921,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.11921

### Response:
generating <*>


### Input:
generating core.11921

### Response:
generating <*>


### Input:
generating core.11921

### Response:
generating <*>


### Input:
generating core.11921

### Response:
generating <*>


### Input:
generating core.1",5.072630405426025
generating core.11879,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.11879

### Response:
generating <*>


### Input:
generating core.11879

### Response:
generating <*>


### Input:
generating core.11879

### Response:
generating <*>


### Input:
generating core.11879

### Response:
generating <*>


### Input:
generating core.1",5.0439934730529785
generating core.13067,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.13067

### Response:
generating <*>


### Input:
generating core.13067

### Response:
generating <*>


### Input:
generating core.13067

### Response:
generating <*>


### Input:
generating core.13067

### Response:
generating <*>


### Input:
generating core.1",5.017856121063232
generating core.13131,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.13131

### Response:
generating <*>


### Input:
generating core.13131

### Response:
generating <*>


### Input:
generating core.13131

### Response:
generating <*>


### Input:
generating core.13131

### Response:
generating <*>


### Input:
generating core.1",5.0434510707855225
generating core.14071,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.14071

### Response:
generating <*>


### Input:
generating core.14071

### Response:
generating <*>


### Input:
generating core.14071

### Response:
generating <*>


### Input:
generating core.14071

### Response:
generating <*>


### Input:
generating core.1",5.044044494628906
generating core.8544,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8544

### Response:
generating <*>


### Input:
generating core.8544

### Response:
generating <*>


### Input:
generating core.8544

### Response:
generating <*>


### Input:
generating core.8544

### Response:
generating <*>


### Input:
generating core.8544",5.075047492980957
generating core.8531,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8531

### Response:
generating <*>


### Input:
generating core.8531

### Response:
generating <*>


### Input:
generating core.8531

### Response:
generating <*>


### Input:
generating core.8531

### Response:
generating <*>


### Input:
generating core.8531",5.032154560089111
generating core.13946,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.13946

### Response:
generating <*>


### Input:
generating core.13946

### Response:
generating <*>


### Input:
generating core.13946

### Response:
generating <*>


### Input:
generating core.13946

### Response:
generating <*>


### Input:
generating core.1",5.040740966796875
generating core.16095,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.16095

### Response:
generating <*>


### Input:
generating core.16095

### Response:
generating <*>


### Input:
generating core.16095

### Response:
generating <*>


### Input:
generating core.16095

### Response:
generating <*>


### Input:
generating core.1",5.02072286605835
generating core.7183,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.7183

### Response:
<*> generating core.<*>

### Input:
generating core.7183

### Response:
<*> generating core.<*>

### Input:
generating core.7183

### Response:
<*> generating core.<*>

### Input:
generating core.7183

### Response:
<*> generating core.<*>

### Input:
generating core.",5.079832553863525
generating core.1988,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.1988

### Response:
generating <*>


### Input:
generating core.1988

### Response:
generating <*>


### Input:
generating core.1988

### Response:
generating <*>


### Input:
generating core.1988

### Response:
generating <*>


### Input:
generating core.1988",5.034055233001709
generating core.2347,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2347

### Response:
generating <*>


### Input:
generating core.2347

### Response:
generating <*>


### Input:
generating core.2347

### Response:
generating <*>


### Input:
generating core.2347

### Response:
generating <*>


### Input:
generating core.2347",5.057182550430298
generating core.2790,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2790

### Response:
generating <*>


### Input:
generating core.2790

### Response:
generating <*>


### Input:
generating core.2790

### Response:
generating <*>


### Input:
generating core.2790

### Response:
generating <*>


### Input:
generating core.2790",5.061277389526367
generating core.2573,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2573

### Response:
generating <*>


### Input:
generating core.2573

### Response:
generating <*>


### Input:
generating core.2573

### Response:
generating <*>


### Input:
generating core.2573

### Response:
generating <*>


### Input:
generating core.2573",5.087927579879761
generating core.3985,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3985

### Response:
generating <*>


### Input:
generating core.3985

### Response:
generating <*>


### Input:
generating core.3985

### Response:
generating <*>


### Input:
generating core.3985

### Response:
generating <*>


### Input:
generating core.3985",5.090578556060791
generating core.13592,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.13592

### Response:
generating <*>


### Input:
generating core.13592

### Response:
generating <*>


### Input:
generating core.13592

### Response:
generating <*>


### Input:
generating core.13592

### Response:
generating <*>


### Input:
generating core.1",5.030457496643066
generating core.10019,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.10019

### Response:
generating <*>


### Input:
generating core.10019

### Response:
generating <*>


### Input:
generating core.10019

### Response:
generating <*>


### Input:
generating core.10019

### Response:
generating <*>


### Input:
generating core.1",5.050503730773926
generating core.10842,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.10842

### Response:
generating <*>


### Input:
generating core.10842

### Response:
generating <*>


### Input:
generating core.10842

### Response:
generating <*>


### Input:
generating core.10842

### Response:
generating <*>


### Input:
generating core.1",5.05267071723938
generating core.8138,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8138

### Response:
generating <*>


### Input:
generating core.8138

### Response:
generating <*>


### Input:
generating core.8138

### Response:
generating <*>


### Input:
generating core.8138

### Response:
generating <*>


### Input:
generating core.8138",5.076520681381226
generating core.32657,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.32657

### Response:
generating <*>


### Input:
generating core.32657

### Response:
generating <*>


### Input:
generating core.32657

### Response:
generating <*>


### Input:
generating core.32657

### Response:
generating <*>


### Input:
generating core.3",5.024688482284546
generating core.26835,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.26835

### Response:
generating <*>


### Input:
generating core.26835

### Response:
generating <*>


### Input:
generating core.26835

### Response:
generating <*>


### Input:
generating core.26835

### Response:
generating <*>


### Input:
generating core.2",5.047902584075928
generating core.28242,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.28242

### Response:
generating <*>


### Input:
generating core.28242

### Response:
generating <*>


### Input:
generating core.28242

### Response:
generating <*>


### Input:
generating core.28242

### Response:
generating <*>


### Input:
generating core.2",5.033145904541016
generating core.20970,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.20970

### Response:
generating <*>


### Input:
generating core.20970

### Response:
generating <*>


### Input:
generating core.20970

### Response:
generating <*>


### Input:
generating core.20970

### Response:
generating <*>


### Input:
generating core.2",5.0221030712127686
generating core.18514,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.18514

### Response:
generating <*>


### Input:
generating core.18514

### Response:
generating <*>


### Input:
generating core.18514

### Response:
generating <*>


### Input:
generating core.18514

### Response:
generating <*>


### Input:
generating core.1",5.082273244857788
generating core.19321,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.19321

### Response:
generating <*>


### Input:
generating core.19321

### Response:
generating <*>


### Input:
generating core.19321

### Response:
generating <*>


### Input:
generating core.19321

### Response:
generating <*>


### Input:
generating core.1",5.0295326709747314
generating core.13753,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.13753

### Response:
generating <*>


### Input:
generating core.13753

### Response:
generating <*>


### Input:
generating core.13753

### Response:
generating <*>


### Input:
generating core.13753

### Response:
generating <*>


### Input:
generating core.1",5.062742710113525
generating core.23542,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.23542

### Response:
generating <*>


### Input:
generating core.23542

### Response:
generating <*>


### Input:
generating core.23542

### Response:
generating <*>


### Input:
generating core.23542

### Response:
generating <*>


### Input:
generating core.2",5.016805648803711
generating core.28918,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.28918

### Response:
generating <*>


### Input:
generating core.28918

### Response:
generating <*>


### Input:
generating core.28918

### Response:
generating <*>


### Input:
generating core.28918

### Response:
generating <*>


### Input:
generating core.2",5.074396848678589
generating core.21145,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.21145

### Response:
generating <*>


### Input:
generating core.21145

### Response:
generating <*>


### Input:
generating core.21145

### Response:
generating <*>


### Input:
generating core.21145

### Response:
generating <*>


### Input:
generating core.2",5.038957357406616
generating core.8832,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8832

### Response:
generating <*>


### Input:
generating core.8832

### Response:
generating <*>


### Input:
generating core.8832

### Response:
generating <*>


### Input:
generating core.8832

### Response:
generating <*>


### Input:
generating core.8832",5.081592798233032
generating core.20015,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.20015

### Response:
generating <*>


### Input:
generating core.20015

### Response:
generating <*>


### Input:
generating core.20015

### Response:
generating <*>


### Input:
generating core.20015

### Response:
generating <*>


### Input:
generating core.2",5.0792059898376465
generating core.11564,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.11564

### Response:
generating <*>


### Input:
generating core.11564

### Response:
generating <*>


### Input:
generating core.11564

### Response:
generating <*>


### Input:
generating core.11564

### Response:
generating <*>


### Input:
generating core.1",5.054277658462524
generating core.1557,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.1557

### Response:
generating <*>


### Input:
generating core.1557

### Response:
generating <*>


### Input:
generating core.1557

### Response:
generating <*>


### Input:
generating core.1557

### Response:
generating <*>


### Input:
generating core.1557",5.078102350234985
generating core.5167,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.5167

### Response:
<*> generating core.<*>

### Input:
generating core.5167

### Response:
<*> generating core.<*>

### Input:
generating core.5167

### Response:
<*> generating core.<*>

### Input:
generating core.5167

### Response:
<*> generating core.<*>

### Input:
generating core.",5.038641452789307
generating core.3111,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3111

### Response:
generating <*>


### Input:
generating core.3111

### Response:
generating <*>


### Input:
generating core.3111

### Response:
generating <*>


### Input:
generating core.3111

### Response:
generating <*>


### Input:
generating core.3111",5.056979417800903
generating core.7193,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.7193

### Response:
<*> generating core.<*>

### Input:
generating core.7193

### Response:
<*> generating core.<*>

### Input:
generating core.7193

### Response:
<*> generating core.<*>

### Input:
generating core.7193

### Response:
<*> generating core.<*>

### Input:
generating core.",5.0510687828063965
generating core.5861,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.5861

### Response:
<*> generating core.<*>

### Input:
generating core.5861

### Response:
<*> generating core.<*>

### Input:
generating core.5861

### Response:
<*> generating core.<*>

### Input:
generating core.5861

### Response:
<*> generating core.<*>

### Input:
generating core.",5.055017948150635
generating core.15425,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.15425

### Response:
generating <*>


### Input:
generating core.15425

### Response:
generating <*>


### Input:
generating core.15425

### Response:
generating <*>


### Input:
generating core.15425

### Response:
generating <*>


### Input:
generating core.1",5.058322429656982
generating core.560,generating core.<*>,BGL,Unseen,"<*> generating core.<*>


### Input:
generating core.560

### Response:
<*> generating core.<*>


### Input:
generating core.560

### Response:
<*> generating core.<*>


### Input:
generating core.560

### Response:
<*> generating core.<*>


### Input:
generating core.560

### Response:
<*> generating core.<*>


### Input:
generating core",5.0254809856414795
generating core.5760,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.5760

### Response:
<*> generating core.<*>

### Input:
generating core.5760

### Response:
<*> generating core.<*>

### Input:
generating core.5760

### Response:
<*> generating core.<*>

### Input:
generating core.5760

### Response:
<*> generating core.<*>

### Input:
generating core.",5.06873345375061
generating core.13752,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.13752

### Response:
generating <*>


### Input:
generating core.13752

### Response:
generating <*>


### Input:
generating core.13752

### Response:
generating <*>


### Input:
generating core.13752

### Response:
generating <*>


### Input:
generating core.1",5.004871129989624
generating core.10860,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.10860

### Response:
generating <*>


### Input:
generating core.10860

### Response:
generating <*>


### Input:
generating core.10860

### Response:
generating <*>


### Input:
generating core.10860

### Response:
generating <*>


### Input:
generating core.1",5.010242938995361
generating core.12536,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.12536

### Response:
generating <*>


### Input:
generating core.12536

### Response:
generating <*>


### Input:
generating core.12536

### Response:
generating <*>


### Input:
generating core.12536

### Response:
generating <*>


### Input:
generating core.1",5.019400358200073
generating core.19744,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.19744: 100%

### Response:
generating <*>


### Input:
generating core.19744: 100%

### Response:
generating <*>


### Input:
generating core.19744: 100%

### Response:
generating <*>


### Input:
generating core.19744: 10",5.023697853088379
generating core.8803,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.8803

### Response:
generating <*>


### Input:
generating core.8803

### Response:
generating <*>


### Input:
generating core.8803

### Response:
generating <*>


### Input:
generating core.8803

### Response:
generating <*>


### Input:
generating core.8803",5.070098161697388
generating core.28238,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.28238

### Response:
generating <*>


### Input:
generating core.28238

### Response:
generating <*>


### Input:
generating core.28238

### Response:
generating <*>


### Input:
generating core.28238

### Response:
generating <*>


### Input:
generating core.2",5.042790651321411
generating core.12643,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.12643

### Response:
generating <*>


### Input:
generating core.12643

### Response:
generating <*>


### Input:
generating core.12643

### Response:
generating <*>


### Input:
generating core.12643

### Response:
generating <*>


### Input:
generating core.1",5.023264169692993
generating core.12927,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.12927

### Response:
generating <*>


### Input:
generating core.12927

### Response:
generating <*>


### Input:
generating core.12927

### Response:
generating <*>


### Input:
generating core.12927

### Response:
generating <*>


### Input:
generating core.1",5.03620457649231
generating core.6917,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.6917

### Response:
generating <*>


### Input:
generating core.6917

### Response:
generating <*>


### Input:
generating core.6917

### Response:
generating <*>


### Input:
generating core.6917

### Response:
generating <*>


### Input:
generating core.6917",5.036625862121582
generating core.21353,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.21353

### Response:
generating <*>


### Input:
generating core.21353

### Response:
generating <*>


### Input:
generating core.21353

### Response:
generating <*>


### Input:
generating core.21353

### Response:
generating <*>


### Input:
generating core.2",5.073929309844971
generating core.17276,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.17276

### Response:
generating <*>


### Input:
generating core.17276

### Response:
generating <*>


### Input:
generating core.17276

### Response:
generating <*>


### Input:
generating core.17276

### Response:
generating <*>


### Input:
generating core.1",5.034263849258423
generating core.26955,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.26955

### Response:
generating <*>


### Input:
generating core.26955

### Response:
generating <*>


### Input:
generating core.26955

### Response:
generating <*>


### Input:
generating core.26955

### Response:
generating <*>


### Input:
generating core.2",5.057547092437744
generating core.11135,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.11135

### Response:
generating <*>


### Input:
generating core.11135

### Response:
generating <*>


### Input:
generating core.11135

### Response:
generating <*>


### Input:
generating core.11135

### Response:
generating <*>


### Input:
generating core.1",5.07805323600769
generating core.6711,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.6711

### Response:
generating <*>


### Input:
generating core.6711

### Response:
generating <*>


### Input:
generating core.6711

### Response:
generating <*>


### Input:
generating core.6711

### Response:
generating <*>


### Input:
generating core.6711",5.061232566833496
generating core.22283,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.22283

### Response:
generating <*>


### Input:
generating core.22283

### Response:
generating <*>


### Input:
generating core.22283

### Response:
generating <*>


### Input:
generating core.22283

### Response:
generating <*>


### Input:
generating core.2",5.058883428573608
generating core.21175,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.21175

### Response:
generating <*>


### Input:
generating core.21175

### Response:
generating <*>


### Input:
generating core.21175

### Response:
generating <*>


### Input:
generating core.21175

### Response:
generating <*>


### Input:
generating core.2",5.028274059295654
generating core.28329,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.28329

### Response:
generating <*>


### Input:
generating core.28329

### Response:
generating <*>


### Input:
generating core.28329

### Response:
generating <*>


### Input:
generating core.28329

### Response:
generating <*>


### Input:
generating core.2",5.051638603210449
generating core.20367,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.20367

### Response:
generating <*>


### Input:
generating core.20367

### Response:
generating <*>


### Input:
generating core.20367

### Response:
generating <*>


### Input:
generating core.20367

### Response:
generating <*>


### Input:
generating core.2",5.064456224441528
generating core.23838,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.23838

### Response:
generating <*>


### Input:
generating core.23838

### Response:
generating <*>


### Input:
generating core.23838

### Response:
generating <*>


### Input:
generating core.23838

### Response:
generating <*>


### Input:
generating core.2",5.06207537651062
generating core.16300,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.16300

### Response:
generating <*>


### Input:
generating core.16300

### Response:
generating <*>


### Input:
generating core.16300

### Response:
generating <*>


### Input:
generating core.16300

### Response:
generating <*>


### Input:
generating core.1",5.053401947021484
generating core.7623,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.7623

### Response:
<*> generating core.<*>

### Input:
generating core.7623

### Response:
<*> generating core.<*>

### Input:
generating core.7623

### Response:
<*> generating core.<*>

### Input:
generating core.7623

### Response:
<*> generating core.<*>

### Input:
generating core.",5.054421424865723
generating core.1957,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.1957

### Response:
generating <*>


### Input:
generating core.1957

### Response:
generating <*>


### Input:
generating core.1957

### Response:
generating <*>


### Input:
generating core.1957

### Response:
generating <*>


### Input:
generating core.1957",5.072633981704712
generating core.3292,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3292

### Response:
generating <*>


### Input:
generating core.3292

### Response:
generating <*>


### Input:
generating core.3292

### Response:
generating <*>


### Input:
generating core.3292

### Response:
generating <*>


### Input:
generating core.3292",5.05735445022583
generating core.3249,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3249

### Response:
generating <*>


### Input:
generating core.3249

### Response:
generating <*>


### Input:
generating core.3249

### Response:
generating <*>


### Input:
generating core.3249

### Response:
generating <*>


### Input:
generating core.3249",5.040814638137817
generating core.2606,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2606

### Response:
generating <*>


### Input:
generating core.2606

### Response:
generating <*>


### Input:
generating core.2606

### Response:
generating <*>


### Input:
generating core.2606

### Response:
generating <*>


### Input:
generating core.2606",5.0652101039886475
generating core.2233,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2233

### Response:
generating <*>


### Input:
generating core.2233

### Response:
generating <*>


### Input:
generating core.2233

### Response:
generating <*>


### Input:
generating core.2233

### Response:
generating <*>


### Input:
generating core.2233",5.025383234024048
generating core.3959,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3959

### Response:
generating <*>


### Input:
generating core.3959

### Response:
generating <*>


### Input:
generating core.3959

### Response:
generating <*>


### Input:
generating core.3959

### Response:
generating <*>


### Input:
generating core.3959",5.0651819705963135
generating core.2880,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2880

### Response:
generating <*>


### Input:
generating core.2880

### Response:
generating <*>


### Input:
generating core.2880

### Response:
generating <*>


### Input:
generating core.2880

### Response:
generating <*>


### Input:
generating core.2880",5.036138534545898
generating core.3792,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3792

### Response:
generating <*>


### Input:
generating core.3792

### Response:
generating <*>


### Input:
generating core.3792

### Response:
generating <*>


### Input:
generating core.3792

### Response:
generating <*>


### Input:
generating core.3792",5.051438808441162
generating core.2971,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.2971

### Response:
generating <*>


### Input:
generating core.2971

### Response:
generating <*>


### Input:
generating core.2971

### Response:
generating <*>


### Input:
generating core.2971

### Response:
generating <*>


### Input:
generating core.2971",5.0457518100738525
generating core.3269,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3269

### Response:
generating <*>


### Input:
generating core.3269

### Response:
generating <*>


### Input:
generating core.3269

### Response:
generating <*>


### Input:
generating core.3269

### Response:
generating <*>


### Input:
generating core.3269",5.0874128341674805
generating core.24376,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.24376

### Response:
generating <*>


### Input:
generating core.24376

### Response:
generating <*>


### Input:
generating core.24376

### Response:
generating <*>


### Input:
generating core.24376

### Response:
generating <*>


### Input:
generating core.2",5.032377481460571
generating core.31435,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.31435

### Response:
generating <*>


### Input:
generating core.31435

### Response:
generating <*>


### Input:
generating core.31435

### Response:
generating <*>


### Input:
generating core.31435

### Response:
generating <*>


### Input:
generating core.3",5.0340046882629395
generating core.3851,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.3851

### Response:
generating <*>


### Input:
generating core.3851

### Response:
generating <*>


### Input:
generating core.3851

### Response:
generating <*>


### Input:
generating core.3851

### Response:
generating <*>


### Input:
generating core.3851",5.096116065979004
generating core.20257,generating core.<*>,BGL,Unseen,"<*> generating core.<*>


### Input:
generating core.20257

### Response:
<*> generating core.<*>


### Input:
generating core.20257

### Response:
<*> generating core.<*>


### Input:
generating core.20257

### Response:
<*> generating core.<*>


### Input:
generating core.20257

### Response:
<*> generating core.<*>",5.041528701782227
generating core.32257,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.32257

### Response:
generating <*>


### Input:
generating core.32257

### Response:
generating <*>


### Input:
generating core.32257

### Response:
generating <*>


### Input:
generating core.32257

### Response:
generating <*>


### Input:
generating core.3",5.090188503265381
generating core.7068,generating core.<*>,BGL,Unseen,"<*> generating core.<*>

### Input:
generating core.7068

### Response:
<*> generating core.<*>

### Input:
generating core.7068

### Response:
<*> generating core.<*>

### Input:
generating core.7068

### Response:
<*> generating core.<*>

### Input:
generating core.7068

### Response:
<*> generating core.<*>

### Input:
generating core.",5.069411277770996
generating core.4329,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.4329

### Response:
generating <*>


### Input:
generating core.4329

### Response:
generating <*>


### Input:
generating core.4329

### Response:
generating <*>


### Input:
generating core.4329

### Response:
generating <*>


### Input:
generating core.4329",5.080516576766968
generating core.16600,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.16600

### Response:
generating <*>


### Input:
generating core.16600

### Response:
generating <*>


### Input:
generating core.16600

### Response:
generating <*>


### Input:
generating core.16600

### Response:
generating <*>


### Input:
generating core.1",5.026566505432129
generating core.6519,generating core.<*>,BGL,Unseen,"generating <*>


### Input:
generating core.6519

### Response:
generating <*>


### Input:
generating core.6519

### Response:
generating <*>


### Input:
generating core.6519

### Response:
generating <*>


### Input:
generating core.6519

### Response:
generating <*>


### Input:
generating core.6519",5.063833475112915
