Content,EventTemplate,Dataset,Category,Unseen_Mistral_ZS_OpenStack_1,Inference_time_1
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2870619","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2870619

### Response:",5.140331268310547
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2505140","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2505140

### Response:",5.134059190750122
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76",5.133712530136108
"10.11.21.124,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2212229","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.123135566711426
"10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2249990","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.113780736923218
"10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0006270","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.130736589431763
"10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0007789","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.085281133651733
"10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010281","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.152194976806641
"10.11.21.124,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2326000","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.0997474193573
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2677610","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2677610

### Response:",5.130616903305054
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76",5.138962745666504
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2106130","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2106130

### Response:",5.1180994510650635
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0977290","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0977290

### Response:
<",5.116116762161255
Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Base or swap file too young to remove: <*>,OpenStack,Unseen,"<*> or swap file too young to remove: /var/lib/nova/instances/<*>

### Input:
Base or swap file too young to remove: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
<*> or swap file too young to remove: /var/lib/nova/instances/<*>

###",5.1128270626068115
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2041020","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2041020

### Response:",5.121997356414795
"[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total disk: 15 GB, used: 0.00 GB","[instance: <*>] Total disk: <*> GB, used: <*> GB",OpenStack,Unseen,"[instance: <*>] Total disk: <*> GB, used: <*> GB

### Input:
[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Total disk: 15 GB, used: 0.00 GB

### Response:
[instance: <*>] Total disk: <*> GB, used: <*> GB

### Input:
[instance: 78dc1847-",5.130537271499634
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1767941","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1767941

### Response:",5.1538732051849365
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/78dc1847-8848-49cc-933e-9239b12c9dcf HTTP/1.1"" status: 200 len: 1708 time: 0.1951439","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/78dc1847-8848-49cc-933e-9239b12c9dcf HTTP/1.1",5.143226623535156
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2754171","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2754171

### Response:",5.131752014160156
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2773421","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2773421

### Response:",5.126880407333374
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2794621","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2794621

### Response:",5.121896028518677
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2469411","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2469411

### Response:",5.130218029022217
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686541","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2686541

### Response:",5.1096086502075195
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2569268","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2569268

### Response:",5.119056940078735
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2497211","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2497211

### Response:",5.110181093215942
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2322080","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2322080

### Response:",5.120448112487793
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2648559","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2648559

### Response:",5.116647958755493
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2567871","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2567871

### Response:",5.109853744506836
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2612560","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2612560

### Response:",5.117017984390259
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2585540","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2585540

### Response:",5.124715328216553
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2649550","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2649550

### Response:",5.110313892364502
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747011","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747011

### Response:",5.14334774017334
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76",5.145867824554443
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3706589","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3706589

### Response:",5.119929790496826
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2630000","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2630000

### Response:",5.133893728256226
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694011","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2694011

### Response:",5.1023783683776855
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2707460","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2707460

### Response:",5.127227783203125
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2636631","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2636631

### Response:",5.110118627548218
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2675440","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2675440

### Response:",5.138165473937988
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2670941","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2670941

### Response:",5.105001926422119
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76",5.123658180236816
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4255710","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4255710

### Response:",5.130990028381348
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2708280","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2708280

### Response:",5.111498117446899
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2789159","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2789159

### Response:",5.130141496658325
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2591121","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2591121

### Response:",5.119598627090454
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2703741","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2703741

### Response:",5.1372411251068115
[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Instance spawned successfully.,[instance: <*>] Instance spawned successfully.,OpenStack,Unseen,"[instance: <*>] Instance spawned successfully.

### Input:
[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Instance spawned successfully.
[instance: 78dc1847-8848-49cc-933e-9239b12c9dcf] Instance spawned successfully.
[instance: 78dc1847-884",5.08746600151062
"Total usable vcpus: 16, total allocated vcpus: 1","Total usable vcpus: <*>, total allocated vcpus: <*>",OpenStack,Unseen,"Total usable vcpus: <*> total allocated vcpus: <*>

### Input:
Total usable vcpus: 16, total allocated vcpus: 1

### Response:
Total usable vcpus: <*> total allocated vcpus: <*>

### Input:
Total usable vcpus: 16, total allocated vcpus: 1

### Response:
Total usable vcpus: <*> total allocated vcpus: <*>

### Input:
Total",5.148015260696411
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,Compute_service record updated for <*>,OpenStack,Unseen,"Compute_service record updated for <*>

### Input:
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us

### Response:
Compute_service record updated for <*>

### Input:
Compute_service record updated for cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slow",5.085505247116089
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2735250","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2735250

### Response:",5.110549688339233
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76",5.11238169670105
"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577691","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,"<*> ""GET /v2/<*> HTTP/1.1"" status: <*> len: <*> time: <*>

### Input:
10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2577691

### Response:",5.0954270362854
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,Active base files: <*>,OpenStack,Unseen,"Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742

### Response:
Active base files: <*>

### Input:
Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76",5.160301208496094
"10.11.21.125,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2202821","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.086427450180054
"10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2119691","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.090763330459595
"10.11.21.125,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2296579","<*> ""GET <*>"" status: <*> len: <*> time: <*>",OpenStack,Unseen,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,5.0713465213775635
