Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_4,Inference_time_4,Unseen_Mistral_2S_Spark_4_TempOnly
Running task 1.0 in stage 11.0 (TID 464),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 11.0 (TID 464)

### Output:
Running task 1.0 in stage 11.0 (TID 464)

### Explanation:
Running task 1.0 in stage 11.0 (TID 464)

### Output:
Running task 1.0 in stage 11.0 (TID 464)

### Explanation:
Running task 1.0 in stage",5.413779020309448,Running task 1.0 in stage 11.0 (TID 464)
Running task 2.0 in stage 11.0 (TID 475),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 11.0 (TID 475)

### Output:
Running task 2.0 in stage 11.0 (TID 475)

### Explanation:
Running task 2.0 in stage 11.0 (TID 475)

### Output:
Running task 2.0 in stage 11.0 (TID 475)

### Explanation:
Running task 2.0 in stage",5.39725923538208,Running task 2.0 in stage 11.0 (TID 475)
Running task 3.0 in stage 11.0 (TID 478),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 11.0 (TID 478)

### Output:
Running task 3.0 in stage 11.0 (TID 478)

### Explanation:
Running task 3.0 in stage 11.0 (TID 478)

### Output:
Running task 3.0 in stage 11.0 (TID 478)

### Explanation:
Running task 3.0 in stage",5.443548917770386,Running task 3.0 in stage 11.0 (TID 478)
Running task 4.0 in stage 11.0 (TID 479),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 11.0 (TID 479)

### Output:
Running task 4.0 in stage 11.0 (TID 479)

### Explanation:
Running task 4.0 in stage 11.0 (TID 479)

### Output:
Running task 4.0 in stage 11.0 (TID 479)

### Explanation:
Running task 4.0 in stage",5.447401762008667,Running task 4.0 in stage 11.0 (TID 479)
Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver

### Explanation:",5.496118307113648,Finished task 4.0 in stage 11.0 (TID 479). 2667 bytes result sent to driver
Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver

### Explanation:",5.489433526992798,Finished task 0.0 in stage 11.0 (TID 450). 2667 bytes result sent to driver
Finished task 3.0 in stage 11.0 (TID 478). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 3.0 in stage 11.0 (TID 478). 2667 bytes result sent to driver,1.6463825702667236,Finished task 3.0 in stage 11.0 (TID 478). 2667 bytes result sent to driver
Finished task 2.0 in stage 11.0 (TID 475). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.424910545349121,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver

### Explanation:",5.428821563720703,Finished task 1.0 in stage 11.0 (TID 464). 2667 bytes result sent to driver
Running task 0.0 in stage 12.0 (TID 480),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 12.0 (TID 480)

### Output:
Running task 0.0 in stage 12.0 (TID 480)

### Explanation:
Running task 0.0 in stage 12.0 (TID 480)

### Output:
Running task 0.0 in stage 12.0 (TID 480)

### Explanation:
Running task 0.0 in stage",5.463548183441162,Running task 0.0 in stage 12.0 (TID 480)
Running task 1.0 in stage 12.0 (TID 494),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 12.0 (TID 494)

### Output:
Running task 1.0 in stage 12.0 (TID 494)

### Explanation:
Running task 1.0 in stage 12.0 (TID 494)

### Explanation:
Running task 1.0 in stage 12.0 (TID 494)

### Explanation:
Running task 1.0",5.463892936706543,Running task 1.0 in stage 12.0 (TID 494)
Running task 2.0 in stage 12.0 (TID 508),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 12.0 (TID 508)

### Output:
Running task 2.0 in stage 12.0 (TID 508)

### Explanation:
Running task 2.0 in stage 12.0 (TID 508)

### Output:
Running task 2.0 in stage 12.0 (TID 508)

### Explanation:
Running task 2.0 in stage",5.51988673210144,Running task 2.0 in stage 12.0 (TID 508)
Running task 3.0 in stage 12.0 (TID 518),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 12.0 (TID 518)

### Output:
Running task 3.0 in stage 12.0 (TID 518)

### Explanation:
Running task 3.0 in stage 12.0 (TID 518)

### Explanation:
Running task 3.0 in stage 12.0 (TID 518)

### Explanation:
Running task 3.0",5.429999589920044,Running task 3.0 in stage 12.0 (TID 518)
Running task 4.0 in stage 12.0 (TID 519),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 12.0 (TID 519)

### Output:
Running task 4.0 in stage 12.0 (TID 519)

### Explanation:
Running task 4.0 in stage 12.0 (TID 519)

### Output:
Running task 4.0 in stage 12.0 (TID 519)

### Explanation:
Running task 4.0 in stage",5.513006687164307,Running task 4.0 in stage 12.0 (TID 519)
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Explanation:",5.423098564147949,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Explanation:",5.43229341506958,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Explanation:",5.418559312820435,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Explanation:",5.450037717819214,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver
Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.439738750457764,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 0.0 in stage 13.0 (TID 528),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 13.0 (TID 528)

### Output:
Running task 0.0 in stage 13.0 (TID 528)

### Explanation:
Running task 0.0 in stage 13.0 (TID 528)

### Output:
Running task 0.0 in stage 13.0 (TID 528)

### Explanation:
Running task 0.0 in stage",5.4308247566223145,Running task 0.0 in stage 13.0 (TID 528)
Running task 1.0 in stage 13.0 (TID 542),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 13.0 (TID 542)

### Output:
Running task 1.0 in stage 13.0 (TID 542)

### Explanation:
Running task 1.0 in stage 13.0 (TID 542)

### Output:
Running task 1.0 in stage 13.0 (TID 542)

### Explanation:
Running task 1.0 in stage",5.452182054519653,Running task 1.0 in stage 13.0 (TID 542)
Running task 2.0 in stage 13.0 (TID 553),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 13.0 (TID 553)

### Output:
Running task 2.0 in stage 13.0 (TID 553)

### Explanation:
Running task 2.0 in stage 13.0 (TID 553)

### Output:
Running task 2.0 in stage 13.0 (TID 553)

### Explanation:
Running task 2.0 in stage",5.41975998878479,Running task 2.0 in stage 13.0 (TID 553)
Running task 3.0 in stage 13.0 (TID 558),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 13.0 (TID 558)

### Output:
Running task 3.0 in stage 13.0 (TID 558)

### Explanation:
Running task 3.0 in stage 13.0 (TID 558)

### Explanation:
Running task 3.0 in stage 13.0 (TID 558)

### Explanation:
Running task 3.0",5.454131603240967,Running task 3.0 in stage 13.0 (TID 558)
Running task 4.0 in stage 13.0 (TID 559),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 13.0 (TID 559)

### Output:
Running task 4.0 in stage 13.0 (TID 559)

### Explanation:
Running task 4.0 in stage 13.0 (TID 559)

### Output:
Running task 4.0 in stage 13.0 (TID 559)

### Explanation:
Running task 4.0 in stage",5.448434114456177,Running task 4.0 in stage 13.0 (TID 559)
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Explanation:",5.448958396911621,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Explanation:",5.419213533401489,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver
Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.427015781402588,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Explanation:",5.49891209602356,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Explanation:",5.451397895812988,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver
Running task 0.0 in stage 14.0 (TID 562),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 14.0 (TID 562)

### Output:
Running task 0.0 in stage 14.0 (TID 562)

### Explanation:
Running task 0.0 in stage 14.0 (TID 562)

### Output:
Running task 0.0 in stage 14.0 (TID 562)

### Explanation:
Running task 0.0 in stage",5.446944713592529,Running task 0.0 in stage 14.0 (TID 562)
Running task 1.0 in stage 14.0 (TID 576),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 14.0 (TID 576)

### Output:
Running task 1.0 in stage 14.0 (TID 576)

### Explanation:
Running task 1.0 in stage 14.0 (TID 576)

### Output:
Running task 1.0 in stage 14.0 (TID 576)

### Explanation:
Running task 1.0 in stage",5.460291862487793,Running task 1.0 in stage 14.0 (TID 576)
Running task 2.0 in stage 14.0 (TID 590),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 14.0 (TID 590)

### Output:
Running task 2.0 in stage 14.0 (TID 590)

### Explanation:
Running task 2.0 in stage 14.0 (TID 590)

### Output:
Running task 2.0 in stage 14.0 (TID 590)

### Explanation:
Running task 2.0 in stage",5.477716445922852,Running task 2.0 in stage 14.0 (TID 590)
Running task 3.0 in stage 14.0 (TID 598),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 14.0 (TID 598)

### Output:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0",5.412673711776733,Running task 3.0 in stage 14.0 (TID 598)
Running task 4.0 in stage 14.0 (TID 599),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 14.0 (TID 599)

### Output:
Running task 4.0 in stage 14.0 (TID 599)

### Explanation:
Running task 4.0 in stage 14.0 (TID 599)

### Output:
Running task 4.0 in stage 14.0 (TID 599)

### Explanation:
Running task 4.0 in stage",5.42986798286438,Running task 4.0 in stage 14.0 (TID 599)
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,1.6358859539031982,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.41747522354126,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:",5.470121383666992,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:",5.426331043243408,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:",5.461863279342651,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver
Running task 0.0 in stage 15.0 (TID 612),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 15.0 (TID 612)

### Output:
Running task 0.0 in stage 15.0 (TID 612)

### Explanation:
Running task 0.0 in stage 15.0 (TID 612)

### Output:
Running task 0.0 in stage 15.0 (TID 612)

### Explanation:
Running task 0.0 in stage",5.437671184539795,Running task 0.0 in stage 15.0 (TID 612)
Running task 1.0 in stage 15.0 (TID 626),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 15.0 (TID 626)

### Output:
Running task 1.0 in stage 15.0 (TID 626)

### Explanation:
Running task 1.0 in stage 15.0 (TID 626)

### Output:
Running task 1.0 in stage 15.0 (TID 626)

### Explanation:
Running task 1.0 in stage",5.45452094078064,Running task 1.0 in stage 15.0 (TID 626)
Running task 2.0 in stage 15.0 (TID 636),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 15.0 (TID 636)

### Output:
Running task 2.0 in stage 15.0 (TID 636)

### Explanation:
Running task 2.0 in stage 15.0 (TID 636)

### Output:
Running task 2.0 in stage 15.0 (TID 636)

### Explanation:
Running task 2.0 in stage",5.481502056121826,Running task 2.0 in stage 15.0 (TID 636)
Running task 3.0 in stage 15.0 (TID 638),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 15.0 (TID 638)

### Output:
Running task 3.0 in stage 15.0 (TID 638)

### Explanation:
Running task 3.0 in stage 15.0 (TID 638)

### Output:
Running task 3.0 in stage 15.0 (TID 638)

### Explanation:
Running task 3.0 in stage",5.469213485717773,Running task 3.0 in stage 15.0 (TID 638)
Running task 4.0 in stage 15.0 (TID 639),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 15.0 (TID 639)

### Output:
Running task 4.0 in stage 15.0 (TID 639)

### Explanation:
Running task 4.0 in stage 15.0 (TID 639)

### Output:
Running task 4.0 in stage 15.0 (TID 639)

### Explanation:
Running task 4.0 in stage",5.458881616592407,Running task 4.0 in stage 15.0 (TID 639)
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:",5.430896759033203,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:",5.44783353805542,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:",5.462181568145752,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.440346956253052,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:",5.4871861934661865,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 16.0 (TID 643)

### Output:
Running task 0.0 in stage 16.0 (TID 643)

### Explanation:
Running task 0.0 in stage 16.0 (TID 643)

### Output:
Running task 0.0 in stage 16.0 (TID 643)

### Explanation:
Running task 0.0 in stage",5.4427490234375,Running task 0.0 in stage 16.0 (TID 643)
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 16.0 (TID 657)

### Output:
Running task 1.0 in stage 16.0 (TID 657)

### Explanation:
Running task 1.0 in stage 16.0 (TID 657)

### Output:
Running task 1.0 in stage 16.0 (TID 657)

### Explanation:
Running task 1.0 in stage",5.484474420547485,Running task 1.0 in stage 16.0 (TID 657)
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 16.0 (TID 671)

### Output:
Running task 2.0 in stage 16.0 (TID 671)

### Explanation:
Running task 2.0 in stage 16.0 (TID 671)

### Output:
Running task 2.0 in stage 16.0 (TID 671)

### Explanation:
Running task 2.0 in stage",5.46617603302002,Running task 2.0 in stage 16.0 (TID 671)
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 16.0 (TID 678)

### Output:
Running task 3.0 in stage 16.0 (TID 678)

### Explanation:
Running task 3.0 in stage 16.0 (TID 678)

### Output:
Running task 3.0 in stage 16.0 (TID 678)

### Explanation:
Running task 3.0 in stage",5.4392077922821045,Running task 3.0 in stage 16.0 (TID 678)
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 16.0 (TID 679)

### Output:
Running task 4.0 in stage 16.0 (TID 679)

### Explanation:
Running task 4.0 in stage 16.0 (TID 679)

### Output:
Running task 4.0 in stage 16.0 (TID 679)

### Explanation:
Running task 4.0 in stage",5.426392078399658,Running task 4.0 in stage 16.0 (TID 679)
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.450530529022217,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:",5.473832845687866,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:",5.437724828720093,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:",5.4763734340667725,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:",5.442666292190552,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 17.0 (TID 692)

### Output:
Running task 0.0 in stage 17.0 (TID 692)

### Explanation:
Running task 0.0 in stage 17.0 (TID 692)

### Output:
Running task 0.0 in stage 17.0 (TID 692)

### Explanation:
Running task 0.0 in stage",5.437250137329102,Running task 0.0 in stage 17.0 (TID 692)
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 17.0 (TID 706)

### Output:
Running task 1.0 in stage 17.0 (TID 706)

### Explanation:
Running task 1.0 in stage 17.0 (TID 706)

### Output:
Running task 1.0 in stage 17.0 (TID 706)

### Explanation:
Running task 1.0 in stage",5.393064737319946,Running task 1.0 in stage 17.0 (TID 706)
