Content,EventTemplate,Dataset,Category,New_Mistral_2S_HPC_1,Inference_time_1,New_Mistral_2S_HPC_1_TempOnly
Link error,Link error,HPC,New,"Link error

### Explanation:
Link error

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.282159328460693,Link error
Link error,Link error,HPC,New,"Link error

### Explanation:
Link error

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.258854150772095,Link error
Link error,Link error,HPC,New,"Link error

### Explanation:
Link error

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.306744337081909,Link error
Link in reset,Link in reset,HPC,New,Link in reset,0.3751864433288574,Link in reset
Link ok,Link ok,HPC,New,"Link ok

### Explanation:
Link ok",0.7461152076721191,Link ok
Link error on broadcast tree Interconnect-0T00:00:2:1,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,"Link error on broadcast tree Interconnect-0T00:00:2:1

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070",5.313392400741577,Link error on broadcast tree Interconnect-0T00:00:2:1
Link error on broadcast tree Interconnect-1T00:00:3:6,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,"Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:3:6

### Response:
Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:3:6

### Response:
Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:3:6

### Response:
Link error on broadcast tree <",5.307321786880493,Link error on broadcast tree <*>
Link error on broadcast tree Interconnect-1T00:00:2:0,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,"Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:2:0

### Response:
Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:2:0

### Response:
Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:2:0

### Response:
Link error on broadcast tree <",5.281719923019409,Link error on broadcast tree <*>
Link error on broadcast tree Interconnect-1T00:00:2:0,Link error on broadcast tree Interconnect-<*>:<*>:<*>:<*>,HPC,New,"Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:2:0

### Response:
Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:2:0

### Response:
Link error on broadcast tree <*>

### Input:
Link error on broadcast tree Interconnect-1T00:00:2:0

### Response:
Link error on broadcast tree <",5.312812089920044,Link error on broadcast tree <*>
ServerFileSystem: ServerFileSystem domain root14_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem = , ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x",5.282447814941406,"ServerFileSystem = , ServerFileSystem domain <*> is full"
ServerFileSystem: ServerFileSystem domain root10_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.321099519729614,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.277794361114502,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root13_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.309340715408325,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root26_tmp is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.271930932998657,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root7_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.354680061340332,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root1_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.273857593536377,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.319051265716553,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root3_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.294396877288818,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root25_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.273500680923462,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root26_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.268611669540405,ServerFileSystem: ServerFileSystem domain <*> is full
ServerFileSystem: ServerFileSystem domain root22_local is full,ServerFileSystem: ServerFileSystem domain <*> is full,HPC,New,"ServerFileSystem: ServerFileSystem domain <*> is full

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to renew session (0x1",5.308375597000122,ServerFileSystem: ServerFileSystem domain <*> is full
ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96

### Response:
ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node node-96

### Response:
ClusterFileSystem: ServerFileSystem domain",5.284106731414795,ClusterFileSystem: ServerFileSystem domain cluster_root_backup is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-160,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node <*>,1.0572373867034912,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root3_domain is no longer served by node node-128,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.31085729598999,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root9_domain is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.295017719268799,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root10_domain is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.295284986495972,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-96

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served",5.322456121444702,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root30_domain is no longer served by node node-0

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node",5.275692701339722,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root26_domain is no longer served by node node-57

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served",5.3000452518463135,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root29_local is no longer served by node node-28,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.282120943069458,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root12_domain is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>,0.9660568237304688,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root5_domain is no longer served by node node-196

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served",5.281631946563721,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,1.013770341873169,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node <*>,1.0848631858825684,ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>,0.963735818862915,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>,0.960540771484375,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.279015779495239,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.27264666557312,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node",5.294595241546631,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>,0.9707894325256348,ClusterFileSystem: ServerFileSystem <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.269751310348511,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.3043053150177,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.301530838012695,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node <*>,1.0985777378082275,ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167

### Response:
ClusterFileSystem: ServerFileSystem domain <*> is no longer served",5.280547142028809,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.263872385025024,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node <*>,1.1538052558898926,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node <*>,1.0433225631713867,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.288730144500732,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.279373645782471,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.323920726776123,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node <*>,1.13877272605896,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:50",5.274446964263916,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node <*>,1.1384775638580322,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.309659242630005,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.255637168884277,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,"ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>

### Input:
Error = , LOGIN chdir(/home/spelce1/UMT2K/umt2k/ckpt_umt2k_src/TEST/NEW_TEST) failed: No such file at /10.10.34.20:56374 point [/TEST/NEW_TEST], connect to proxy proxy.cse.cuhk.edu.hk:5070 to",5.301445007324219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>
running,running,HPC,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.065532922744751,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
running,running,HPC,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.073422908782959,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
running,running,HPC,New,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)",2.0706615447998047,"ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)"
