Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_2,Inference_time_2,Unseen_Mistral_2S_Spark_2_TempOnly
Running task 1.0 in stage 12.0 (TID 494),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 12.0 (TID 494)

### Output:
Running task 1.0 in stage 12.0 (TID 494)

### Explanation:
Running task 1.0 in stage 12.0 (TID 494)

### Explanation:
Running task 1.0 in stage 12.0 (TID 494)

### Explanation:
Running task 1.0",5.427286386489868,Running task 1.0 in stage 12.0 (TID 494)
Running task 2.0 in stage 12.0 (TID 508),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 12.0 (TID 508)

### Output:
Running task 2.0 in stage 12.0 (TID 508)

### Explanation:
Running task 2.0 in stage 12.0 (TID 508)

### Output:
Running task 2.0 in stage 12.0 (TID 508)

### Explanation:
Running task 2.0 in stage",5.443944931030273,Running task 2.0 in stage 12.0 (TID 508)
Running task 3.0 in stage 12.0 (TID 518),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 12.0 (TID 518)

### Output:
Running task 3.0 in stage 12.0 (TID 518)

### Explanation:
Running task 3.0 in stage 12.0 (TID 518)

### Explanation:
Running task 3.0 in stage 12.0 (TID 518)

### Explanation:
Running task 3.0",5.46363091468811,Running task 3.0 in stage 12.0 (TID 518)
Running task 4.0 in stage 12.0 (TID 519),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 12.0 (TID 519)

### Output:
Running task 4.0 in stage 12.0 (TID 519)

### Explanation:
Running task 4.0 in stage 12.0 (TID 519)

### Output:
Running task 4.0 in stage 12.0 (TID 519)

### Explanation:
Running task 4.0 in stage",5.440111875534058,Running task 4.0 in stage 12.0 (TID 519)
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver

### Explanation:",5.4687488079071045,Finished task 0.0 in stage 12.0 (TID 480). 2155 bytes result sent to driver
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver

### Explanation:",5.437057256698608,Finished task 3.0 in stage 12.0 (TID 518). 2155 bytes result sent to driver
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver

### Explanation:",5.471094131469727,Finished task 4.0 in stage 12.0 (TID 519). 2155 bytes result sent to driver
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver

### Explanation:",5.406881093978882,Finished task 1.0 in stage 12.0 (TID 494). 2105 bytes result sent to driver
Finished task 2.0 in stage 12.0 (TID 508). 2155 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4770123958587646,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Running task 0.0 in stage 13.0 (TID 528),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 13.0 (TID 528)

### Output:
Running task 0.0 in stage 13.0 (TID 528)

### Explanation:
Running task 0.0 in stage 13.0 (TID 528)

### Output:
Running task 0.0 in stage 13.0 (TID 528)

### Explanation:
Running task 0.0 in stage",5.420989751815796,Running task 0.0 in stage 13.0 (TID 528)
Running task 1.0 in stage 13.0 (TID 542),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 13.0 (TID 542)

### Output:
Running task 1.0 in stage 13.0 (TID 542)

### Explanation:
Running task 1.0 in stage 13.0 (TID 542)

### Output:
Running task 1.0 in stage 13.0 (TID 542)

### Explanation:
Running task 1.0 in stage",5.452936887741089,Running task 1.0 in stage 13.0 (TID 542)
Running task 2.0 in stage 13.0 (TID 553),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 13.0 (TID 553)

### Output:
Running task 2.0 in stage 13.0 (TID 553)

### Explanation:
Running task 2.0 in stage 13.0 (TID 553)

### Output:
Running task 2.0 in stage 13.0 (TID 553)

### Explanation:
Running task 2.0 in stage",5.461557865142822,Running task 2.0 in stage 13.0 (TID 553)
Running task 3.0 in stage 13.0 (TID 558),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 13.0 (TID 558)

### Output:
Running task 3.0 in stage 13.0 (TID 558)

### Explanation:
Running task 3.0 in stage 13.0 (TID 558)

### Explanation:
Running task 3.0 in stage 13.0 (TID 558)

### Explanation:
Running task 3.0",5.449195146560669,Running task 3.0 in stage 13.0 (TID 558)
Running task 4.0 in stage 13.0 (TID 559),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 13.0 (TID 559)

### Output:
Running task 4.0 in stage 13.0 (TID 559)

### Explanation:
Running task 4.0 in stage 13.0 (TID 559)

### Output:
Running task 4.0 in stage 13.0 (TID 559)

### Explanation:
Running task 4.0 in stage",5.418625831604004,Running task 4.0 in stage 13.0 (TID 559)
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver

### Explanation:",5.420101404190064,Finished task 0.0 in stage 13.0 (TID 528). 2256 bytes result sent to driver
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver

### Explanation:",5.4320595264434814,Finished task 4.0 in stage 13.0 (TID 559). 2241 bytes result sent to driver
Finished task 2.0 in stage 13.0 (TID 553). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.422139406204224,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver

### Explanation:",5.47247838973999,Finished task 1.0 in stage 13.0 (TID 542). 2241 bytes result sent to driver
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver

### Explanation:",5.438117504119873,Finished task 3.0 in stage 13.0 (TID 558). 2257 bytes result sent to driver
Running task 0.0 in stage 14.0 (TID 562),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 14.0 (TID 562)

### Output:
Running task 0.0 in stage 14.0 (TID 562)

### Explanation:
Running task 0.0 in stage 14.0 (TID 562)

### Output:
Running task 0.0 in stage 14.0 (TID 562)

### Explanation:
Running task 0.0 in stage",5.397082328796387,Running task 0.0 in stage 14.0 (TID 562)
Running task 1.0 in stage 14.0 (TID 576),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 14.0 (TID 576)

### Output:
Running task 1.0 in stage 14.0 (TID 576)

### Explanation:
Running task 1.0 in stage 14.0 (TID 576)

### Output:
Running task 1.0 in stage 14.0 (TID 576)

### Explanation:
Running task 1.0 in stage",5.440597057342529,Running task 1.0 in stage 14.0 (TID 576)
Running task 2.0 in stage 14.0 (TID 590),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 14.0 (TID 590)

### Output:
Running task 2.0 in stage 14.0 (TID 590)

### Explanation:
Running task 2.0 in stage 14.0 (TID 590)

### Output:
Running task 2.0 in stage 14.0 (TID 590)

### Explanation:
Running task 2.0 in stage",5.422054767608643,Running task 2.0 in stage 14.0 (TID 590)
Running task 3.0 in stage 14.0 (TID 598),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 14.0 (TID 598)

### Output:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0",5.421653509140015,Running task 3.0 in stage 14.0 (TID 598)
Running task 4.0 in stage 14.0 (TID 599),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 14.0 (TID 599)

### Output:
Running task 4.0 in stage 14.0 (TID 599)

### Explanation:
Running task 4.0 in stage 14.0 (TID 599)

### Output:
Running task 4.0 in stage 14.0 (TID 599)

### Explanation:
Running task 4.0 in stage",5.416427612304688,Running task 4.0 in stage 14.0 (TID 599)
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,1.6744134426116943,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.442969560623169,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:",5.409999847412109,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:",5.520166873931885,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:",5.442013502120972,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver
Running task 0.0 in stage 15.0 (TID 612),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 15.0 (TID 612)

### Output:
Running task 0.0 in stage 15.0 (TID 612)

### Explanation:
Running task 0.0 in stage 15.0 (TID 612)

### Output:
Running task 0.0 in stage 15.0 (TID 612)

### Explanation:
Running task 0.0 in stage",5.481401681900024,Running task 0.0 in stage 15.0 (TID 612)
Running task 1.0 in stage 15.0 (TID 626),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 15.0 (TID 626)

### Output:
Running task 1.0 in stage 15.0 (TID 626)

### Explanation:
Running task 1.0 in stage 15.0 (TID 626)

### Output:
Running task 1.0 in stage 15.0 (TID 626)

### Explanation:
Running task 1.0 in stage",5.454585313796997,Running task 1.0 in stage 15.0 (TID 626)
Running task 2.0 in stage 15.0 (TID 636),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 15.0 (TID 636)

### Output:
Running task 2.0 in stage 15.0 (TID 636)

### Explanation:
Running task 2.0 in stage 15.0 (TID 636)

### Output:
Running task 2.0 in stage 15.0 (TID 636)

### Explanation:
Running task 2.0 in stage",5.501081466674805,Running task 2.0 in stage 15.0 (TID 636)
Running task 3.0 in stage 15.0 (TID 638),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 15.0 (TID 638)

### Output:
Running task 3.0 in stage 15.0 (TID 638)

### Explanation:
Running task 3.0 in stage 15.0 (TID 638)

### Output:
Running task 3.0 in stage 15.0 (TID 638)

### Explanation:
Running task 3.0 in stage",5.42902398109436,Running task 3.0 in stage 15.0 (TID 638)
Running task 4.0 in stage 15.0 (TID 639),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 15.0 (TID 639)

### Output:
Running task 4.0 in stage 15.0 (TID 639)

### Explanation:
Running task 4.0 in stage 15.0 (TID 639)

### Output:
Running task 4.0 in stage 15.0 (TID 639)

### Explanation:
Running task 4.0 in stage",5.417782545089722,Running task 4.0 in stage 15.0 (TID 639)
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:",5.440294981002808,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:",5.430110454559326,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:",5.434746980667114,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.434659004211426,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:",5.426292896270752,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 16.0 (TID 643)

### Output:
Running task 0.0 in stage 16.0 (TID 643)

### Explanation:
Running task 0.0 in stage 16.0 (TID 643)

### Output:
Running task 0.0 in stage 16.0 (TID 643)

### Explanation:
Running task 0.0 in stage",5.384369850158691,Running task 0.0 in stage 16.0 (TID 643)
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 16.0 (TID 657)

### Output:
Running task 1.0 in stage 16.0 (TID 657)

### Explanation:
Running task 1.0 in stage 16.0 (TID 657)

### Output:
Running task 1.0 in stage 16.0 (TID 657)

### Explanation:
Running task 1.0 in stage",5.405004501342773,Running task 1.0 in stage 16.0 (TID 657)
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 16.0 (TID 671)

### Output:
Running task 2.0 in stage 16.0 (TID 671)

### Explanation:
Running task 2.0 in stage 16.0 (TID 671)

### Output:
Running task 2.0 in stage 16.0 (TID 671)

### Explanation:
Running task 2.0 in stage",5.367993593215942,Running task 2.0 in stage 16.0 (TID 671)
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 16.0 (TID 678)

### Output:
Running task 3.0 in stage 16.0 (TID 678)

### Explanation:
Running task 3.0 in stage 16.0 (TID 678)

### Output:
Running task 3.0 in stage 16.0 (TID 678)

### Explanation:
Running task 3.0 in stage",5.425958156585693,Running task 3.0 in stage 16.0 (TID 678)
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 16.0 (TID 679)

### Output:
Running task 4.0 in stage 16.0 (TID 679)

### Explanation:
Running task 4.0 in stage 16.0 (TID 679)

### Output:
Running task 4.0 in stage 16.0 (TID 679)

### Explanation:
Running task 4.0 in stage",5.430583477020264,Running task 4.0 in stage 16.0 (TID 679)
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.4277892112731934,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:",5.417361497879028,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:",5.403773784637451,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:",5.452555179595947,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:",5.428359031677246,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 17.0 (TID 692)

### Output:
Running task 0.0 in stage 17.0 (TID 692)

### Explanation:
Running task 0.0 in stage 17.0 (TID 692)

### Output:
Running task 0.0 in stage 17.0 (TID 692)

### Explanation:
Running task 0.0 in stage",5.467980146408081,Running task 0.0 in stage 17.0 (TID 692)
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 17.0 (TID 706)

### Output:
Running task 1.0 in stage 17.0 (TID 706)

### Explanation:
Running task 1.0 in stage 17.0 (TID 706)

### Output:
Running task 1.0 in stage 17.0 (TID 706)

### Explanation:
Running task 1.0 in stage",5.41953444480896,Running task 1.0 in stage 17.0 (TID 706)
Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 17.0 (TID 716)

### Output:
Running task 2.0 in stage 17.0 (TID 716)

### Explanation:
Running task 2.0 in stage 17.0 (TID 716)

### Output:
Running task 2.0 in stage 17.0 (TID 716)

### Explanation:
Running task 2.0 in stage",5.444660663604736,Running task 2.0 in stage 17.0 (TID 716)
Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 17.0 (TID 718)

### Output:
Running task 3.0 in stage 17.0 (TID 718)

### Explanation:
Running task 3.0 in stage 17.0 (TID 718)

### Output:
Running task 3.0 in stage 17.0 (TID 718)

### Explanation:
Running task 3.0 in stage",5.415478706359863,Running task 3.0 in stage 17.0 (TID 718)
Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 17.0 (TID 719)

### Output:
Running task 4.0 in stage 17.0 (TID 719)

### Explanation:
Running task 4.0 in stage 17.0 (TID 719)

### Output:
Running task 4.0 in stage 17.0 (TID 719)

### Explanation:
Running task 4.0 in stage",5.443305492401123,Running task 4.0 in stage 17.0 (TID 719)
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Explanation:",5.436846256256104,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Explanation:",5.427937984466553,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.433032989501953,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```"
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Explanation:",5.404762029647827,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Explanation:",5.441958427429199,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver
Running task 0.0 in stage 18.0 (TID 722),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 18.0 (TID 722)

### Output:
Running task 0.0 in stage 18.0 (TID 722)

### Explanation:
Running task 0.0 in stage 18.0 (TID 722)

### Output:
Running task 0.0 in stage 18.0 (TID 722)

### Explanation:
Running task 0.0 in stage",5.41672945022583,Running task 0.0 in stage 18.0 (TID 722)
Running task 1.0 in stage 18.0 (TID 736),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 18.0 (TID 736)

### Output:
Running task 1.0 in stage 18.0 (TID 736)

### Explanation:
Running task 1.0 in stage 18.0 (TID 736)

### Explanation:
Running task 1.0 in stage 18.0 (TID 736)

### Explanation:
Running task 1.0",5.457186460494995,Running task 1.0 in stage 18.0 (TID 736)
