Content,EventTemplate,Dataset,Category,Unseen_Mistral_2S_Spark_1,Inference_time_1
Running task 0.0 in stage 14.0 (TID 562),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 14.0 (TID 562)

### Output:
Running task 0.0 in stage 14.0 (TID 562)

### Explanation:
Running task 0.0 in stage 14.0 (TID 562)

### Output:
Running task 0.0 in stage 14.0 (TID 562)

### Explanation:
Running task 0.0 in stage",5.161675930023193
Running task 1.0 in stage 14.0 (TID 576),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 14.0 (TID 576)

### Output:
Running task 1.0 in stage 14.0 (TID 576)

### Explanation:
Running task 1.0 in stage 14.0 (TID 576)

### Output:
Running task 1.0 in stage 14.0 (TID 576)

### Explanation:
Running task 1.0 in stage",5.233698606491089
Running task 2.0 in stage 14.0 (TID 590),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 14.0 (TID 590)

### Output:
Running task 2.0 in stage 14.0 (TID 590)

### Explanation:
Running task 2.0 in stage 14.0 (TID 590)

### Output:
Running task 2.0 in stage 14.0 (TID 590)

### Explanation:
Running task 2.0 in stage",5.197627067565918
Running task 3.0 in stage 14.0 (TID 598),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 14.0 (TID 598)

### Output:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0 in stage 14.0 (TID 598)

### Output:
Running task 3.0 in stage 14.0 (TID 598)

### Explanation:
Running task 3.0 in stage",5.204484224319458
Running task 4.0 in stage 14.0 (TID 599),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 14.0 (TID 599)

### Output:
Running task 4.0 in stage 14.0 (TID 599)

### Explanation:
Running task 4.0 in stage 14.0 (TID 599)

### Output:
Running task 4.0 in stage 14.0 (TID 599)

### Explanation:
Running task 4.0 in stage",5.1936118602752686
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver

### Explanation:",5.19624924659729
Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2982935905456543
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver

### Explanation:",5.2408764362335205
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver

### Explanation:",5.286088705062866
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver

### Explanation:",5.215229272842407
Running task 0.0 in stage 15.0 (TID 612),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 15.0 (TID 612)

### Output:
Running task 0.0 in stage 15.0 (TID 612)

### Explanation:
Running task 0.0 in stage 15.0 (TID 612)

### Output:
Running task 0.0 in stage 15.0 (TID 612)

### Explanation:
Running task 0.0 in stage",5.266280889511108
Running task 1.0 in stage 15.0 (TID 626),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 15.0 (TID 626)

### Output:
Running task 1.0 in stage 15.0 (TID 626)

### Explanation:
Running task 1.0 in stage 15.0 (TID 626)

### Output:
Running task 1.0 in stage 15.0 (TID 626)

### Explanation:
Running task 1.0 in stage",5.307025194168091
Running task 2.0 in stage 15.0 (TID 636),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 15.0 (TID 636)

### Output:
Running task 2.0 in stage 15.0 (TID 636)

### Explanation:
Running task 2.0 in stage 15.0 (TID 636)

### Output:
Running task 2.0 in stage 15.0 (TID 636)

### Explanation:
Running task 2.0 in stage",5.254826307296753
Running task 3.0 in stage 15.0 (TID 638),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 15.0 (TID 638)

### Output:
Running task 3.0 in stage 15.0 (TID 638)

### Explanation:
Running task 3.0 in stage 15.0 (TID 638)

### Output:
Running task 3.0 in stage 15.0 (TID 638)

### Explanation:
Running task 3.0 in stage",5.32953143119812
Running task 4.0 in stage 15.0 (TID 639),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 15.0 (TID 639)

### Output:
Running task 4.0 in stage 15.0 (TID 639)

### Explanation:
Running task 4.0 in stage 15.0 (TID 639)

### Output:
Running task 4.0 in stage 15.0 (TID 639)

### Explanation:
Running task 4.0 in stage",5.256887435913086
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver

### Explanation:",5.212574243545532
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver

### Explanation:",5.148555755615234
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver

### Explanation:",5.1683244705200195
Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2199490070343018
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver

### Explanation:",5.137132883071899
Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 16.0 (TID 643)

### Output:
Running task 0.0 in stage 16.0 (TID 643)

### Explanation:
Running task 0.0 in stage 16.0 (TID 643)

### Output:
Running task 0.0 in stage 16.0 (TID 643)

### Explanation:
Running task 0.0 in stage",5.22372031211853
Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 16.0 (TID 657)

### Output:
Running task 1.0 in stage 16.0 (TID 657)

### Explanation:
Running task 1.0 in stage 16.0 (TID 657)

### Output:
Running task 1.0 in stage 16.0 (TID 657)

### Explanation:
Running task 1.0 in stage",5.169336318969727
Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 16.0 (TID 671)

### Output:
Running task 2.0 in stage 16.0 (TID 671)

### Explanation:
Running task 2.0 in stage 16.0 (TID 671)

### Output:
Running task 2.0 in stage 16.0 (TID 671)

### Explanation:
Running task 2.0 in stage",5.238121747970581
Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 16.0 (TID 678)

### Output:
Running task 3.0 in stage 16.0 (TID 678)

### Explanation:
Running task 3.0 in stage 16.0 (TID 678)

### Output:
Running task 3.0 in stage 16.0 (TID 678)

### Explanation:
Running task 3.0 in stage",5.216310262680054
Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 16.0 (TID 679)

### Output:
Running task 4.0 in stage 16.0 (TID 679)

### Explanation:
Running task 4.0 in stage 16.0 (TID 679)

### Output:
Running task 4.0 in stage 16.0 (TID 679)

### Explanation:
Running task 4.0 in stage",5.288325548171997
Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2618579864501953
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver

### Explanation:",5.2425696849823
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver

### Explanation:",5.276108980178833
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver

### Explanation:",5.234990119934082
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver

### Explanation:",5.289226293563843
Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 17.0 (TID 692)

### Output:
Running task 0.0 in stage 17.0 (TID 692)

### Explanation:
Running task 0.0 in stage 17.0 (TID 692)

### Output:
Running task 0.0 in stage 17.0 (TID 692)

### Explanation:
Running task 0.0 in stage",5.257192611694336
Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 17.0 (TID 706)

### Output:
Running task 1.0 in stage 17.0 (TID 706)

### Explanation:
Running task 1.0 in stage 17.0 (TID 706)

### Output:
Running task 1.0 in stage 17.0 (TID 706)

### Explanation:
Running task 1.0 in stage",5.332668304443359
Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 17.0 (TID 716)

### Output:
Running task 2.0 in stage 17.0 (TID 716)

### Explanation:
Running task 2.0 in stage 17.0 (TID 716)

### Output:
Running task 2.0 in stage 17.0 (TID 716)

### Explanation:
Running task 2.0 in stage",5.175108432769775
Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 17.0 (TID 718)

### Output:
Running task 3.0 in stage 17.0 (TID 718)

### Explanation:
Running task 3.0 in stage 17.0 (TID 718)

### Output:
Running task 3.0 in stage 17.0 (TID 718)

### Explanation:
Running task 3.0 in stage",5.124410390853882
Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 17.0 (TID 719)

### Output:
Running task 4.0 in stage 17.0 (TID 719)

### Explanation:
Running task 4.0 in stage 17.0 (TID 719)

### Output:
Running task 4.0 in stage 17.0 (TID 719)

### Explanation:
Running task 4.0 in stage",5.169509410858154
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver

### Explanation:",5.166095733642578
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver

### Explanation:",5.1765806674957275
Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2300992012023926
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver

### Explanation:",5.217768907546997
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver

### Explanation:",5.14070200920105
Running task 0.0 in stage 18.0 (TID 722),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 18.0 (TID 722)

### Output:
Running task 0.0 in stage 18.0 (TID 722)

### Explanation:
Running task 0.0 in stage 18.0 (TID 722)

### Output:
Running task 0.0 in stage 18.0 (TID 722)

### Explanation:
Running task 0.0 in stage",5.192758083343506
Running task 1.0 in stage 18.0 (TID 736),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 18.0 (TID 736)

### Output:
Running task 1.0 in stage 18.0 (TID 736)

### Explanation:
Running task 1.0 in stage 18.0 (TID 736)

### Output:
Running task 1.0 in stage 18.0 (TID 736)

### Explanation:
Running task 1.0 in stage",5.315066814422607
Running task 2.0 in stage 18.0 (TID 750),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 18.0 (TID 750)

### Output:
Running task 2.0 in stage 18.0 (TID 750)

### Explanation:
Running task 2.0 in stage 18.0 (TID 750)

### Output:
Running task 2.0 in stage 18.0 (TID 750)

### Explanation:
Running task 2.0 in stage",5.225896596908569
Running task 3.0 in stage 18.0 (TID 758),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 18.0 (TID 758)

### Output:
Running task 3.0 in stage 18.0 (TID 758)

### Explanation:
Running task 3.0 in stage 18.0 (TID 758)

### Output:
Running task 3.0 in stage 18.0 (TID 758)

### Explanation:
Running task 3.0 in stage",5.231634855270386
Running task 4.0 in stage 18.0 (TID 759),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 18.0 (TID 759)

### Output:
Running task 4.0 in stage 18.0 (TID 759)

### Explanation:
Running task 4.0 in stage 18.0 (TID 759)

### Output:
Running task 4.0 in stage 18.0 (TID 759)

### Explanation:
Running task 4.0 in stage",5.2372260093688965
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 18.0 (TID 759). 2087 bytes result sent to driver

### Explanation:",5.266513347625732
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 18.0 (TID 722). 2087 bytes result sent to driver

### Explanation:",5.228712558746338
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 18.0 (TID 758). 2087 bytes result sent to driver

### Explanation:",5.26939582824707
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 18.0 (TID 736). 2087 bytes result sent to driver

### Explanation:",5.2252113819122314
Finished task 2.0 in stage 18.0 (TID 750). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.2295477390289307
Running task 0.0 in stage 19.0 (TID 762),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 19.0 (TID 762)

### Output:
Running task 0.0 in stage 19.0 (TID 762)

### Explanation:
Running task 0.0 in stage 19.0 (TID 762)

### Output:
Running task 0.0 in stage 19.0 (TID 762)

### Explanation:
Running task 0.0 in stage",5.203011512756348
Running task 1.0 in stage 19.0 (TID 776),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 19.0 (TID 776)

### Output:
Running task 1.0 in stage 19.0 (TID 776)

### Explanation:
Running task 1.0 in stage 19.0 (TID 776)

### Output:
Running task 1.0 in stage 19.0 (TID 776)

### Explanation:
Running task 1.0 in stage",5.161233186721802
Running task 2.0 in stage 19.0 (TID 789),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 19.0 (TID 789)

### Output:
Running task 2.0 in stage 19.0 (TID 789)

### Explanation:
Running task 2.0 in stage 19.0 (TID 789)

### Output:
Running task 2.0 in stage 19.0 (TID 789)

### Explanation:
Running task 2.0 in stage",5.2143425941467285
Running task 3.0 in stage 19.0 (TID 798),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 19.0 (TID 798)

### Output:
Running task 3.0 in stage 19.0 (TID 798)

### Explanation:
Running task 3.0 in stage 19.0 (TID 798)

### Output:
Running task 3.0 in stage 19.0 (TID 798)

### Explanation:
Running task 3.0 in stage",5.183794260025024
Running task 4.0 in stage 19.0 (TID 799),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 19.0 (TID 799)

### Output:
Running task 4.0 in stage 19.0 (TID 799)

### Explanation:
Running task 4.0 in stage 19.0 (TID 799)

### Output:
Running task 4.0 in stage 19.0 (TID 799)

### Explanation:
Running task 4.0 in stage",5.2736451625823975
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver

### Explanation:",5.137587785720825
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver

### Explanation:
Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver

### Explanation:",5.197429418563843
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver

### Explanation:",5.21022891998291
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver

### Explanation:",5.2035369873046875
Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.311159372329712
Running task 0.0 in stage 20.0 (TID 807),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 20.0 (TID 807)

### Output:
Running task 0.0 in stage 20.0 (TID 807)

### Explanation:
Running task 0.0 in stage 20.0 (TID 807)

### Output:
Running task 0.0 in stage 20.0 (TID 807)

### Explanation:
Running task 0.0 in stage",5.297779321670532
Running task 1.0 in stage 20.0 (TID 821),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 1.0 in stage 20.0 (TID 821)

### Output:
Running task 1.0 in stage 20.0 (TID 821)

### Explanation:
Running task 1.0 in stage 20.0 (TID 821)

### Output:
Running task 1.0 in stage 20.0 (TID 821)

### Explanation:
Running task 1.0 in stage",5.316383123397827
Running task 2.0 in stage 20.0 (TID 833),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 2.0 in stage 20.0 (TID 833)

### Output:
Running task 2.0 in stage 20.0 (TID 833)

### Explanation:
Running task 2.0 in stage 20.0 (TID 833)

### Output:
Running task 2.0 in stage 20.0 (TID 833)

### Explanation:
Running task 2.0 in stage",5.302452325820923
Running task 3.0 in stage 20.0 (TID 838),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 3.0 in stage 20.0 (TID 838)

### Output:
Running task 3.0 in stage 20.0 (TID 838)

### Explanation:
Running task 3.0 in stage 20.0 (TID 838)

### Output:
Running task 3.0 in stage 20.0 (TID 838)

### Explanation:
Running task 3.0 in stage",5.258518934249878
Running task 4.0 in stage 20.0 (TID 839),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 4.0 in stage 20.0 (TID 839)

### Output:
Running task 4.0 in stage 20.0 (TID 839)

### Explanation:
Running task 4.0 in stage 20.0 (TID 839)

### Output:
Running task 4.0 in stage 20.0 (TID 839)

### Explanation:
Running task 4.0 in stage",5.29611349105835
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver

### Explanation:
Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver

### Explanation:",5.223017454147339
Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.3091938495635986
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver

### Explanation:
Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver

### Explanation:",5.194373369216919
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver

### Explanation:
Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver

### Explanation:",5.181999683380127
Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Spark,Unseen,"```
ciod: In packet from nodes <*> and <*> (<*>:<*>), message code <*> is not <*> or <*> (softheader=<*> <*> <*> <*>)
```",2.30548357963562
Running task 0.0 in stage 21.0 (TID 853),Running task <*> in stage <*> (TID <*>),Spark,Unseen,"Running task 0.0 in stage 21.0 (TID 853)

### Output:
Running task 0.0 in stage 21.0 (TID 853)

### Explanation:
Running task 0.0 in stage 21.0 (TID 853)

### Output:
Running task 0.0 in stage 21.0 (TID 853)

### Explanation:
Running task 0.0 in stage",5.203475713729858
