Content,EventTemplate,Dataset,Category,New_LLAMA_FT_HPC_3,Inference_time_3
ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-<*>,1.4141740798950195
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-<*>,1.4167084693908691
ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-<*>,1.3244836330413818
ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node <*>,1.1982808113098145
ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node <*>,1.2029674053192139
ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,1.3541455268859863
ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-<*>,1.3412017822265625
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-<*>,1.4187541007995605
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root<*> is no longer served by node node-<*>,1.3941903114318848
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-<*>,1.425668478012085
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node <*>,1.1210505962371826
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-<*>,1.4108502864837646
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-<*>,1.3948917388916016
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-<*>,1.388897180557251
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node <*>,1.2039871215820312
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-<*>,1.4025146961212158
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-<*>,1.4053049087524414
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-<*>,1.485084056854248
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,1.381028413772583
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-<*>,1.3862104415893555
running,running,HPC,New,running,0.22728872299194336
running,running,HPC,New,running,0.22598791122436523
running,running,HPC,New,running,0.22703313827514648
running,running,HPC,New,running,0.22809100151062012
running,running,HPC,New,running,0.22886276245117188
running,running,HPC,New,running,0.22901606559753418
running,running,HPC,New,running,0.22920680046081543
blocked,blocked,HPC,New,blocked,0.22897577285766602
blocked,blocked,HPC,New,blocked,0.22573328018188477
running,running,HPC,New,running,0.22676873207092285
running,running,HPC,New,running,0.227158784866333
not responding,not responding,HPC,New,not responding,0.28988218307495117
not responding,not responding,HPC,New,not responding,0.295623779296875
configured out,configured out,HPC,New,configured out,0.2922797203063965
running,running,HPC,New,running,0.22735142707824707
running,running,HPC,New,running,0.2271592617034912
running,running,HPC,New,running,0.2291109561920166
not responding,not responding,HPC,New,not responding,0.29283833503723145
not responding,not responding,HPC,New,not responding,0.2922983169555664
running,running,HPC,New,running,0.22737646102905273
not responding,not responding,HPC,New,not responding,0.2945675849914551
not responding,not responding,HPC,New,not responding,0.29302144050598145
configured out,configured out,HPC,New,configured out,0.2922062873840332
not responding,not responding,HPC,New,not responding,0.2941701412200928
running,running,HPC,New,running,0.22852778434753418
running,running,HPC,New,running,0.23140573501586914
running,running,HPC,New,running,0.23070836067199707
running,running,HPC,New,running,0.23041176795959473
not responding,not responding,HPC,New,not responding,0.29503417015075684
not responding,not responding,HPC,New,not responding,0.2951841354370117
not responding,not responding,HPC,New,not responding,0.3008887767791748
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*>,0.7890887260437012
running,running,HPC,New,running,0.23175668716430664
running,running,HPC,New,running,0.23302340507507324
running,running,HPC,New,running,0.23057842254638672
running,running,HPC,New,running,0.2304975986480713
running,running,HPC,New,running,0.23078370094299316
running,running,HPC,New,running,0.22923922538757324
running,running,HPC,New,running,0.22857999801635742
configured out,configured out,HPC,New,configured out,0.2950716018676758
running,running,HPC,New,running,0.23152637481689453
active,active,HPC,New,active,0.22722482681274414
configured out,configured out,HPC,New,configured out,0.2921254634857178
running,running,HPC,New,running,0.22852087020874023
running,running,HPC,New,running,0.2304234504699707
configured out,configured out,HPC,New,configured out,0.2964353561401367
configured out,configured out,HPC,New,configured out,0.29541516304016113
configured out,configured out,HPC,New,configured out,0.2936112880706787
running,running,HPC,New,running,0.22852659225463867
configured out,configured out,HPC,New,configured out,0.2936737537384033
not responding,not responding,HPC,New,not responding,0.29604530334472656
running,running,HPC,New,running,0.23164701461791992
running,running,HPC,New,running,0.23017001152038574
configured out,configured out,HPC,New,configured out,0.2969491481781006
not responding,not responding,HPC,New,not responding,0.2979288101196289
running,running,HPC,New,running,0.22888946533203125
configured out,configured out,HPC,New,configured out,0.29574084281921387
not responding,not responding,HPC,New,not responding,0.29413414001464844
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*>,0.7618377208709717
configured out,configured out,HPC,New,configured out,0.29621386528015137
not responding,not responding,HPC,New,not responding,0.2971048355102539
running,running,HPC,New,running,0.23176217079162598
configured out,configured out,HPC,New,configured out,0.2934536933898926
configured out,configured out,HPC,New,configured out,0.2943086624145508
configured out,configured out,HPC,New,configured out,0.2939739227294922
not responding,not responding,HPC,New,not responding,0.29405999183654785
configured out,configured out,HPC,New,configured out,0.29597926139831543
configured out,configured out,HPC,New,configured out,0.2972846031188965
running,running,HPC,New,running,0.23132562637329102
running,running,HPC,New,running,0.23376178741455078
running,running,HPC,New,running,0.2344517707824707
configured out,configured out,HPC,New,configured out,0.2979848384857178
configured out,configured out,HPC,New,configured out,0.2967560291290283
not responding,not responding,HPC,New,not responding,0.2975928783416748
not responding,not responding,HPC,New,not responding,0.3019092082977295
configured out,configured out,HPC,New,configured out,0.29415154457092285
running,running,HPC,New,running,0.23024559020996094
configured out,configured out,HPC,New,configured out,0.2949094772338867
configured out,configured out,HPC,New,configured out,0.29329633712768555
running,running,HPC,New,running,0.22980165481567383
not responding,not responding,HPC,New,not responding,0.29375386238098145
active,active,HPC,New,active,0.2303023338317871
running,running,HPC,New,running,0.22906708717346191
running,running,HPC,New,running,0.23006868362426758
configured out,configured out,HPC,New,configured out,0.29524779319763184
running,running,HPC,New,running,0.22984957695007324
configured out,configured out,HPC,New,configured out,0.29331326484680176
running,running,HPC,New,running,0.22783756256103516
running,running,HPC,New,running,0.2281942367553711
blocked,blocked,HPC,New,blocked,0.22911787033081055
not responding,not responding,HPC,New,not responding,0.2944045066833496
not responding,not responding,HPC,New,not responding,0.29475879669189453
running,running,HPC,New,running,0.22983527183532715
not responding,not responding,HPC,New,not responding,0.2924482822418213
not responding,not responding,HPC,New,not responding,0.29211902618408203
not responding,not responding,HPC,New,not responding,0.2923107147216797
running,running,HPC,New,running,0.2303483486175537
running,running,HPC,New,running,0.22930908203125
running,running,HPC,New,running,0.2293989658355713
not responding,not responding,HPC,New,not responding,0.2927277088165283
running,running,HPC,New,running,0.22928404808044434
running,running,HPC,New,running,0.22871828079223633
configured out,configured out,HPC,New,configured out,0.29223179817199707
configured out,configured out,HPC,New,configured out,0.29424047470092773
running,running,HPC,New,running,0.22909069061279297
running,running,HPC,New,running,0.23144960403442383
not responding,not responding,HPC,New,not responding,0.2966337203979492
running,running,HPC,New,running,0.23159408569335938
running,running,HPC,New,running,0.2299637794494629
not responding,not responding,HPC,New,not responding,0.294050931930542
configured out,configured out,HPC,New,configured out,0.29415369033813477
configured out,configured out,HPC,New,configured out,0.2935967445373535
configured out,configured out,HPC,New,configured out,0.2950170040130615
configured out,configured out,HPC,New,configured out,0.29584574699401855
configured out,configured out,HPC,New,configured out,0.2946748733520508
not responding,not responding,HPC,New,not responding,0.2932257652282715
not responding,not responding,HPC,New,not responding,0.29448890686035156
not responding,not responding,HPC,New,not responding,0.29918694496154785
running,running,HPC,New,running,0.23005199432373047
running,running,HPC,New,running,0.22943496704101562
configured out,configured out,HPC,New,configured out,0.2960221767425537
configured out,configured out,HPC,New,configured out,0.2927708625793457
configured out,configured out,HPC,New,configured out,0.2945706844329834
configured out,configured out,HPC,New,configured out,0.2932724952697754
running,running,HPC,New,running,0.23131608963012695
running,running,HPC,New,running,0.2282865047454834
configured out,configured out,HPC,New,configured out,0.29581141471862793
running,running,HPC,New,running,0.22899246215820312
not responding,not responding,HPC,New,not responding,0.29738426208496094
not responding,not responding,HPC,New,not responding,0.29423022270202637
not responding,not responding,HPC,New,not responding,0.2982933521270752
running,running,HPC,New,running,0.23099303245544434
running,running,HPC,New,running,0.2290494441986084
configured out,configured out,HPC,New,configured out,0.2963097095489502
not responding,not responding,HPC,New,not responding,0.2922968864440918
running,running,HPC,New,running,0.22887349128723145
not responding,not responding,HPC,New,not responding,0.29163575172424316
running,running,HPC,New,running,0.22785592079162598
configured out,configured out,HPC,New,configured out,0.2956726551055908
running,running,HPC,New,running,0.22920513153076172
running,running,HPC,New,running,0.22982048988342285
not responding,not responding,HPC,New,not responding,0.295856237411499
not responding,not responding,HPC,New,not responding,0.29682326316833496
configured out,configured out,HPC,New,configured out,0.2951641082763672
configured out,configured out,HPC,New,configured out,0.2954831123352051
running,running,HPC,New,running,0.22876524925231934
running,running,HPC,New,running,0.22905325889587402
running,running,HPC,New,running,0.22842693328857422
configured out,configured out,HPC,New,configured out,0.2923910617828369
running,running,HPC,New,running,0.22751784324645996
running,running,HPC,New,running,0.22992587089538574
configured out,configured out,HPC,New,configured out,0.2936360836029053
configured out,configured out,HPC,New,configured out,0.292924165725708
configured out,configured out,HPC,New,configured out,0.29128122329711914
running,running,HPC,New,running,0.22761225700378418
running,running,HPC,New,running,0.23271512985229492
running,running,HPC,New,running,0.23477888107299805
blocked,blocked,HPC,New,blocked,0.23293018341064453
blocked,blocked,HPC,New,blocked,0.23123955726623535
not responding,not responding,HPC,New,not responding,0.2992689609527588
running,running,HPC,New,running,0.23349690437316895
running,running,HPC,New,running,0.23149824142456055
configured out,configured out,HPC,New,configured out,0.29294419288635254
running,running,HPC,New,running,0.22889351844787598
running,running,HPC,New,running,0.23135805130004883
running,running,HPC,New,running,0.23024320602416992
running,running,HPC,New,running,0.2280590534210205
running,running,HPC,New,running,0.22865867614746094
configured out,configured out,HPC,New,configured out,0.29244518280029297
configured out,configured out,HPC,New,configured out,0.2924935817718506
not-responding,not-responding,HPC,New,not-responding,0.4206366539001465
running,running,HPC,New,running,0.23105692863464355
running,running,HPC,New,running,0.22904253005981445
active,active,HPC,New,active,0.22788524627685547
running,running,HPC,New,running,0.22858929634094238
running,running,HPC,New,running,0.2286851406097412
running,running,HPC,New,running,0.22791266441345215
running,running,HPC,New,running,0.228379487991333
running,running,HPC,New,running,0.22770118713378906
running,running,HPC,New,running,0.22753405570983887
not responding,not responding,HPC,New,not responding,0.29287195205688477
configured out,configured out,HPC,New,configured out,0.29230189323425293
configured out,configured out,HPC,New,configured out,0.29401373863220215
not responding,not responding,HPC,New,not responding,0.2946450710296631
running,running,HPC,New,running,0.22754740715026855
running,running,HPC,New,running,0.2267758846282959
configured out,configured out,HPC,New,configured out,0.29334497451782227
configured out,configured out,HPC,New,configured out,0.2922813892364502
running,running,HPC,New,running,0.22748303413391113
running,running,HPC,New,running,0.22779393196105957
running,running,HPC,New,running,0.22855043411254883
configured out,configured out,HPC,New,configured out,0.29232192039489746
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,,7.895912170410156
configured out,configured out,HPC,New,configured out,0.2914011478424072
blocked,blocked,HPC,New,blocked,0.22733497619628906
configured out,configured out,HPC,New,configured out,0.2935802936553955
running,running,HPC,New,running,0.22899985313415527
running,running,HPC,New,running,0.2271864414215088
running,running,HPC,New,running,0.22781658172607422
configured out,configured out,HPC,New,configured out,0.29377174377441406
not responding,not responding,HPC,New,not responding,0.29364538192749023
configured out,configured out,HPC,New,configured out,0.29474472999572754
not responding,not responding,HPC,New,not responding,0.29135799407958984
running,running,HPC,New,running,0.22739863395690918
active,active,HPC,New,active,0.22887516021728516
not responding,not responding,HPC,New,not responding,0.2920854091644287
configured out,configured out,HPC,New,configured out,0.29200243949890137
configured out,configured out,HPC,New,configured out,0.29247355461120605
running,running,HPC,New,running,0.2291092872619629
running,running,HPC,New,running,0.2305889129638672
configured out,configured out,HPC,New,configured out,0.29251885414123535
not responding,not responding,HPC,New,not responding,0.29450488090515137
running,running,HPC,New,running,0.2285139560699463
configured out,configured out,HPC,New,configured out,0.2938811779022217
blocked,blocked,HPC,New,blocked,0.23174619674682617
running,running,HPC,New,running,0.23102474212646484
configured out,configured out,HPC,New,configured out,0.2986931800842285
not responding,not responding,HPC,New,not responding,0.2988438606262207
configured out,configured out,HPC,New,configured out,0.29807448387145996
configured out,configured out,HPC,New,configured out,0.294325590133667
configured out,configured out,HPC,New,configured out,0.2940385341644287
configured out,configured out,HPC,New,configured out,0.29315614700317383
running,running,HPC,New,running,0.22838687896728516
configured out,configured out,HPC,New,configured out,0.29499244689941406
configured out,configured out,HPC,New,configured out,0.29334378242492676
running,running,HPC,New,running,0.22996902465820312
running,running,HPC,New,running,0.22788333892822266
running,running,HPC,New,running,0.23292827606201172
running,running,HPC,New,running,0.22890925407409668
running,running,HPC,New,running,0.23001742362976074
configured out,configured out,HPC,New,configured out,0.2940394878387451
configured out,configured out,HPC,New,configured out,0.29482579231262207
running,running,HPC,New,running,0.22742605209350586
blocked,blocked,HPC,New,blocked,0.22670960426330566
configured out,configured out,HPC,New,configured out,0.2902207374572754
running,running,HPC,New,running,0.2271742820739746
running,running,HPC,New,running,0.22824454307556152
running,running,HPC,New,running,0.22792863845825195
running,running,HPC,New,running,0.22789573669433594
blocked,blocked,HPC,New,blocked,0.22928977012634277
configured out,configured out,HPC,New,configured out,0.29229068756103516
running,running,HPC,New,running,0.2297954559326172
not responding,not responding,HPC,New,not responding,0.29169750213623047
running,running,HPC,New,running,0.22856783866882324
running,running,HPC,New,running,0.2278604507446289
running,running,HPC,New,running,0.22829270362854004
running,running,HPC,New,running,0.2272961139678955
configured out,configured out,HPC,New,configured out,0.2918729782104492
configured out,configured out,HPC,New,configured out,0.2907447814941406
not responding,not responding,HPC,New,not responding,0.2917807102203369
running,running,HPC,New,running,0.22876572608947754
running,running,HPC,New,running,0.2331538200378418
running,running,HPC,New,running,0.22948122024536133
not responding,not responding,HPC,New,not responding,0.2947113513946533
running,running,HPC,New,running,0.22899436950683594
running,running,HPC,New,running,0.22982382774353027
not responding,not responding,HPC,New,not responding,0.2929704189300537
starting,starting,HPC,New,starting,0.22881221771240234
configured out,configured out,HPC,New,configured out,0.2980766296386719
configured out,configured out,HPC,New,configured out,0.29734301567077637
configured out,configured out,HPC,New,configured out,0.2973594665527344
configured out,configured out,HPC,New,configured out,0.30054759979248047
running,running,HPC,New,running,0.23192644119262695
configured out,configured out,HPC,New,configured out,0.29384517669677734
not responding,not responding,HPC,New,not responding,0.29157185554504395
not responding,not responding,HPC,New,not responding,0.2913358211517334
configured out,configured out,HPC,New,configured out,0.2918283939361572
running,running,HPC,New,running,0.22942304611206055
running,running,HPC,New,running,0.22848916053771973
configured out,configured out,HPC,New,configured out,0.2924199104309082
not responding,not responding,HPC,New,not responding,0.2953150272369385
running,running,HPC,New,running,0.2306509017944336
configured out,configured out,HPC,New,configured out,0.29419589042663574
running,running,HPC,New,running,0.23116707801818848
configured out,configured out,HPC,New,configured out,0.29532718658447266
blocked,blocked,HPC,New,blocked,0.22880268096923828
running,running,HPC,New,running,0.22817587852478027
running,running,HPC,New,running,0.22972822189331055
running,running,HPC,New,running,0.22773051261901855
running,running,HPC,New,running,0.22827744483947754
blocked,blocked,HPC,New,blocked,0.2271714210510254
running,running,HPC,New,running,0.22751283645629883
running,running,HPC,New,running,0.22702884674072266
running,running,HPC,New,running,0.22748231887817383
configured out,configured out,HPC,New,configured out,0.2905106544494629
closing,closing,HPC,New,closing,0.22739386558532715
running,running,HPC,New,running,0.22943472862243652
running,running,HPC,New,running,0.22864317893981934
running,running,HPC,New,running,0.22900152206420898
running,running,HPC,New,running,0.22807526588439941
running,running,HPC,New,running,0.22929167747497559
running,running,HPC,New,running,0.22799897193908691
running,running,HPC,New,running,0.22789740562438965
running,running,HPC,New,running,0.23241186141967773
running,running,HPC,New,running,0.22743892669677734
running,running,HPC,New,running,0.229217529296875
running,running,HPC,New,running,0.22951316833496094
configured out,configured out,HPC,New,configured out,0.2930417060852051
not responding,not responding,HPC,New,not responding,0.29509639739990234
not responding,not responding,HPC,New,not responding,0.29654788970947266
blocked,blocked,HPC,New,blocked,0.23046159744262695
running,running,HPC,New,running,0.22753214836120605
not responding,not responding,HPC,New,not responding,0.29828906059265137
running,running,HPC,New,running,0.2323453426361084
active,active,HPC,New,active,0.23404550552368164
not responding,not responding,HPC,New,not responding,0.30100417137145996
configured out,configured out,HPC,New,configured out,0.2991504669189453
not responding,not responding,HPC,New,not responding,0.3006124496459961
running,running,HPC,New,running,0.2297670841217041
running,running,HPC,New,running,0.22803163528442383
blocked,blocked,HPC,New,blocked,0.22817611694335938
running,running,HPC,New,running,0.22797679901123047
not responding,not responding,HPC,New,not responding,0.29255080223083496
not responding,not responding,HPC,New,not responding,0.2944049835205078
running,running,HPC,New,running,0.22769522666931152
running,running,HPC,New,running,0.22770380973815918
blocked,blocked,HPC,New,blocked,0.23003411293029785
not responding,not responding,HPC,New,not responding,0.29435205459594727
configured out,configured out,HPC,New,configured out,0.29778385162353516
configured out,configured out,HPC,New,configured out,0.29419755935668945
running,running,HPC,New,running,0.23154067993164062
running,running,HPC,New,running,0.22774839401245117
running,running,HPC,New,running,0.22992324829101562
configured out,configured out,HPC,New,configured out,0.29473137855529785
configured out,configured out,HPC,New,configured out,0.29338979721069336
configured out,configured out,HPC,New,configured out,0.29329800605773926
running,running,HPC,New,running,0.22846102714538574
running,running,HPC,New,running,0.22733831405639648
running,running,HPC,New,running,0.22923946380615234
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*> <*>,0.8213505744934082
configured out,configured out,HPC,New,configured out,0.2936434745788574
running,running,HPC,New,running,0.22848200798034668
blocked,blocked,HPC,New,blocked,0.22720813751220703
running,running,HPC,New,running,0.22723770141601562
not responding,not responding,HPC,New,not responding,0.2930872440338135
configured out,configured out,HPC,New,configured out,0.2924823760986328
running,running,HPC,New,running,0.23030400276184082
running,running,HPC,New,running,0.22836875915527344
running,running,HPC,New,running,0.22778701782226562
running,running,HPC,New,running,0.22857117652893066
normal,normal,HPC,New,normal,0.23155713081359863
normal,normal,HPC,New,normal,0.22936558723449707
warning,warning,HPC,New,warning,0.22890353202819824
normal,normal,HPC,New,normal,0.22884511947631836
normal,normal,HPC,New,normal,0.22758126258850098
warning,warning,HPC,New,warning,0.2284717559814453
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.36016249656677246
normal,normal,HPC,New,normal,0.22875261306762695
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35743045806884766
normal,normal,HPC,New,normal,0.23338913917541504
normal,normal,HPC,New,normal,0.23164844512939453
critical,critical,HPC,New,critical,0.22840571403503418
normal,normal,HPC,New,normal,0.22903919219970703
normal,normal,HPC,New,normal,0.22739791870117188
critical,critical,HPC,New,critical,0.22768783569335938
normal,normal,HPC,New,normal,0.22748494148254395
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35500001907348633
normal,normal,HPC,New,normal,0.22743916511535645
normal,normal,HPC,New,normal,0.22728228569030762
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.35602855682373047
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.35714149475097656
normal,normal,HPC,New,normal,0.22965073585510254
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.35524916648864746
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3581206798553467
warning,warning,HPC,New,warning,0.2289118766784668
critical,critical,HPC,New,critical,0.22781133651733398
normal,normal,HPC,New,normal,0.22745156288146973
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.35866737365722656
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3602108955383301
normal,normal,HPC,New,normal,0.22690153121948242
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.35692262649536133
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.36040806770324707
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3580820560455322
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.3550896644592285
normal,normal,HPC,New,normal,0.22693276405334473
warning,warning,HPC,New,warning,0.23086857795715332
warning,warning,HPC,New,warning,0.2276468276977539
warning,warning,HPC,New,warning,0.22760796546936035
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.3606736660003662
warning,warning,HPC,New,warning,0.23012042045593262
normal,normal,HPC,New,normal,0.2302236557006836
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3591806888580322
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3610234260559082
normal,normal,HPC,New,normal,0.2267932891845703
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35648584365844727
warning,warning,HPC,New,warning,0.22737479209899902
warning,warning,HPC,New,warning,0.23022985458374023
normal,normal,HPC,New,normal,0.22988653182983398
warning,warning,HPC,New,warning,0.2279958724975586
normal,normal,HPC,New,normal,0.2278909683227539
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.36292576789855957
warning,warning,HPC,New,warning,0.2277359962463379
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.3602626323699951
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35950303077697754
normal,normal,HPC,New,normal,0.23013710975646973
warning,warning,HPC,New,warning,0.22814679145812988
normal,normal,HPC,New,normal,0.2276604175567627
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.3558676242828369
warning,warning,HPC,New,warning,0.22763538360595703
warning,warning,HPC,New,warning,0.2268669605255127
warning,warning,HPC,New,warning,0.22707486152648926
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.35718607902526855
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.3568706512451172
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.35977888107299805
warning,warning,HPC,New,warning,0.22809267044067383
warning,warning,HPC,New,warning,0.22749829292297363
normal,normal,HPC,New,normal,0.2270669937133789
warning,warning,HPC,New,warning,0.22699332237243652
normal,normal,HPC,New,normal,0.2268679141998291
normal,normal,HPC,New,normal,0.22667241096496582
normal,normal,HPC,New,normal,0.22739863395690918
normal,normal,HPC,New,normal,0.2285315990447998
warning,warning,HPC,New,warning,0.23018360137939453
warning,warning,HPC,New,warning,0.22845673561096191
normal,normal,HPC,New,normal,0.22739386558532715
warning,warning,HPC,New,warning,0.2263469696044922
normal,normal,HPC,New,normal,0.2266995906829834
normal,normal,HPC,New,normal,0.22712063789367676
normal,normal,HPC,New,normal,0.22814393043518066
ambient=34,ambient=<*>,HPC,New,ambient=<*>,0.3557577133178711
warning,warning,HPC,New,warning,0.23470377922058105
warning,warning,HPC,New,warning,0.22910284996032715
normal,normal,HPC,New,normal,0.2308642864227295
warning,warning,HPC,New,warning,0.22745609283447266
normal,normal,HPC,New,normal,0.22913336753845215
warning,warning,HPC,New,warning,0.22780489921569824
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.35566282272338867
normal,normal,HPC,New,normal,0.22661662101745605
warning,warning,HPC,New,warning,0.22640538215637207
warning,warning,HPC,New,warning,0.22759413719177246
warning,warning,HPC,New,warning,0.23242640495300293
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.358950138092041
normal,normal,HPC,New,normal,0.23096346855163574
