Content,EventTemplate,Dataset,Category,Unseen_LLAMA_FT_HealthApp_5,Inference_time_5
setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5815532207489014
REPORT : 7095 5065 151974 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5437009334564209
setTodayTotalDetailSteps=1514038560000##7097##548576##8661##16256##27315469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.57710862159729
REPORT : 7097 5067 152017 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5505738258361816
setTodayTotalDetailSteps=1514038560000##7099##548577##8661##16256##27315983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5613703727722168
REPORT : 7099 5068 152060 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5506496429443359
setTodayTotalDetailSteps=1514038560000##7101##548578##8661##16256##27316470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5758304595947266
REPORT : 7101 5070 152103 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5490875244140625
setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5408897399902344
REPORT : 7102 5070 152124 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5604579448699951
setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.559509038925171
REPORT : 7103 5071 152146 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5603153705596924
setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5821325778961182
REPORT : 7104 5072 152167 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5502843856811523
setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.569840908050537
REPORT : 7105 5072 152189 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5467088222503662
setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5713574886322021
REPORT : 7106 5073 152210 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5501465797424316
setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5798516273498535
REPORT : 7107 5074 152231 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.552046537399292
setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5628819465637207
REPORT : 7109 5075 152274 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5450606346130371
setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.579620599746704
REPORT : 7111 5077 152317 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.546931266784668
setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5700912475585938
REPORT : 7112 5077 152339 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5508522987365723
setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5782451629638672
REPORT : 7113 5078 152360 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5532584190368652
setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5919318199157715
REPORT : 7114 5079 152381 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5499565601348877
setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5532772541046143
setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.597242832183838
REPORT : 7117 5081 152446 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5522363185882568
setTodayTotalDetailSteps=1514038680000##7122##548870##8661##16256##27392978,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.562417984008789
REPORT : 7122 5085 152553 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5600388050079346
setTodayTotalDetailSteps=1514038680000##7124##548875##8661##16256##27393470,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5931494235992432
REPORT : 7124 5086 152596 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5470058917999268
setTodayTotalDetailSteps=1514038680000##7126##548880##8661##16256##27393971,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5916385650634766
REPORT : 7126 5087 152638 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5437955856323242
setTodayTotalDetailSteps=1514038680000##7128##548885##8661##16256##27394469,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5733919143676758
REPORT : 7128 5089 152681 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5505297183990479
setTodayTotalDetailSteps=1514038680000##7130##548890##8661##16256##27394969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5566773414611816
REPORT : 7130 5090 152724 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5465307235717773
setTodayTotalDetailSteps=1514038680000##7132##548895##8661##16256##27395468,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5943870544433594
REPORT : 7132 5092 152767 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5479397773742676
setTodayTotalDetailSteps=1514038680000##7135##548900##8661##16256##27395969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5604908466339111
REPORT : 7135 5094 152831 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.550804853439331
setTodayTotalDetailSteps=1514038680000##7139##548905##8661##16256##27396473,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.6083605289459229
REPORT : 7139 5097 152917 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5593416690826416
setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.575834035873413
REPORT : 7140 5097 152938 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5610246658325195
setTodayTotalDetailSteps=1514038680000##7154##548915##8661##16256##27398975,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5603969097137451
REPORT : 7154 5107 153238 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5537364482879639
setTodayTotalDetailSteps=1514038680000##7154##548920##8661##16256##27400475,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5458452701568604
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_OFF,0.7999520301818848
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_ON,0.8193745613098145
setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5659544467926025
REPORT : 7160 5112 153367 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5476422309875488
setTodayTotalDetailSteps=1514038680000##7160##548930##8661##16256##27442416,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5540525913238525
"saveStatData() type =40002,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,saveStatData() type =<*> time = <*> statClient = <*> who is <*>,1.3234586715698242
"saveStatData() type =40003,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,"saveStatData() type =<*> time = <*> statClient = <*>, who is <*>",1.3790056705474854
"saveStatData() type =40005,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,saveStatData() type =<*> time = <*> statClient = <*> who is <*>,1.3382456302642822
"saveStatData() type =40004,time = 1513958400000,statClient = 2,who is 1","saveStatData() type =<*>,time = <*>,statClient = <*>,who is <*>",HealthApp,Unseen,saveStatData() type =<*> time = <*> statClient = <*> who is <*>,1.311326503753662
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],HealthApp,Unseen,startListenerChange subscribeList = [<*>],0.7262115478515625
insertHiHealthData() end totalTime = 45,insertHiHealthData() end totalTime = <*>,HealthApp,Unseen,insertHiHealthData() end totalTime = <*>,0.7350695133209229
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"initUserPrivacy the userPrivacy switch is open, start push user data!",1.1269004344940186
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,sendSyncFailedBroadcast,0.42008185386657715
startListenerChange subscribeList = [1],startListenerChange subscribeList = [<*>],HealthApp,Unseen,startListenerChange subscribeList = [<*>],0.737774133682251
insertHiHealthData() end totalTime = 94,insertHiHealthData() end totalTime = <*>,HealthApp,Unseen,insertHiHealthData() end totalTime = <*>,0.7384483814239502
setTodayTotalDetailSteps=1514038680000##7163##548935##8661##16256##27442827,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.569612979888916
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"initUserPrivacy the userPrivacy switch is open, start push user data!",1.1259832382202148
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,sendSyncFailedBroadcast,0.4190852642059326
REPORT : 7163 5114 153431 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5456995964050293
setTodayTotalDetailSteps=1514038680000##7165##548940##8661##16256##27443484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5692822933197021
REPORT : 7165 5115 153474 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5488343238830566
setTodayTotalDetailSteps=1514038680000##7167##548945##8661##16256##27443986,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.585874319076538
REPORT : 7167 5117 153517 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5516293048858643
setTodayTotalDetailSteps=1514038740000##7170##548996##8661##16256##27444484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5673699378967285
REPORT : 7170 5119 153581 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5533149242401123
setTodayTotalDetailSteps=1514038740000##7173##549047##8661##16256##27444985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5860860347747803
REPORT : 7173 5121 153645 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5432565212249756
setTodayTotalDetailSteps=1514038740000##7174##549098##8661##16256##27445485,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.580127477645874
REPORT : 7174 5122 153667 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5520875453948975
setTodayTotalDetailSteps=1514038740000##7176##549149##8661##16256##27445983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5872814655303955
REPORT : 7176 5123 153709 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5490336418151855
setTodayTotalDetailSteps=1514038740000##7179##549200##8661##16256##27446483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5720834732055664
REPORT : 7179 5125 153774 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5499505996704102
setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5755236148834229
REPORT : 7181 5127 153817 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5490295886993408
setTodayTotalDetailSteps=1514038740000##7183##549302##8661##16256##27447483,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5638790130615234
REPORT : 7183 5128 153859 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5439889430999756
setTodayTotalDetailSteps=1514038740000##7185##549353##8661##16256##27448486,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5657367706298828
REPORT : 7185 5130 153902 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5544631481170654
setTodayTotalDetailSteps=1514038740000##7186##549404##8661##16256##27448983,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5853607654571533
REPORT : 7186 5130 153924 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5541398525238037
setTodayTotalDetailSteps=1514038740000##7187##549455##8661##16256##27449982,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.569944143295288
REPORT : 7187 5131 153945 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.545295000076294
setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5425152778625488
REPORT : 7188 5132 153966 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5492382049560547
setTodayTotalDetailSteps=1514038740000##7189##549557##8661##16256##27452491,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5505061149597168
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5474636554718018
setTodayTotalDetailSteps=1514038740000##7189##549608##8661##16256##27457484,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5638837814331055
setTodayTotalDetailSteps=1514038740000##7189##549659##8661##16256##27460494,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5899555683135986
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_OFF,0.8145120143890381
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_ON,0.8055732250213623
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5595829486846924
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5575261116027832
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706835,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5943288803100586
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27736503,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5943524837493896
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27738504,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5791716575622559
setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.585042953491211
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_OFF,0.8124985694885254
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_ON,0.8228907585144043
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5763251781463623
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5543961524963379
setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5747075080871582
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5647730827331543
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_OFF,0.8022003173828125
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_ON,0.7959723472595215
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5904796123504639
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5494096279144287
"timeStamp back,extendReportTimeStamp=1514039575000","timeStamp back,extendReportTimeStamp=<*>",HealthApp,Unseen,"timeStamp back,extendReportTimeStamp=<*>",0.7590551376342773
setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.583458423614502
stepSyncOrNot appSynTimes is 0,stepSyncOrNot appSynTimes is <*>,HealthApp,Unseen,stepSyncOrNot appSynTimes is <*>,0.7432208061218262
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",HealthApp,Unseen,"initUserPrivacy the userPrivacy switch is open, start push user data!",1.113962173461914
sendSyncFailedBroadcast,sendSyncFailedBroadcast,HealthApp,Unseen,sendSyncFailedBroadcast,0.4331490993499756
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.551900863647461
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_OFF,0.8086066246032715
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_ON,0.7992777824401855
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.5543982982635498
REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,HealthApp,Unseen,REPORT : <*> <*> <*> <*>,0.5494356155395508
setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.578554391860962
setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,HealthApp,Unseen,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,1.57765531539917
onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_OFF,0.8084518909454346
onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,HealthApp,Unseen,onReceive action: android.intent.action.SCREEN_ON,0.8153171539306641
