Content,EventTemplate,Dataset,Category,New_Mistral_FT_HPC_2,Inference_time_2
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-187,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3632268905639648
ClusterFileSystem: ServerFileSystem domain root5_tmp is no longer served by node node-228,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.362239122390747
ClusterFileSystem: ServerFileSystem domain storage1422 is no longer served by node node-245,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage<*> is no longer served by node node-<*>,1.4352388381958008
ClusterFileSystem: ServerFileSystem domain storage343 is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3727657794952393
ClusterFileSystem: ServerFileSystem domain root19_domain is no longer served by node node-114,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3610501289367676
ClusterFileSystem: ServerFileSystem domain root14_local is no longer served by node node-77,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3586368560791016
ClusterFileSystem: ServerFileSystem domain root6_domain is no longer served by node node-37,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.368495225906372
ClusterFileSystem: ServerFileSystem domain storage534 is no longer served by node node-18,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain storage<*> is no longer served by node node-<*>,1.4388597011566162
ClusterFileSystem: ServerFileSystem domain root12_tmp is no longer served by node node-11,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.35123872756958
ClusterFileSystem: ServerFileSystem domain root23_local is no longer served by node node-182,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3775277137756348
ClusterFileSystem: ServerFileSystem domain root14_tmp is no longer served by node node-45,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3529295921325684
ClusterFileSystem: ServerFileSystem domain storage211 is no longer served by node node-4,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3580305576324463
ClusterFileSystem: ServerFileSystem domain root8_domain is no longer served by node node-167,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3963005542755127
ClusterFileSystem: ServerFileSystem domain root25_local is no longer served by node node-216,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3566334247589111
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-160,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,1.2366957664489746
ClusterFileSystem: ServerFileSystem domain root_domain is no longer served by node node-128,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,1.2314608097076416
ClusterFileSystem: ServerFileSystem domain root24_local is no longer served by node node-247,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3553996086120605
ClusterFileSystem: ServerFileSystem domain root18_tmp is no longer served by node node-241,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3536098003387451
ClusterFileSystem: ServerFileSystem domain root17_domain is no longer served by node node-240,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3565375804901123
ClusterFileSystem: ServerFileSystem domain sc_cluster_backup is no longer served by node node-0,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3676245212554932
ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-192,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node <*>,1.2740273475646973
ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-224,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3742313385009766
ClusterFileSystem: ServerFileSystem domain root1_tmp_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3594579696655273
ClusterFileSystem: ServerFileSystem domain root1_domain_backup is no longer served by node node-96,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3518834114074707
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,HPC,New,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,1.3664474487304688
running,running,HPC,New,running,0.20081305503845215
running,running,HPC,New,running,0.19625496864318848
running,running,HPC,New,running,0.20532608032226562
running,running,HPC,New,running,0.19918584823608398
running,running,HPC,New,running,0.19704437255859375
running,running,HPC,New,running,0.19462227821350098
running,running,HPC,New,running,0.1949007511138916
blocked,blocked,HPC,New,blocked,0.25568509101867676
blocked,blocked,HPC,New,blocked,0.26516032218933105
running,running,HPC,New,running,0.19633030891418457
running,running,HPC,New,running,0.19434475898742676
not responding,not responding,HPC,New,not responding,0.2552368640899658
not responding,not responding,HPC,New,not responding,0.25508999824523926
configured out,configured out,HPC,New,configured out,0.3157649040222168
running,running,HPC,New,running,0.19350647926330566
running,running,HPC,New,running,0.19421625137329102
running,running,HPC,New,running,0.19104433059692383
not responding,not responding,HPC,New,not responding,0.2525618076324463
not responding,not responding,HPC,New,not responding,0.2561030387878418
running,running,HPC,New,running,0.19410061836242676
not responding,not responding,HPC,New,not responding,0.25987672805786133
not responding,not responding,HPC,New,not responding,0.2630493640899658
configured out,configured out,HPC,New,configured out,0.33028626441955566
not responding,not responding,HPC,New,not responding,0.26352667808532715
running,running,HPC,New,running,0.20016837120056152
running,running,HPC,New,running,0.1991119384765625
running,running,HPC,New,running,0.19786691665649414
running,running,HPC,New,running,0.20113277435302734
not responding,not responding,HPC,New,not responding,0.2669107913970947
not responding,not responding,HPC,New,not responding,0.25934600830078125
not responding,not responding,HPC,New,not responding,0.2551419734954834
inconsistent nodesets node-160 0x0001edfe <ok> node-161 0x1001fdfe <ok> node-162 0x1001fdfe <ok> node-163 0x1001fdfe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*>,0.9281647205352783
running,running,HPC,New,running,0.19436335563659668
running,running,HPC,New,running,0.19531869888305664
running,running,HPC,New,running,0.19414567947387695
running,running,HPC,New,running,0.19558978080749512
running,running,HPC,New,running,0.19286227226257324
running,running,HPC,New,running,0.19486117362976074
running,running,HPC,New,running,0.19495224952697754
configured out,configured out,HPC,New,configured out,0.3187687397003174
running,running,HPC,New,running,0.19536757469177246
active,active,HPC,New,active,0.1939527988433838
configured out,configured out,HPC,New,configured out,0.3164525032043457
running,running,HPC,New,running,0.20467925071716309
running,running,HPC,New,running,0.19684195518493652
configured out,configured out,HPC,New,configured out,0.3171842098236084
configured out,configured out,HPC,New,configured out,0.3175501823425293
configured out,configured out,HPC,New,configured out,0.31727051734924316
running,running,HPC,New,running,0.19455528259277344
configured out,configured out,HPC,New,configured out,0.315112829208374
not responding,not responding,HPC,New,not responding,0.25657105445861816
running,running,HPC,New,running,0.19762897491455078
running,running,HPC,New,running,0.19495940208435059
configured out,configured out,HPC,New,configured out,0.31990790367126465
not responding,not responding,HPC,New,not responding,0.2635624408721924
running,running,HPC,New,running,0.19479823112487793
configured out,configured out,HPC,New,configured out,0.316723108291626
not responding,not responding,HPC,New,not responding,0.25693345069885254
inconsistent nodesets node-32 0x00000002 <ok> node-34 0x000001fe <ok> node-33 0x000001fe <ok> node-35 0x000001fe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*>,0.9634084701538086
configured out,configured out,HPC,New,configured out,0.31990671157836914
not responding,not responding,HPC,New,not responding,0.26073741912841797
running,running,HPC,New,running,0.20369672775268555
configured out,configured out,HPC,New,configured out,0.3196742534637451
configured out,configured out,HPC,New,configured out,0.32095980644226074
configured out,configured out,HPC,New,configured out,0.3303191661834717
not responding,not responding,HPC,New,not responding,0.2639617919921875
configured out,configured out,HPC,New,configured out,0.32634878158569336
configured out,configured out,HPC,New,configured out,0.3353598117828369
running,running,HPC,New,running,0.20322751998901367
running,running,HPC,New,running,0.20011281967163086
running,running,HPC,New,running,0.2017192840576172
configured out,configured out,HPC,New,configured out,0.3288307189941406
configured out,configured out,HPC,New,configured out,0.33019304275512695
not responding,not responding,HPC,New,not responding,0.27277135848999023
not responding,not responding,HPC,New,not responding,0.25844693183898926
configured out,configured out,HPC,New,configured out,0.3229055404663086
running,running,HPC,New,running,0.2042553424835205
configured out,configured out,HPC,New,configured out,0.31815361976623535
configured out,configured out,HPC,New,configured out,0.31764888763427734
running,running,HPC,New,running,0.19542932510375977
not responding,not responding,HPC,New,not responding,0.26168370246887207
active,active,HPC,New,active,0.19523048400878906
running,running,HPC,New,running,0.2038407325744629
running,running,HPC,New,running,0.21115541458129883
configured out,configured out,HPC,New,configured out,0.3242208957672119
running,running,HPC,New,running,0.19906401634216309
configured out,configured out,HPC,New,configured out,0.3314054012298584
running,running,HPC,New,running,0.1941084861755371
running,running,HPC,New,running,0.19378209114074707
blocked,blocked,HPC,New,blocked,0.25555968284606934
not responding,not responding,HPC,New,not responding,0.2571845054626465
not responding,not responding,HPC,New,not responding,0.2594449520111084
running,running,HPC,New,running,0.19543123245239258
not responding,not responding,HPC,New,not responding,0.25833773612976074
not responding,not responding,HPC,New,not responding,0.260162353515625
not responding,not responding,HPC,New,not responding,0.2544846534729004
running,running,HPC,New,running,0.19134116172790527
running,running,HPC,New,running,0.19231033325195312
running,running,HPC,New,running,0.19354248046875
not responding,not responding,HPC,New,not responding,0.25776147842407227
running,running,HPC,New,running,0.19561314582824707
running,running,HPC,New,running,0.19300460815429688
configured out,configured out,HPC,New,configured out,0.3217780590057373
configured out,configured out,HPC,New,configured out,0.322617769241333
running,running,HPC,New,running,0.195906400680542
running,running,HPC,New,running,0.19483375549316406
not responding,not responding,HPC,New,not responding,0.2580287456512451
running,running,HPC,New,running,0.20692038536071777
running,running,HPC,New,running,0.19651222229003906
not responding,not responding,HPC,New,not responding,0.25565433502197266
configured out,configured out,HPC,New,configured out,0.32584643363952637
configured out,configured out,HPC,New,configured out,0.31844496726989746
configured out,configured out,HPC,New,configured out,0.3193671703338623
configured out,configured out,HPC,New,configured out,0.3265380859375
configured out,configured out,HPC,New,configured out,0.31662607192993164
not responding,not responding,HPC,New,not responding,0.2543959617614746
not responding,not responding,HPC,New,not responding,0.25038766860961914
not responding,not responding,HPC,New,not responding,0.25176095962524414
running,running,HPC,New,running,0.19298839569091797
running,running,HPC,New,running,0.1947460174560547
configured out,configured out,HPC,New,configured out,0.3146979808807373
configured out,configured out,HPC,New,configured out,0.32060933113098145
configured out,configured out,HPC,New,configured out,0.3212101459503174
configured out,configured out,HPC,New,configured out,0.31763529777526855
running,running,HPC,New,running,0.19256353378295898
running,running,HPC,New,running,0.19512081146240234
configured out,configured out,HPC,New,configured out,0.3162572383880615
running,running,HPC,New,running,0.19391536712646484
not responding,not responding,HPC,New,not responding,0.26756882667541504
not responding,not responding,HPC,New,not responding,0.25478482246398926
not responding,not responding,HPC,New,not responding,0.2533862590789795
running,running,HPC,New,running,0.19168710708618164
running,running,HPC,New,running,0.19290757179260254
configured out,configured out,HPC,New,configured out,0.3146357536315918
not responding,not responding,HPC,New,not responding,0.2590065002441406
running,running,HPC,New,running,0.19649553298950195
not responding,not responding,HPC,New,not responding,0.2584493160247803
running,running,HPC,New,running,0.19079875946044922
configured out,configured out,HPC,New,configured out,0.31815123558044434
running,running,HPC,New,running,0.1934053897857666
running,running,HPC,New,running,0.1923377513885498
not responding,not responding,HPC,New,not responding,0.2549581527709961
not responding,not responding,HPC,New,not responding,0.2562105655670166
configured out,configured out,HPC,New,configured out,0.3198528289794922
configured out,configured out,HPC,New,configured out,0.31673765182495117
running,running,HPC,New,running,0.1993427276611328
running,running,HPC,New,running,0.19852900505065918
running,running,HPC,New,running,0.20828652381896973
configured out,configured out,HPC,New,configured out,0.3187520503997803
running,running,HPC,New,running,0.19463777542114258
running,running,HPC,New,running,0.19494414329528809
configured out,configured out,HPC,New,configured out,0.315535306930542
configured out,configured out,HPC,New,configured out,0.31952643394470215
configured out,configured out,HPC,New,configured out,0.3290703296661377
running,running,HPC,New,running,0.1987004280090332
running,running,HPC,New,running,0.2009105682373047
running,running,HPC,New,running,0.19746875762939453
blocked,blocked,HPC,New,blocked,0.25708842277526855
blocked,blocked,HPC,New,blocked,0.26111674308776855
not responding,not responding,HPC,New,not responding,0.26201581954956055
running,running,HPC,New,running,0.19558429718017578
running,running,HPC,New,running,0.19763541221618652
configured out,configured out,HPC,New,configured out,0.3154265880584717
running,running,HPC,New,running,0.1921226978302002
running,running,HPC,New,running,0.19420552253723145
running,running,HPC,New,running,0.19148921966552734
running,running,HPC,New,running,0.1949784755706787
running,running,HPC,New,running,0.1927342414855957
configured out,configured out,HPC,New,configured out,0.31768369674682617
configured out,configured out,HPC,New,configured out,0.31517696380615234
not-responding,not-responding,HPC,New,not-responding,0.3822765350341797
running,running,HPC,New,running,0.19398140907287598
running,running,HPC,New,running,0.1947474479675293
active,active,HPC,New,active,0.19638538360595703
running,running,HPC,New,running,0.19645261764526367
running,running,HPC,New,running,0.1927783489227295
running,running,HPC,New,running,0.1935262680053711
running,running,HPC,New,running,0.19270110130310059
running,running,HPC,New,running,0.19611525535583496
running,running,HPC,New,running,0.19351744651794434
not responding,not responding,HPC,New,not responding,0.25508880615234375
configured out,configured out,HPC,New,configured out,0.3149254322052002
configured out,configured out,HPC,New,configured out,0.31617307662963867
not responding,not responding,HPC,New,not responding,0.2709681987762451
running,running,HPC,New,running,0.1951768398284912
running,running,HPC,New,running,0.19649553298950195
configured out,configured out,HPC,New,configured out,0.3166177272796631
configured out,configured out,HPC,New,configured out,0.31397414207458496
running,running,HPC,New,running,0.1940174102783203
running,running,HPC,New,running,0.19492125511169434
running,running,HPC,New,running,0.19517302513122559
configured out,configured out,HPC,New,configured out,0.32329225540161133
inconsistent nodesets node-1 0x000001fc <ok> node-2 0x000001fc <ok> node-7 0x000001fc <ok> node-4 0x000001fc <ok> node-6 0x000001fc <ok> node-5 0x000001fc <ok> node-3 0x000001fc <ok> node-14 0x0003fdfc <ok> node-13 0x0003fdfc <ok> node-12 0x0003fdfc <ok> node-10 0x0003fdfc <ok> node-16 0x0003fdfc <ok> node-15 0x0003fdfc <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,2.149001121520996
configured out,configured out,HPC,New,configured out,0.3260064125061035
blocked,blocked,HPC,New,blocked,0.26421570777893066
configured out,configured out,HPC,New,configured out,0.3309361934661865
running,running,HPC,New,running,0.2047114372253418
running,running,HPC,New,running,0.19924592971801758
running,running,HPC,New,running,0.20141816139221191
configured out,configured out,HPC,New,configured out,0.3219478130340576
not responding,not responding,HPC,New,not responding,0.2537198066711426
configured out,configured out,HPC,New,configured out,0.31308627128601074
not responding,not responding,HPC,New,not responding,0.25295186042785645
running,running,HPC,New,running,0.19158601760864258
active,active,HPC,New,active,0.1919727325439453
not responding,not responding,HPC,New,not responding,0.2538158893585205
configured out,configured out,HPC,New,configured out,0.3199434280395508
configured out,configured out,HPC,New,configured out,0.32274508476257324
running,running,HPC,New,running,0.19388604164123535
running,running,HPC,New,running,0.19493961334228516
configured out,configured out,HPC,New,configured out,0.31441354751586914
not responding,not responding,HPC,New,not responding,0.2568702697753906
running,running,HPC,New,running,0.195082426071167
configured out,configured out,HPC,New,configured out,0.3163614273071289
blocked,blocked,HPC,New,blocked,0.25988030433654785
running,running,HPC,New,running,0.1959085464477539
configured out,configured out,HPC,New,configured out,0.31909990310668945
not responding,not responding,HPC,New,not responding,0.256669282913208
configured out,configured out,HPC,New,configured out,0.3167541027069092
configured out,configured out,HPC,New,configured out,0.32349348068237305
configured out,configured out,HPC,New,configured out,0.32402873039245605
configured out,configured out,HPC,New,configured out,0.3310413360595703
running,running,HPC,New,running,0.1944589614868164
configured out,configured out,HPC,New,configured out,0.3160083293914795
configured out,configured out,HPC,New,configured out,0.3177366256713867
running,running,HPC,New,running,0.1951274871826172
running,running,HPC,New,running,0.19383025169372559
running,running,HPC,New,running,0.19209718704223633
running,running,HPC,New,running,0.19283843040466309
running,running,HPC,New,running,0.19034266471862793
configured out,configured out,HPC,New,configured out,0.31407904624938965
configured out,configured out,HPC,New,configured out,0.3141007423400879
running,running,HPC,New,running,0.19134926795959473
blocked,blocked,HPC,New,blocked,0.2560122013092041
configured out,configured out,HPC,New,configured out,0.31828904151916504
running,running,HPC,New,running,0.19318413734436035
running,running,HPC,New,running,0.19425249099731445
running,running,HPC,New,running,0.19161319732666016
running,running,HPC,New,running,0.2024245262145996
blocked,blocked,HPC,New,blocked,0.2598607540130615
configured out,configured out,HPC,New,configured out,0.3136322498321533
running,running,HPC,New,running,0.19011688232421875
not responding,not responding,HPC,New,not responding,0.2565288543701172
running,running,HPC,New,running,0.1957073211669922
running,running,HPC,New,running,0.19599533081054688
running,running,HPC,New,running,0.1909043788909912
running,running,HPC,New,running,0.19486451148986816
configured out,configured out,HPC,New,configured out,0.3239099979400635
configured out,configured out,HPC,New,configured out,0.32096409797668457
not responding,not responding,HPC,New,not responding,0.26078248023986816
running,running,HPC,New,running,0.20738983154296875
running,running,HPC,New,running,0.19805407524108887
running,running,HPC,New,running,0.2016289234161377
not responding,not responding,HPC,New,not responding,0.25905704498291016
running,running,HPC,New,running,0.1956496238708496
running,running,HPC,New,running,0.20529603958129883
not responding,not responding,HPC,New,not responding,0.2681300640106201
starting,starting,HPC,New,starting,0.2617177963256836
configured out,configured out,HPC,New,configured out,0.3249068260192871
configured out,configured out,HPC,New,configured out,0.32883358001708984
configured out,configured out,HPC,New,configured out,0.31819891929626465
configured out,configured out,HPC,New,configured out,0.31864261627197266
running,running,HPC,New,running,0.20113778114318848
configured out,configured out,HPC,New,configured out,0.3228886127471924
not responding,not responding,HPC,New,not responding,0.2558109760284424
not responding,not responding,HPC,New,not responding,0.2590141296386719
configured out,configured out,HPC,New,configured out,0.31934404373168945
running,running,HPC,New,running,0.19601845741271973
running,running,HPC,New,running,0.1964399814605713
configured out,configured out,HPC,New,configured out,0.314985990524292
not responding,not responding,HPC,New,not responding,0.25585269927978516
running,running,HPC,New,running,0.19409799575805664
configured out,configured out,HPC,New,configured out,0.3168787956237793
running,running,HPC,New,running,0.19529461860656738
configured out,configured out,HPC,New,configured out,0.3187999725341797
blocked,blocked,HPC,New,blocked,0.2593221664428711
running,running,HPC,New,running,0.19451260566711426
running,running,HPC,New,running,0.19527792930603027
running,running,HPC,New,running,0.19211077690124512
running,running,HPC,New,running,0.198014497756958
blocked,blocked,HPC,New,blocked,0.259584903717041
running,running,HPC,New,running,0.19379281997680664
running,running,HPC,New,running,0.19641828536987305
running,running,HPC,New,running,0.19064903259277344
configured out,configured out,HPC,New,configured out,0.31950831413269043
closing,closing,HPC,New,closing,0.2588317394256592
running,running,HPC,New,running,0.19591856002807617
running,running,HPC,New,running,0.19656968116760254
running,running,HPC,New,running,0.19553709030151367
running,running,HPC,New,running,0.19837450981140137
running,running,HPC,New,running,0.20089483261108398
running,running,HPC,New,running,0.1956331729888916
running,running,HPC,New,running,0.19591450691223145
running,running,HPC,New,running,0.19451212882995605
running,running,HPC,New,running,0.19187664985656738
running,running,HPC,New,running,0.19142794609069824
running,running,HPC,New,running,0.19369983673095703
configured out,configured out,HPC,New,configured out,0.31243109703063965
not responding,not responding,HPC,New,not responding,0.25108909606933594
not responding,not responding,HPC,New,not responding,0.25705456733703613
blocked,blocked,HPC,New,blocked,0.25774407386779785
running,running,HPC,New,running,0.19426488876342773
not responding,not responding,HPC,New,not responding,0.2557528018951416
running,running,HPC,New,running,0.1938323974609375
active,active,HPC,New,active,0.19424009323120117
not responding,not responding,HPC,New,not responding,0.25655126571655273
configured out,configured out,HPC,New,configured out,0.3163330554962158
not responding,not responding,HPC,New,not responding,0.2572951316833496
running,running,HPC,New,running,0.19524192810058594
running,running,HPC,New,running,0.19571280479431152
blocked,blocked,HPC,New,blocked,0.2561619281768799
running,running,HPC,New,running,0.19587945938110352
not responding,not responding,HPC,New,not responding,0.2622051239013672
not responding,not responding,HPC,New,not responding,0.25462818145751953
running,running,HPC,New,running,0.19383525848388672
running,running,HPC,New,running,0.19617605209350586
blocked,blocked,HPC,New,blocked,0.25674962997436523
not responding,not responding,HPC,New,not responding,0.25885510444641113
configured out,configured out,HPC,New,configured out,0.3189260959625244
configured out,configured out,HPC,New,configured out,0.3162038326263428
running,running,HPC,New,running,0.19459986686706543
running,running,HPC,New,running,0.19492173194885254
running,running,HPC,New,running,0.19491982460021973
configured out,configured out,HPC,New,configured out,0.3151566982269287
configured out,configured out,HPC,New,configured out,0.31725049018859863
configured out,configured out,HPC,New,configured out,0.3167610168457031
running,running,HPC,New,running,0.19415593147277832
running,running,HPC,New,running,0.19566822052001953
running,running,HPC,New,running,0.19521141052246094
inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <*>,HPC,New,inconsistent nodesets <*> <*> <*> <*> <*> <*>,1.1828889846801758
configured out,configured out,HPC,New,configured out,0.3225982189178467
running,running,HPC,New,running,0.19827032089233398
blocked,blocked,HPC,New,blocked,0.259443998336792
running,running,HPC,New,running,0.19775152206420898
not responding,not responding,HPC,New,not responding,0.26717066764831543
configured out,configured out,HPC,New,configured out,0.3208961486816406
running,running,HPC,New,running,0.19666290283203125
running,running,HPC,New,running,0.19596481323242188
running,running,HPC,New,running,0.19209599494934082
running,running,HPC,New,running,0.19549298286437988
normal,normal,HPC,New,normal,0.19355177879333496
normal,normal,HPC,New,normal,0.20667266845703125
warning,warning,HPC,New,warning,0.19715237617492676
normal,normal,HPC,New,normal,0.21593523025512695
normal,normal,HPC,New,normal,0.19222378730773926
warning,warning,HPC,New,warning,0.19257402420043945
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.4335782527923584
normal,normal,HPC,New,normal,0.19031167030334473
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.4322938919067383
normal,normal,HPC,New,normal,0.19053912162780762
normal,normal,HPC,New,normal,0.1933884620666504
critical,critical,HPC,New,critical,0.25390195846557617
normal,normal,HPC,New,normal,0.1943821907043457
normal,normal,HPC,New,normal,0.1942286491394043
critical,critical,HPC,New,critical,0.25586676597595215
normal,normal,HPC,New,normal,0.19612455368041992
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.43672895431518555
normal,normal,HPC,New,normal,0.19318556785583496
normal,normal,HPC,New,normal,0.1960289478302002
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.440671443939209
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.4371774196624756
normal,normal,HPC,New,normal,0.19303035736083984
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.43709468841552734
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.4354434013366699
warning,warning,HPC,New,warning,0.1955568790435791
critical,critical,HPC,New,critical,0.2590923309326172
normal,normal,HPC,New,normal,0.19588303565979004
ambient=32,ambient=<*>,HPC,New,ambient=<*>,0.44176244735717773
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.44292426109313965
normal,normal,HPC,New,normal,0.19479107856750488
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.4418313503265381
ambient=28,ambient=<*>,HPC,New,ambient=<*>,0.45638346672058105
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.4479079246520996
ambient=33,ambient=<*>,HPC,New,ambient=<*>,0.46799540519714355
normal,normal,HPC,New,normal,0.20032811164855957
warning,warning,HPC,New,warning,0.19748258590698242
warning,warning,HPC,New,warning,0.19348406791687012
warning,warning,HPC,New,warning,0.20232462882995605
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.4444575309753418
warning,warning,HPC,New,warning,0.19480347633361816
normal,normal,HPC,New,normal,0.19866204261779785
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.43979597091674805
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.43911051750183105
normal,normal,HPC,New,normal,0.19435381889343262
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.43977952003479004
warning,warning,HPC,New,warning,0.19457006454467773
warning,warning,HPC,New,warning,0.19554376602172852
normal,normal,HPC,New,normal,0.19525504112243652
warning,warning,HPC,New,warning,0.19779372215270996
normal,normal,HPC,New,normal,0.19518613815307617
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.442657470703125
warning,warning,HPC,New,warning,0.1934981346130371
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.43442225456237793
ambient=31,ambient=<*>,HPC,New,ambient=<*>,0.4348917007446289
normal,normal,HPC,New,normal,0.20343279838562012
warning,warning,HPC,New,warning,0.2061929702758789
normal,normal,HPC,New,normal,0.1950678825378418
ambient=29,ambient=<*>,HPC,New,ambient=<*>,0.443889856338501
warning,warning,HPC,New,warning,0.19233083724975586
warning,warning,HPC,New,warning,0.1982259750366211
warning,warning,HPC,New,warning,0.19244909286499023
ambient=27,ambient=<*>,HPC,New,ambient=<*>,0.43383288383483887
ambient=30,ambient=<*>,HPC,New,ambient=<*>,0.43982696533203125
ambient=26,ambient=<*>,HPC,New,ambient=<*>,0.4423341751098633
warning,warning,HPC,New,warning,0.2051103115081787
warning,warning,HPC,New,warning,0.1952817440032959
normal,normal,HPC,New,normal,0.19578194618225098
warning,warning,HPC,New,warning,0.19455337524414062
normal,normal,HPC,New,normal,0.1938002109527588
